# time 'Ca2+(a)' 'D(ser137~p,thr34~p,thr75~p!0),PP2A(ca!1,pSite~u!0),Ca2+(a!1)' 'D(ser137~p,thr34~u,thr75~p!0),PP2A(ca!1,pSite~p!0),Ca2+(a!1)' 'D(ser137~p,thr34~u,thr75~p!0),PP2A(ca!1,pSite~u!0),Ca2+(a!1)' 'D(ser137~u,thr34~p,thr75~p!0),PP2A(ca!1,pSite~p!0),Ca2+(a!1)' 'D(ser137~u,thr34~p,thr75~p!0),PP2A(ca!1,pSite~u!0),Ca2+(a!1)' 'D(ser137~u,thr34~u,thr75~p!0),PP2A(ca!1,pSite~p!0),Ca2+(a!1)' 'D(ser137~u,thr34~u,thr75~p!0),PP2A(ca!1,pSite~u!0),Ca2+(a!1)' 'PP2A(ca!0,pSite~p),Ca2+(a!0)' 'PP2A(ca!0,pSite~u!1),Ca2+(a!0),PKA(a!1)' 'PP2A(ca!0,pSite~u),Ca2+(a!0)' 'PP2B(ca1!0,ca2!1,ca3,ca4,state~i),Ca2+(a!0),Ca2+(a!1)' 'PP2B(ca1!0,ca2,ca3!1,ca4,state~i),Ca2+(a!0),Ca2+(a!1)' 'PP2B(ca1!0,ca2,ca3,ca4!1,state~i),Ca2+(a!0),Ca2+(a!1)' 'PP2B(ca1,ca2!0,ca3!1,ca4,state~i),Ca2+(a!0),Ca2+(a!1)' 'PP2B(ca1,ca2!0,ca3,ca4!1,state~i),Ca2+(a!0),Ca2+(a!1)' 'PP2B(ca1,ca2,ca3!0,ca4!1,state~i),Ca2+(a!0),Ca2+(a!1)' 'D(ser137~p!0,thr34~p,thr75~p!1),PP2A(ca!2,pSite~u!1),Ca2+(a!2),PP2C(a!0)' 'D(ser137~p,thr34~u!0,thr75~p!1),PP2A(ca!2,pSite~u!1),Ca2+(a!2),PKA(a!0)' 'D(ser137~u!0,thr34~u,thr75~p!1),PP2A(ca!2,pSite~u!1),CK1(pSite~u!0),Ca2+(a!2)' 'D(ser137~u,thr34~u!0,thr75~p!1),PP2A(ca!2,pSite~p!1),Ca2+(a!2),PKA(a!0)' 'D(ser137~u,thr34~u!0,thr75~p!1),PP2A(ca!2,pSite~u!1),Ca2+(a!2),PKA(a!0)' 'PP2B(ca1!0,ca2!1,ca3!2,ca4!3,state~a),Ca2+(a!0),Ca2+(a!1),Ca2+(a!2),Ca2+(a!3)' 'PP2B(ca1!1,ca2!2,ca3!3,ca4!4,state~a!0),CK1(pSite~p!0),Ca2+(a!1),Ca2+(a!2),Ca2+(a!3),Ca2+(a!4)' 'PP2B(ca1!1,ca2!2,ca3!3,ca4!4,state~a!0),D(ser137~p,thr34~p!0,thr75~p),Ca2+(a!1),Ca2+(a!2),Ca2+(a!3),Ca2+(a!4)' 'PP2B(ca1!1,ca2!2,ca3!3,ca4!4,state~a!0),D(ser137~p,thr34~p!0,thr75~u),Ca2+(a!1),Ca2+(a!2),Ca2+(a!3),Ca2+(a!4)' 'PP2B(ca1!1,ca2!2,ca3!3,ca4!4,state~a!0),D(ser137~u,thr34~p!0,thr75~p),Ca2+(a!1),Ca2+(a!2),Ca2+(a!3),Ca2+(a!4)' 'PP2B(ca1!1,ca2!2,ca3!3,ca4!4,state~a!0),D(ser137~u,thr34~p!0,thr75~u),Ca2+(a!1),Ca2+(a!2),Ca2+(a!3),Ca2+(a!4)' 'PP2B(ca1!2,ca2!3,ca3!4,ca4!5,state~a!0),D(ser137~p,thr34~p!0,thr75~u!1),CDK5(a!1),Ca2+(a!2),Ca2+(a!3),Ca2+(a!4),Ca2+(a!5)' 'PP2B(ca1!2,ca2!3,ca3!4,ca4!5,state~a!0),D(ser137~u,thr34~p!0,thr75~u!1),CDK5(a!1),Ca2+(a!2),Ca2+(a!3),Ca2+(a!4),Ca2+(a!5)' 'PP2B(ca1!2,ca2!3,ca3!4,ca4!5,state~a!1),D(ser137~p!0,thr34~p!1,thr75~u),Ca2+(a!2),Ca2+(a!3),Ca2+(a!4),Ca2+(a!5),PP2C(a!0)' 'PP2B(ca1!2,ca2!3,ca3!4,ca4!5,state~a!1),D(ser137~u!0,thr34~p!1,thr75~u),CK1(pSite~u!0),Ca2+(a!2),Ca2+(a!3),Ca2+(a!4),Ca2+(a!5)' 'PP2B(ca1!3,ca2!4,ca3!5,ca4!6,state~a!1),D(ser137~u!0,thr34~p!1,thr75~u!2),CK1(pSite~u!0),CDK5(a!2),Ca2+(a!3),Ca2+(a!4),Ca2+(a!5),Ca2+(a!6)'
 2.010000E+02 7 0 0 0 0 0 0 0 0 0 0 13 13 22 15 13 13 0 0 0 0 0 11 0 0 0 0 4 0 0 0 0 0
 2.015000E+02 6 0 0 0 0 0 0 0 0 0 0 18 14 21 15 13 14 0 0 0 0 0 6 0 0 0 0 6 0 0 0 0 0
 2.020000E+02 8 0 0 0 0 0 0 0 0 0 0 19 14 17 16 14 13 0 0 0 0 0 6 1 0 0 0 6 0 0 0 0 0
 2.025000E+02 8 0 0 0 0 0 0 0 0 0 0 15 12 15 17 18 14 0 0 0 0 0 8 0 0 0 0 7 0 0 0 0 0
 2.030000E+02 11 0 0 0 0 0 0 0 0 0 0 13 11 12 20 14 12 0 0 0 0 0 10 0 0 0 0 6 0 0 0 0 0
 2.035000E+02 6 0 0 0 0 0 0 0 0 0 0 14 13 12 18 12 19 0 0 0 0 0 7 2 0 0 0 6 0 1 0 0 0
 2.040000E+02 8 0 0 0 0 0 0 0 0 0 0 16 13 18 16 13 20 0 0 0 0 0 4 1 0 0 0 7 0 0 0 0 0
 2.045000E+02 10 0 0 0 0 0 0 0 0 1 0 15 12 10 10 15 24 0 0 0 0 0 8 0 0 0 0 9 0 0 0 0 0
 2.050000E+02 7 0 0 0 0 0 0 0 0 0 1 19 16 14 16 14 20 0 0 0 0 0 5 0 0 0 0 7 0 0 0 0 0
 2.055000E+02 9 0 0 0 0 0 0 0 0 0 2 15 17 15 18 19 16 0 0 0 0 0 4 1 0 0 0 6 0 1 0 0 0
 2.060000E+02 8 0 0 0 0 0 0 0 0 0 1 11 15 14 24 21 16 0 0 0 0 0 7 0 0 0 0 4 0 1 0 0 0
 2.065000E+02 9 0 0 0 0 0 0 0 0 0 0 13 19 12 21 18 12 0 0 0 0 0 7 1 0 0 0 7 0 1 0 0 0
 2.070000E+02 8 0 0 0 0 0 0 0 0 0 0 17 13 13 16 19 12 0 0 0 0 0 10 0 0 0 0 10 0 0 0 0 0
 2.075000E+02 11 0 0 0 0 0 0 0 0 0 0 15 15 11 12 22 17 0 0 0 0 0 6 3 0 0 0 10 0 0 0 0 0
 2.080000E+02 14 0 0 0 0 0 0 0 0 0 0 17 13 11 13 22 14 0 0 0 0 0 8 0 0 0 0 10 0 0 0 0 0
 2.085000E+02 10 0 0 0 0 0 0 0 0 0 0 20 12 11 15 24 14 0 0 0 0 0 9 2 0 0 0 6 0 0 0 0 0
 2.090000E+02 4 0 0 0 0 0 0 0 0 0 0 14 12 10 13 22 24 0 0 0 0 0 7 1 0 0 0 11 0 0 0 0 0
 2.095000E+02 7 0 0 0 0 0 0 0 0 0 0 12 12 11 18 18 16 0 0 0 0 0 5 3 0 0 1 12 0 1 0 0 0
 2.100000E+02 10 0 0 0 0 0 0 0 0 0 0 13 16 11 10 13 15 0 0 0 0 0 11 3 0 0 0 13 0 0 0 0 0
 2.105000E+02 8 0 0 0 0 0 0 0 0 0 0 12 14 19 13 16 20 0 0 0 0 0 7 3 0 0 0 11 0 0 0 0 0
 2.110000E+02 2 0 0 0 0 0 0 0 0 0 0 13 18 18 13 11 18 0 0 0 0 0 18 1 0 0 0 4 0 0 0 0 0
 2.115000E+02 7 0 0 0 0 0 0 0 0 0 0 10 13 15 9 16 15 0 0 0 0 0 12 1 0 1 0 14 0 0 0 0 0
 2.120000E+02 4 0 0 0 0 0 0 0 0 0 0 9 13 8 22 23 13 0 0 0 0 0 10 3 0 1 0 9 0 1 0 0 0
 2.125000E+02 7 0 0 0 0 0 0 0 0 0 0 13 18 10 16 20 12 0 0 0 0 0 7 1 0 1 0 13 0 1 0 0 0
 2.130000E+02 6 0 0 0 0 0 0 0 0 0 0 7 27 19 15 13 16 0 0 0 0 0 9 2 0 0 0 9 0 0 0 0 0
 2.135000E+02 11 0 0 0 0 0 0 0 0 0 0 5 23 18 13 14 11 0 0 0 0 0 12 0 0 0 0 13 0 0 0 0 0
 2.140000E+02 7 0 0 0 0 0 0 0 0 0 0 6 24 20 19 8 7 0 0 0 0 0 12 1 0 0 0 11 0 1 0 0 0
 2.145000E+02 7 0 0 0 0 0 0 0 0 0 0 13 29 21 15 10 10 0 0 0 0 0 5 0 0 0 0 14 0 0 0 0 0
 2.150000E+02 9 0 0 0 0 0 0 0 0 0 0 17 17 19 12 11 10 0 0 0 0 0 11 1 0 0 1 12 0 0 0 0 0
 2.155000E+02 9 0 0 0 0 0 0 0 0 0 0 13 15 21 16 12 15 0 0 0 0 0 10 0 0 0 0 13 0 0 0 0 0
 2.160000E+02 7 0 0 0 0 0 0 0 0 0 0 16 10 20 20 11 14 0 0 0 0 0 8 1 0 0 0 14 0 0 0 0 0
 2.165000E+02 5 0 0 0 0 0 0 0 0 0 0 20 12 22 19 12 17 0 0 0 0 0 5 0 0 0 0 12 0 1 0 0 0
 2.170000E+02 14 0 0 0 0 0 0 0 0 0 0 19 15 14 13 14 15 0 0 0 0 0 11 1 0 0 0 9 0 0 0 0 0
 2.175000E+02 8 0 0 0 0 0 0 0 0 0 0 16 15 10 15 12 23 0 0 0 0 0 10 1 0 0 0 11 0 0 0 1 0
 2.180000E+02 5 0 0 0 0 0 0 0 0 0 0 14 17 11 11 16 24 0 0 0 0 0 7 1 0 1 0 14 0 1 0 0 0
 2.185000E+02 13 0 0 0 0 0 0 0 0 0 0 15 19 15 12 17 17 0 0 0 0 0 7 0 0 1 0 13 0 0 0 0 0
 2.190000E+02 9 0 0 0 0 0 0 0 0 0 0 10 16 16 12 20 15 0 0 0 0 0 11 2 0 1 0 11 0 0 0 0 0
 2.195000E+02 9 0 0 0 0 0 0 0 0 0 0 12 13 15 16 22 14 0 0 0 0 0 7 1 0 1 0 15 0 0 0 0 0
 2.200000E+02 5 0 0 0 0 0 0 0 0 0 0 17 8 15 17 19 12 0 0 0 0 0 9 2 0 1 0 15 0 0 0 0 0
 2.205000E+02 8 0 0 0 0 0 0 0 0 0 0 15 12 15 15 13 13 0 0 0 0 0 9 1 0 0 0 18 1 0 0 0 0
 2.210000E+02 7 0 0 0 0 0 0 0 0 0 0 15 17 18 16 12 9 0 0 0 0 0 7 3 0 1 1 16 0 0 0 0 0
 2.215000E+02 7 0 0 0 0 0 0 0 0 0 0 11 23 20 22 11 12 0 0 0 0 0 12 0 0 1 0 10 0 0 0 0 0
 2.220000E+02 6 0 0 0 0 0 0 0 0 0 0 8 18 17 20 7 16 0 0 0 0 0 12 1 0 1 0 17 0 0 0 0 0
 2.225000E+02 8 0 0 0 0 0 0 0 0 0 0 17 17 13 13 19 13 0 0 0 0 0 7 2 0 1 0 17 0 0 0 0 0
 2.230000E+02 6 0 0 0 0 0 0 0 0 0 0 18 18 19 16 13 16 0 0 0 0 0 11 2 0 1 0 10 0 0 0 0 0
 2.235000E+02 12 0 0 0 0 0 0 0 0 0 1 14 22 22 17 11 19 0 0 0 0 0 7 1 0 1 0 10 0 1 0 0 0
 2.240000E+02 4 0 0 0 0 0 0 0 0 0 0 11 17 23 14 17 18 0 0 0 0 0 7 0 0 0 0 15 0 1 1 0 0
 2.245000E+02 3 0 0 0 0 0 0 0 0 0 0 13 16 26 12 19 22 0 0 0 0 0 9 1 0 1 0 9 0 1 0 0 0
 2.250000E+02 6 0 0 0 0 0 0 0 0 0 0 12 12 21 14 21 23 0 0 0 0 0 8 0 0 1 0 14 0 0 0 0 0
 2.255000E+02 6 0 0 0 0 0 0 0 0 0 0 16 12 16 21 16 20 0 0 0 0 0 13 0 0 1 0 10 0 0 0 0 0
 2.260000E+02 8 0 0 0 0 0 0 0 0 0 0 21 13 16 12 19 14 0 0 0 0 0 7 0 0 1 0 18 0 0 0 0 0
 2.265000E+02 9 0 0 0 0 0 0 0 0 0 0 17 19 16 19 14 25 0 0 0 0 0 7 0 0 0 0 11 0 1 0 0 0
 2.270000E+02 10 0 0 0 0 0 0 0 0 0 0 19 24 19 20 15 17 0 0 0 0 0 4 1 0 1 0 11 0 0 0 0 0
 2.275000E+02 8 0 0 0 0 0 0 0 0 0 1 12 21 15 18 12 16 0 0 0 0 0 5 2 0 1 1 17 0 0 0 0 0
 2.280000E+02 16 0 0 0 0 0 0 0 0 0 0 13 21 19 11 14 15 0 0 0 0 0 10 1 0 1 0 13 0 0 0 0 0
 2.285000E+02 8 0 0 0 0 0 0 0 0 0 0 12 24 20 10 16 12 0 0 0 0 0 11 5 0 2 0 9 0 1 0 0 0
 2.290000E+02 11 0 0 0 0 0 0 0 0 0 0 17 18 16 14 17 9 0 0 0 0 0 11 1 0 2 0 13 0 1 0 0 0
 2.295000E+02 12 0 0 0 0 0 0 0 0 0 0 17 19 14 12 16 13 0 0 0 0 0 8 1 0 2 0 17 0 0 0 0 0
 2.300000E+02 7 0 0 0 0 0 0 0 0 0 0 12 20 14 15 18 20 0 0 0 0 0 8 4 0 2 0 11 0 1 0 0 0
 2.305000E+02 16 0 0 0 0 0 0 0 0 0 0 16 18 13 19 19 18 0 0 0 0 0 8 0 0 2 0 12 0 0 0 1 0
 2.310000E+02 8 0 0 0 0 0 0 0 0 0 0 15 20 11 19 13 21 0 0 0 0 0 9 1 0 1 0 16 0 0 0 0 0
 2.315000E+02 8 0 0 0 0 0 0 0 1 0 0 16 23 13 21 13 12 0 0 0 0 0 12 1 0 1 0 14 0 0 0 0 0
 2.320000E+02 11 0 0 0 0 0 0 0 1 0 0 15 17 12 26 12 19 0 0 0 0 0 11 3 0 1 1 11 0 0 0 0 0
 2.325000E+02 7 0 0 0 0 0 0 0 0 0 1 18 16 11 17 11 19 0 0 0 0 0 14 1 0 1 1 14 0 1 0 0 0
 2.330000E+02 12 0 0 0 0 0 0 0 0 1 0 15 18 16 18 17 19 0 0 0 0 0 13 2 0 1 0 7 0 1 0 0 0
 2.335000E+02 5 0 0 0 0 0 0 0 0 0 1 13 19 15 12 25 14 0 0 0 0 0 10 2 0 0 0 16 1 0 0 0 0
 2.340000E+02 12 0 0 0 0 0 0 0 0 0 1 16 20 18 11 10 15 0 0 0 0 0 17 0 0 1 0 12 0 1 0 0 0
 2.345000E+02 6 0 0 0 0 0 0 0 0 0 1 18 17 17 19 15 16 0 0 0 0 0 10 2 0 1 0 13 0 0 0 0 0
 2.350000E+02 6 0 0 0 0 0 0 0 1 0 0 13 12 16 24 17 19 0 0 0 0 0 14 1 0 0 0 10 0 1 0 0 0
 2.355000E+02 9 0 0 0 0 0 0 0 0 0 1 18 17 11 12 15 15 0 0 0 0 0 10 1 0 1 0 18 0 1 0 0 0
 2.360000E+02 9 0 0 0 0 1 0 0 0 0 0 19 12 18 12 20 20 0 0 0 0 0 10 0 0 1 0 13 0 1 0 0 0
 2.365000E+02 9 0 0 0 0 0 0 0 0 0 1 20 8 18 10 17 21 0 0 0 0 0 12 0 0 1 0 15 0 0 0 0 0
 2.370000E+02 5 0 0 0 0 0 0 0 0 0 0 21 12 22 8 12 20 0 0 0 0 0 12 0 0 1 0 15 0 0 0 1 0
 2.375000E+02 9 0 0 0 0 0 0 0 0 0 0 25 11 19 12 13 18 0 0 0 0 0 10 0 0 1 0 14 0 0 0 0 0
 2.380000E+02 5 0 0 0 0 0 0 0 0 0 0 25 8 17 21 18 14 0 0 0 0 0 7 1 0 1 1 13 0 0 0 1 0
 2.385000E+02 11 0 0 0 0 0 0 0 0 0 0 16 9 11 21 13 16 0 0 0 0 0 17 0 0 1 0 13 0 0 0 0 0
 2.390000E+02 9 0 0 0 0 0 0 0 0 0 0 12 19 16 23 17 21 0 0 0 0 0 6 0 0 0 0 13 0 2 0 0 0
 2.395000E+02 6 0 0 0 0 0 0 0 0 0 0 15 20 17 17 17 19 0 0 0 0 0 10 0 0 0 0 12 0 1 0 0 0
 2.400000E+02 7 0 0 0 0 0 0 0 0 0 0 13 17 14 20 15 17 0 0 0 0 0 11 2 0 0 0 15 0 0 0 0 0
 2.405000E+02 13 0 0 0 0 0 0 0 0 0 0 16 19 15 16 15 20 0 0 0 0 0 9 2 0 0 0 11 0 1 0 0 0
 2.410000E+02 7 0 0 0 0 0 0 0 0 0 0 18 19 19 18 11 18 0 0 0 0 0 6 2 0 0 0 15 0 0 0 0 0
 2.415000E+02 8 0 0 0 0 0 0 0 0 0 1 22 15 11 15 14 20 0 0 0 0 0 11 0 0 0 0 13 0 0 0 0 0
 2.420000E+02 11 0 0 0 0 0 0 0 0 0 2 22 17 16 14 11 21 0 0 0 0 0 10 2 0 0 0 9 0 0 0 0 0
 2.425000E+02 11 0 0 0 0 0 0 0 0 0 2 17 11 17 14 15 23 0 0 0 0 0 9 0 0 0 0 13 0 0 0 0 0
 2.430000E+02 9 0 0 0 0 0 0 0 0 0 1 19 13 20 14 19 20 0 0 0 0 0 7 3 0 0 0 9 1 0 0 0 0
 2.435000E+02 10 0 0 0 0 0 0 0 0 0 1 16 16 15 23 13 21 0 0 0 0 0 9 2 0 2 0 8 0 0 0 0 0
 2.440000E+02 6 0 0 0 0 0 0 0 0 0 0 13 13 19 26 10 17 0 0 0 0 0 14 0 0 2 0 10 0 0 0 0 0
 2.445000E+02 12 0 0 0 0 1 0 0 0 0 0 21 19 16 14 10 17 0 0 0 0 0 16 0 0 2 0 7 0 0 0 0 0
 2.450000E+02 10 0 0 0 0 0 0 0 0 0 1 21 22 18 15 18 11 0 0 0 0 0 10 2 0 1 0 9 0 0 0 0 0
 2.455000E+02 8 0 0 0 0 0 0 0 0 0 0 19 16 16 18 19 16 0 0 0 0 0 11 2 0 0 0 9 1 0 0 1 0
 2.460000E+02 10 0 0 0 0 0 0 0 0 0 0 13 18 11 12 17 17 0 0 0 0 0 11 1 0 0 0 20 0 0 0 0 0
 2.465000E+02 6 0 0 0 0 0 0 0 0 0 0 14 15 15 14 23 21 0 0 0 0 0 14 1 0 0 0 12 0 0 0 0 0
 2.470000E+02 8 0 0 0 0 0 0 0 0 0 0 22 16 18 15 17 18 0 0 0 0 0 10 1 0 0 0 14 0 0 0 0 0
 2.475000E+02 4 0 0 0 0 0 0 0 0 0 0 18 21 15 17 10 20 0 0 0 0 0 14 3 0 0 0 10 0 0 0 0 0
 2.480000E+02 5 0 0 0 0 0 0 0 0 0 0 10 17 17 18 9 17 0 0 0 0 0 13 4 0 0 0 17 0 0 0 0 0
 2.485000E+02 17 0 0 0 0 0 0 0 0 0 0 14 21 14 20 18 21 0 0 0 0 0 9 2 0 0 0 10 0 0 0 0 0
 2.490000E+02 9 0 0 0 0 0 0 0 0 0 0 14 18 16 13 17 23 0 0 0 0 0 11 2 0 0 0 13 0 0 0 1 0
 2.495000E+02 8 0 0 0 0 0 0 0 0 0 0 14 22 20 14 19 15 0 0 0 0 0 11 2 0 1 0 11 0 1 0 0 0
 2.500000E+02 6 0 0 0 0 0 0 0 0 0 0 20 11 21 11 23 16 0 0 0 0 0 16 2 0 1 0 10 0 0 0 0 0
 2.505000E+02 1088 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 91 12 0 1 1 88 0 6 0 1 0
 2.510000E+02 1882 0 0 0 0 3 0 1 0 1 16 0 0 0 0 0 0 0 0 0 0 0 105 9 0 3 0 78 0 3 0 2 0
 2.515000E+02 2130 3 0 0 0 8 0 4 2 0 18 0 0 0 0 0 0 2 0 0 0 0 108 3 0 4 0 83 0 1 0 1 0
 2.520000E+02 2162 1 0 0 0 11 0 2 0 2 29 0 0 0 0 0 0 0 0 0 0 0 104 5 0 5 1 82 0 2 0 1 0
 2.525000E+02 869 1 0 0 0 4 0 4 0 1 30 0 0 0 0 0 0 0 0 0 0 1 114 1 0 9 0 68 0 4 0 3 0
 2.530000E+02 412 0 0 0 0 4 0 5 1 1 16 0 1 0 0 0 0 0 0 0 0 0 116 2 0 6 1 71 0 1 1 1 0
 2.535000E+02 197 0 0 0 0 4 0 4 0 1 7 0 1 0 0 0 0 0 0 0 0 0 125 6 0 7 2 55 1 2 0 1 0
 2.540000E+02 121 0 0 0 0 0 0 0 0 0 8 0 5 2 2 0 3 0 0 0 0 0 118 8 0 11 1 50 0 0 0 0 0
 2.545000E+02 1358 1 0 0 0 2 1 1 0 0 14 0 0 0 0 0 0 0 0 0 0 0 133 3 0 12 2 46 0 3 0 1 0
 2.550000E+02 1971 1 0 1 1 1 0 4 0 0 26 0 0 0 0 0 0 0 0 0 0 1 129 4 0 7 0 54 0 4 1 1 0
 2.555000E+02 2242 2 0 1 0 5 0 2 2 1 29 0 0 0 0 0 0 0 0 1 0 0 145 4 0 8 0 41 0 0 0 2 0
 2.560000E+02 2384 1 0 1 0 2 0 9 0 1 38 0 0 0 0 0 0 0 0 0 0 0 136 6 0 8 0 49 0 1 0 0 0
 2.565000E+02 1055 1 0 1 0 4 0 7 0 1 36 0 0 0 0 0 0 0 0 0 0 0 146 8 0 8 1 34 1 1 0 1 0
 2.570000E+02 475 4 0 1 0 5 0 4 0 0 29 0 0 0 0 0 0 0 0 0 0 0 147 3 0 8 1 40 0 1 0 0 0
 2.575000E+02 220 0 0 0 0 0 0 6 2 2 15 0 0 1 0 0 0 0 0 0 0 0 153 2 0 8 1 32 0 1 1 1 0
 2.580000E+02 98 0 0 0 0 0 0 3 0 0 15 4 1 0 0 0 0 0 0 0 0 0 151 4 0 10 0 29 0 1 0 0 0
 2.585000E+02 1419 0 0 1 0 1 0 1 0 0 19 0 0 0 0 0 0 0 0 0 0 0 139 5 0 9 0 42 0 3 1 1 0
 2.590000E+02 1907 2 0 0 0 4 0 2 0 0 30 0 0 0 0 0 0 0 0 0 0 0 139 4 0 9 0 44 1 3 0 0 0
 2.595000E+02 2256 2 0 2 0 6 0 4 0 1 27 0 0 0 0 0 0 0 0 0 0 0 147 5 0 7 0 36 1 3 0 1 0
 2.600000E+02 2257 2 0 1 0 3 0 5 1 0 35 0 0 0 0 0 0 0 0 0 0 0 145 11 0 8 0 34 0 1 0 1 0
 2.605000E+02 965 1 0 1 0 3 0 4 1 0 32 0 0 0 0 0 0 0 0 0 0 0 159 2 1 6 0 27 0 2 1 2 0
 2.610000E+02 465 2 0 0 0 1 0 5 0 0 19 0 0 0 0 0 0 0 0 0 0 0 154 8 0 5 2 30 1 0 0 0 0
 2.615000E+02 222 1 0 1 0 1 0 2 1 2 14 0 1 0 1 0 1 0 0 0 0 0 153 7 0 8 0 26 1 1 1 0 0
 2.620000E+02 104 0 0 2 0 0 0 3 0 1 8 0 2 2 1 2 0 0 0 0 0 1 144 6 0 7 0 32 0 2 2 0 0
 2.625000E+02 1371 0 0 0 0 3 0 3 0 1 25 0 0 0 0 0 0 0 1 0 0 0 158 7 0 10 0 24 0 0 0 1 0
 2.630000E+02 2035 0 0 4 0 0 0 6 1 0 27 0 0 0 0 0 0 0 0 0 0 0 155 6 0 10 0 26 0 0 1 2 0
 2.635000E+02 2185 2 0 2 0 1 1 5 0 1 33 0 0 0 0 0 0 0 0 1 0 0 160 5 1 8 1 21 0 2 1 1 0
 2.640000E+02 2240 1 0 1 0 2 0 5 2 2 37 0 0 0 0 0 0 0 0 0 0 0 158 6 0 8 0 24 0 2 0 2 0
 2.645000E+02 952 0 0 2 1 0 1 5 1 1 28 0 0 0 0 0 0 0 0 0 0 0 149 7 0 11 0 32 0 1 0 0 0
 2.650000E+02 418 0 0 2 0 0 0 3 0 0 25 0 1 0 0 0 1 0 0 0 0 0 148 9 0 14 1 25 0 1 0 0 0
 2.655000E+02 196 1 0 1 0 0 0 1 0 0 16 1 0 2 1 0 0 0 0 0 0 0 165 3 0 15 0 13 0 0 0 0 0
 2.660000E+02 95 1 0 0 0 0 0 2 0 0 7 4 2 1 2 2 1 0 0 0 0 0 143 6 0 15 1 20 1 2 0 0 0
 2.665000E+02 1344 2 0 1 0 1 0 0 0 0 10 0 0 0 0 0 0 1 0 0 0 0 162 3 0 8 1 24 1 0 1 0 0
 2.670000E+02 1901 0 0 3 0 1 0 4 0 1 28 0 0 0 0 0 0 0 0 0 0 1 158 8 0 9 1 23 0 0 1 0 0
 2.675000E+02 2127 1 0 1 0 0 0 6 0 0 34 0 0 0 0 0 0 0 0 0 0 0 177 2 0 9 0 11 0 0 1 0 0
 2.680000E+02 2341 0 0 3 0 1 0 6 0 1 38 0 0 0 0 0 0 0 0 0 0 0 153 6 1 9 0 28 1 2 0 0 0
 2.685000E+02 1018 2 0 3 0 1 0 5 0 1 33 0 0 0 0 0 0 0 0 0 0 0 165 6 0 9 0 19 0 1 0 0 0
 2.690000E+02 434 0 0 2 0 0 0 2 0 1 26 0 0 0 0 0 0 0 0 0 0 0 171 4 0 10 0 14 0 1 0 0 0
 2.695000E+02 202 0 0 0 0 0 0 5 0 0 14 1 1 1 1 1 1 0 0 0 0 0 153 7 0 10 1 21 1 1 0 0 0
 2.700000E+02 89 0 0 0 0 0 0 1 0 1 8 0 1 1 0 0 1 0 0 0 0 0 157 3 0 12 1 23 0 0 0 1 0
 2.705000E+02 1327 0 0 0 0 0 0 5 0 0 14 0 0 1 0 0 0 0 0 0 0 0 161 3 0 10 0 21 1 0 1 2 0
 2.710000E+02 1899 0 0 2 0 2 0 4 0 0 28 0 0 0 0 0 0 0 0 0 0 0 158 5 0 14 0 21 0 1 1 0 0
 2.715000E+02 2118 1 0 2 0 1 0 5 1 2 29 0 0 0 0 0 0 0 0 0 0 0 162 5 0 13 0 13 2 0 3 2 0
 2.720000E+02 2254 2 0 3 0 2 0 4 0 0 34 0 0 0 0 0 0 0 0 1 0 0 159 5 0 15 1 19 0 0 0 1 0
 2.725000E+02 991 0 0 1 0 1 0 6 1 2 28 0 0 0 0 0 0 0 0 0 0 0 153 4 0 17 0 26 0 0 0 0 0
 2.730000E+02 452 1 0 1 0 1 1 2 1 0 25 0 0 0 0 0 0 0 0 0 0 0 164 4 0 15 0 16 0 0 1 0 0
 2.735000E+02 221 0 0 2 0 0 0 7 1 0 18 0 1 0 0 1 2 0 0 0 0 0 152 5 0 15 0 21 0 1 1 0 0
 2.740000E+02 135 2 0 0 0 0 0 0 0 0 18 2 2 1 1 2 2 0 0 0 0 0 145 5 0 16 1 22 1 0 0 0 0
 2.745000E+02 1376 1 0 1 0 0 0 2 0 2 21 0 0 0 0 0 0 0 0 0 0 0 159 3 0 14 0 21 0 2 0 1 0
 2.750000E+02 1952 1 0 1 0 1 0 3 1 0 29 0 0 0 0 0 0 0 0 0 0 0 160 5 0 14 0 21 0 0 0 0 0
 2.755000E+02 2238 1 1 0 0 2 1 3 0 1 29 0 0 0 0 0 0 0 0 0 0 1 159 4 0 17 0 20 0 0 0 0 0
 2.760000E+02 2283 2 0 1 0 2 0 5 1 0 45 0 0 0 0 0 0 0 0 0 0 0 163 3 0 18 0 15 1 0 0 0 0
 2.765000E+02 1030 0 0 4 0 1 0 8 1 2 25 0 0 0 0 0 0 0 1 1 0 2 151 1 0 17 0 26 0 1 3 1 0
 2.770000E+02 440 0 0 1 0 2 0 5 0 0 26 0 0 0 0 0 0 0 0 0 0 0 141 6 1 19 0 30 0 0 2 1 0
 2.775000E+02 207 0 0 1 0 1 0 2 0 0 18 0 1 0 0 0 1 0 0 0 0 1 153 3 0 21 0 21 0 0 0 0 0
 2.780000E+02 104 0 0 0 0 2 0 3 0 0 10 1 3 1 0 2 3 0 0 0 0 0 141 8 0 18 0 19 0 2 1 0 0
 2.785000E+02 1383 2 0 1 0 0 0 2 0 0 14 0 0 0 1 0 0 0 0 0 0 0 154 4 0 19 0 19 1 0 1 1 0
