,cAMP,free_Ca,Ca*,PKA,_CDK5,CK1u,PP2AP,PP2A*Ca,_PP2C,PP2Bactive,PDEP,D,T34,T75,S137
427,934.732601,8.16290705,32.18571745,346.1774104,68.12131,23.522728,17.57979793,0.29564752,2.255329026e-25,32.2602415,1015.99924,185.957,2622.8184002,767.43653315,3.74434670053e-24
428,904.129794,8.17775712,32.24562322,333.5509661,68.12903,23.625598,17.14132151,0.29757271,2.058925522e-25,32.4451634,1011.17539,187.67,2629.2480375,767.65432012,3.42099712065e-24
429,874.228654,8.19289384,32.30792424,321.5043304,68.12887,23.732327,16.70669264,0.2995206,1.879740364e-25,32.6261001,1006.20662,189.748,2634.3433804,768.36639794,3.12580048916e-24
430,845.034856,8.20829067,32.37239617,310.0136355,68.1216,23.842567,16.27682275,0.30148442,1.716241709e-25,32.8032443,1001.07602,192.169,2638.181315,769.52728157,2.85629478729e-24
431,816.554939,8.22389312,32.43888672,299.0559836,68.10789,23.955883,15.85268162,0.3034601,1.567055716e-25,32.9764783,995.80167,194.917,2640.8739463,771.09911732,2.61021230818e-24
432,788.789706,8.23968619,32.50708289,288.6105767,68.08824,24.071714,15.43495233,0.30544256,1.430937533e-25,33.1459038,990.38564,197.973,2642.5081785,773.04146519,2.38551995325e-24
433,761.742642,8.25563528,32.57695178,278.6565765,68.06332,24.189893,15.02450351,0.30742727,1.306714319e-25,33.311602,984.83495,201.322,2643.1671545,775.31959418,2.18033606209e-24
434,735.411623,8.2717171,32.6481719,269.1741848,68.03371,24.31004,14.62189893,0.30941097,1.193355201e-25,33.4736737,979.15566,204.95,2642.9085668,777.8961353,1.99296994516e-24
435,709.797665,8.28789774,32.72061084,260.1446531,67.99974,24.431845,14.22769805,0.31138979,1.089902309e-25,33.6319893,973.35475,208.842,2641.8086969,780.73928484,1.82184197118e-24
436,684.896261,8.30415268,32.79424548,251.5505528,67.96205,24.55519,13.84254519,0.31335929,9.95486769e-26,33.7866392,967.43824,212.985,2639.9303365,783.81750658,1.66555649121e-24
437,660.704972,8.32047895,32.86887395,243.374235,67.9209,24.679789,13.4668905,0.31531645,9.09316711e-26,33.9378333,961.41511,217.365,2637.3347461,787.10239135,1.52280493508e-24
438,637.217465,8.33683478,32.94435548,235.5985607,67.87696,24.80556,13.10100226,0.31725922,8.30666262e-26,34.0855413,955.29333,221.97,2634.0493261,790.56434208,1.39241255066e-24
439,614.426228,8.3532058,33.0205766,228.2072008,67.83032,24.932158,12.74530196,0.31918364,7.58872519e-26,34.2297528,949.07987,226.788,2630.1430165,794.1796325,1.2732934981e-24
440,592.327877,8.36957044,33.09731644,221.183796,67.78158,25.059519,12.40000481,0.32108763,6.93333602e-26,34.3704772,942.78369,231.806,2625.6602374,797.92249064,1.16446782038e-24
441,570.912583,8.38592598,33.17467258,214.5135766,67.73094,25.187493,12.0653119,0.32296868,6.33488617e-26,34.507984,936.41374,237.014,2620.6280282,801.77185498,1.06501898982e-24
442,550.171318,8.40224063,33.25241373,208.1794831,67.67872,25.315892,11.74132002,0.32482471,5.78849673e-26,34.6420723,929.97894,242.399,2615.0881285,805.70514133,9.74141643708e-25
443,530.095807,8.41850291,33.33042851,202.1684356,67.62533,25.444551,11.42810524,0.32665427,5.28958867e-26,34.7728414,923.48825,247.95,2609.0847476,809.70387841,8.91095244107e-25
444,510.675271,8.43471164,33.40861584,196.4661242,67.57081,25.573475,11.12567169,0.32845615,4.83408299e-26,34.9004704,916.94956,253.656,2602.6416748,813.75099304,8.15206818254e-25
445,491.901153,8.4508345,33.4870433,191.0580288,67.5156,25.70239,10.83399345,0.33022785,4.41819054e-26,35.0249585,910.37381,259.507,2595.7909893,817.829513,7.458576276e-25
446,473.761204,8.46687108,33.56541018,185.9288591,67.45984,25.831265,10.5529902,0.33196898,4.03841222e-26,35.1462949,903.76791,265.493,2588.5652305,821.92395538,6.82475529739e-25
447,456.244845,8.48281105,33.64380595,181.0670349,67.40378,25.959933,10.28251671,0.33367924,3.69157891e-26,35.2645787,897.14177,271.603,2580.9874375,826.02116605,6.24538601864e-25
448,439.339752,8.49863234,33.72200804,176.4585957,67.34748,26.088331,10.02239883,0.33535621,3.37480437e-26,35.3797891,890.50427,277.827,2573.0912298,830.10949634,5.71575129808e-25
449,423.035145,8.51433518,33.80011628,172.0916811,67.29132,26.216449,9.77243973,0.33700055,3.08546739e-26,35.4920356,883.86233,284.157,2564.8875167,834.17556848,5.23152557393e-25
450,407.31702,8.52990845,33.87801875,167.9520303,67.23526,26.343959,9.53238084,0.33861091,2.82117472e-26,35.601407,877.22583,290.582,2556.4106874,838.21185465,4.78879243812e-25
451,392.173522,8.5453531,33.9556159,164.0302828,67.17951,26.470997,9.3019908,0.3401881,2.57972285e-26,35.707904,870.60166,297.094,2547.6737528,842.2072198,4.38395670298e-25
452,377.590742,8.56063868,34.03277668,160.312828,67.1243,26.597408,9.08097368,0.341732,2.35914164e-26,35.811504,863.9977,303.685,2538.7003704,846.15562048,4.01373683224e-25
453,363.55693,8.57578409,34.10961899,156.7901549,67.0695,26.722971,8.86903769,0.3432413,2.15762047e-26,35.912518,857.42084,310.346,2529.5128414,850.04833519,3.67517606733e-25
454,350.057997,8.59076083,34.18591383,153.450473,67.0155,26.847846,8.66587093,0.3447179,1.97347791e-26,36.010646,850.87696,317.07,2520.116116,853.88053203,3.36549922378e-25
455,337.078674,8.60558843,34.26177973,150.2836413,66.9622,26.971815,8.47114283,0.3461609,1.8052214e-26,36.106166,844.37293,323.849,2510.54358278,857.64611103,3.08225179089e-25
456,324.607977,8.62023635,34.33708555,147.2802092,66.9098,27.094861,8.28454215,0.3475704,1.65146236e-26,36.198999,837.91463,330.677,2500.81089281,861.34275555,2.82313959528e-25
457,312.629346,8.63471679,34.41184249,144.4307757,66.8581,27.216978,8.10573619,0.3489483,1.51095111e-26,36.289324,831.50593,337.546,2490.92262559,864.96527619,2.58609915296e-25
458,301.131107,8.64902886,34.48604876,141.7262099,66.8076,27.338011,7.93437406,0.3502937,1.38252896e-26,36.377142,825.15372,344.452,2480.89214246,868.51047866,2.36922931639e-25
459,290.0969671,8.6631526,34.559484,139.1583414,66.7579,27.457808,7.7701747,0.3516073,1.26514617e-26,36.462453,818.86186,351.386,2470.74491379,871.9767809,2.1707774033e-25
460,279.5132464,8.67709924,34.63235864,136.7186194,66.7092,27.576608,7.61278934,0.3528903,1.15784092e-26,36.545256,812.63323,358.345,2460.48638908,875.36150264,1.98917570916e-25
461,269.3673706,8.6908689,34.7045716,134.3993627,66.6616,27.694348,7.461914,0.3541426,1.05973936e-26,36.625751,806.4707,365.323,2450.13216865,878.6653976,1.82296417516e-25
462,259.6421131,8.70445325,34.77601395,132.1943307,66.6151,27.810667,7.31723195,0.355366,9.7004863e-27,36.70384,800.37917,372.315,2439.68759525,881.88538095,1.67082741494e-25
463,250.3266916,8.71785138,34.84678418,130.0954328,66.5697,27.925807,7.17843528,0.3565599,8.8802278e-27,36.779711,794.36148,379.317,2429.16804715,885.02360548,1.53154072044e-25
464,241.4057917,8.73106371,34.91678201,128.0967083,66.5254,28.039641,7.04526901,0.357725,8.1301781e-27,36.853176,788.417545,386.324,2418.57790688,888.07764231,1.40402810036e-25
465,232.8652375,8.74408289,34.98609949,126.1925966,66.4822,28.152201,6.91744059,0.3588639,7.4444273e-27,36.924434,782.551232,393.333,2407.93344395,891.04916039,1.28730854823e-25
466,224.6920866,8.7569272,35.054554,124.3768568,66.44,28.263452,6.7946781,0.3599749,6.8171949e-27,36.993577,776.763433,400.34,2397.24112089,893.9396257,1.18042332085e-25
467,216.8729406,8.7695784,35.1223269,122.6441285,66.3991,28.373348,6.6767308,0.3610601,6.24344e-27,37.060414,771.054029,407.341,2386.50510721,896.7486215,1.08253541089e-25
468,209.3938259,8.78203706,35.18931816,120.9895011,66.3591,28.481975,6.56334916,0.36212,5.7185915e-27,37.125336,765.426913,414.333,2375.74091443,899.47702566,9.92882785067e-26
469,202.2422623,8.79432288,35.25554678,119.4082939,66.3203,28.58912,6.45432628,0.3631545,5.238438e-27,37.188043,759.879981,421.313,2364.95474318,902.12754958,9.10764598973e-26
470,195.4050905,8.80641753,35.32089413,117.8962466,66.2825,28.695,6.34941163,0.3641655,4.7991079e-27,37.248747,754.415127,428.279,2354.14170579,904.70177223,8.35536435874e-26
471,188.8695742,8.81833076,35.38556916,116.4491284,66.2457,28.7994,6.24840966,0.3651525,4.3971892e-27,37.307447,749.032254,435.228,2343.32722192,907.20063276,7.66629399534e-26
472,182.6254344,8.83005346,35.44936256,115.0629991,66.21,28.90252,6.15113466,0.3661169,4.0294198e-27,37.364133,743.730264,442.158,2332.4954821,909.62492656,7.03494269157e-26
473,176.658359,8.84160715,35.51249525,113.7344381,66.1753,29.00416,6.05738815,0.3670601,3.6928277e-27,37.418918,738.511065,449.066,2321.66182969,911.97746845,6.45639506152e-26
474,170.9576988,8.85297088,35.57474588,112.459925,66.1416,29.10452,5.96698668,0.3679812,3.3847803e-27,37.4718,733.372567,455.951,2310.84124325,914.26100378,5.92623471221e-26
475,165.5128916,8.86416549,35.63623499,111.2364795,66.1089,29.20342,5.87977469,0.3688813,3.1027762e-27,37.522882,728.314684,462.81,2300.02924625,916.47564079,5.44024550824e-26
476,160.3120409,8.8751818,35.6970528,110.061001,66.0771,29.30103,5.7955977,0.3697611,2.8445478e-27,37.572052,723.336333,469.642,2289.22886724,918.6241336,4.99467242888e-26
477,155.3447062,8.8860206,35.757,108.9307194,66.0461,29.39718,5.7142913,0.3706217,2.60807224e-27,37.619422,718.438436,476.445,2278.44608852,920.7092003,4.58610199633e-26
478,150.6007636,8.89668205,35.81617615,107.8431641,66.0161,29.49208,5.63571205,0.3714631,2.39142483e-27,37.664893,713.617915,483.218,2267.68435176,922.73211935,4.21128778242e-26
479,146.0703543,8.90717591,35.87459101,106.7960151,65.9871,29.58561,5.55974651,0.3722855,2.19299269e-27,37.708865,708.875699,489.959,2256.95795725,924.69358781,3.86751703049e-26
480,141.7440231,8.91749427,35.93223607,105.7869018,65.9587,29.67768,5.48627247,0.3730906,2.01120587e-27,37.750948,704.209719,496.667,2246.2516255,926.59871387,3.55216327885e-26
481,137.6124293,8.92765602,35.98913012,104.8140641,65.9313,29.76852,5.41515552,0.3738776,1.84475051e-27,37.791323,699.618913,503.341,2235.57787779,928.44531472,3.26301627262e-26
482,133.6670378,8.93764305,36.04535475,103.8753517,65.9046,29.85801,5.34629425,0.3746485,1.69226374e-27,37.830211,695.102212,509.98,2224.94169564,930.23935055,2.99777664971e-26
483,129.899454,8.94747348,36.10072778,102.9689143,65.8787,29.94628,5.27959848,0.3754013,1.55261765e-27,37.867402,690.65856,516.582,2214.34624937,931.97981158,2.75451334781e-26
484,126.3009401,8.95713018,36.15543198,102.0933718,65.8536,30.03312,5.21495188,0.3761391,1.42467423e-27,37.902907,686.287903,523.148,2203.79472037,933.66983288,2.53132252047e-26
485,122.8639692,8.96664229,36.20939619,101.2468339,65.8292,30.11874,5.15226709,0.3768611,1.30744684e-27,37.936916,681.987182,529.675,2193.29101907,935.31207789,2.32654265308e-26
486,119.5810015,8.97598071,36.26269101,100.4277303,65.8054,30.20308,5.09146001,0.377568,1.19998443e-27,37.96943,677.756347,536.162,2182.8165767,936.90485351,2.13855119375e-26
487,116.4441427,8.98517455,36.31524545,99.6349709,65.7824,30.28609,5.03243935,0.3782591,1.10143813e-27,38.000369,673.593348,542.61,2172.40730366,938.45397905,1.96592076344e-26
488,113.447639,8.99420575,36.36704135,98.8670756,65.76,30.36793,4.97514475,0.3789366,1.01113662e-27,38.029814,669.497144,549.018,2162.04332131,939.95746575,1.80749783619e-26
489,110.5850462,9.00308434,36.41818844,98.1228941,65.7382,30.44848,4.91949614,0.3796003,9.2842317e-28,38.057775,665.467691,555.384,2151.72872977,941.41938364,1.66217058387e-26
490,107.8495603,9.01182028,36.46859658,97.4014063,65.717,30.52786,4.86542028,0.3802503,8.5259117e-28,38.084452,661.502946,561.708,2141.47465947,942.83869985,1.52874053645e-26
491,105.2348553,9.02040276,36.51835476,96.701362,65.6965,30.60597,4.81284796,0.3808858,7.8304385e-28,38.109547,657.60087,567.99,2131.26631276,944.2204777,1.4061904438e-26
492,102.73526781,9.02883469,36.56746569,96.021771,65.6765,30.68293,4.76173099,0.3815097,7.1924664e-28,38.133359,653.761424,574.229,2121.12452287,945.56353824,1.29360924249e-26
493,100.34517384,9.03712402,36.61583732,95.3616733,65.657,30.75863,4.71200522,0.3821201,6.6071627e-28,38.155889,649.983575,580.424,2111.04057595,946.86902851,1.19017031498e-26
494,98.05942614,9.04527207,36.66357077,94.7201087,65.6381,30.8333,4.66360147,0.3827183,6.0700619e-28,38.176948,646.264289,586.576,2101.01842645,948.13995096,1.09510968763e-26
495,95.87317958,9.05327859,36.71066569,94.0964271,65.6198,30.90674,4.61647859,0.3833041,5.5773236e-28,38.196726,642.604535,592.683,2091.05035142,949.37747443,1.00776798031e-26
496,93.78160028,9.06113472,36.75711302,93.4897683,65.6019,30.97895,4.57059542,0.3838786,5.125284e-28,38.215322,639.002286,598.745,2081.1562822,950.58038716,9.27523545985e-27
497,91.78022602,9.06886954,36.80294184,92.8993923,65.5845,31.05015,4.52589084,0.384441,4.7105224e-28,38.232639,635.456509,604.763,2071.32022905,951.75377132,8.53784192339e-27
498,89.86463743,9.07645402,36.84802292,92.3245089,65.5675,31.12013,4.48232572,0.3849922,4.3299779e-28,38.248595,631.966186,610.735,2061.54219203,952.89463596,7.86023561043e-27
499,88.03072503,9.08390932,36.89257742,91.7645981,65.551,31.18903,4.43986092,0.3855335,3.9807409e-28,38.263361,628.529286,616.661,2051.8355135,954.00704333,7.2374481246e-27
500,86.27472478,9.09123322,36.93650292,91.2188397,65.5349,31.25694,4.39845632,0.3860626,3.6601817e-28,38.277168,625.145785,622.541,2042.2001835,955.0900143,6.66490847343e-27
501,84.57770571,1045.9212448,1046.0807676,90.732469,64.2825,45.52779,4.3158458,6.158878,3.3567755e-28,199.923995,621.532501,730.977,1919.0604406,954.3983258,6.13881462907e-27
502,82.89407947,1793.9934561,1794.54029295,90.31072,64.3389,56.88765,4.1502121,21.45795,3.0768002e-28,199.931049,616.903962,857.715,1771.184361,947.3849961,5.6566009207e-27
503,81.23627951,2122.237113,2123.10367268,89.926833,64.5556,63.58612,3.989841,34.656783,2.8209064e-28,199.931517,611.467323,971.121,1636.25882,932.629266,5.2145709492e-27
504,79.61788204,2268.764661,2269.82245604,89.57403,64.8671,67.5521,3.841786,43.41097,2.5873973e-28,199.932134,605.45574,1072.88,1513.00177,913.167596,4.8092155005e-27
505,78.04694538,1000.200203,1001.2376188,89.24718,65.2012,69.95428,3.697127,42.57388,2.3745519e-28,199.919654,599.04532,1163.79,1400.262734,893.09132,4.4373196654e-27
506,76.5287856,455.153694,456.0682086,88.942458,65.4689,71.48057,3.553509,35.365658,2.1804683e-28,199.849483,592.366129,1243.31,1297.206963,878.027898,4.0959039437e-27
507,75.0664622,218.062408,219.111586,88.656001,65.6439,72.51776,3.421109,27.424801,2.0028971e-28,199.50924,585.524216,1311.58,1203.33386,869.49363,3.7823494404e-27
508,73.66198553,114.011759,116.217277,88.385138,65.74,73.25595,3.3052,20.516698,1.8403126e-28,198.126053,578.60861,1369.23,1118.427608,866.620425,3.49429393966e-27
509,72.31588783,1397.980876,1398.48573489,88.127262,65.7762,73.89391,3.213989,23.876092,1.6910185e-28,199.926508,571.69433,1418.81,1041.079741,866.707281,3.22958775687e-27
510,71.02853488,1953.132506,1953.83148322,87.880115,65.8626,74.41619,3.149666,33.944335,1.553881e-28,199.930663,564.847386,1463.89,970.883081,863.273706,2.9863728307e-27
511,69.79891351,2195.8677,2196.73050662,87.642439,66.0141,74.84107,3.09746,42.366379,1.4285009e-28,199.931357,558.114779,1506.31,907.024199,855.093239,2.7628412515e-27
512,68.62571031,2303.551011,2304.51614765,87.413278,66.2043,75.19048,3.048269,47.884288,1.3139666e-28,199.931492,551.5285016,1546.23,848.698319,844.036349,2.5572876221e-27
513,67.50689548,1016.93583,1017.8653977,87.191748,66.3964,75.48427,2.99488,45.223178,1.2094207e-28,199.91669,545.107541,1582.96,795.308767,832.823987,2.368148313e-27
514,66.44023053,463.414392,464.2521332,86.977492,66.5274,75.74164,2.935285,36.980082,1.1139651e-28,199.836548,538.8588812,1614.24,746.50216,826.004644,2.19400255839e-27
515,65.42341771,222.306693,223.34653,86.769466,66.579,75.97118,2.87701,28.400656,1.0265273e-28,199.45238,532.7915067,1639.27,702.132025,824.76781,2.03355824837e-27
516,64.45461746,116.4191199,118.7734349,86.567155,66.5647,76.15469,2.8246919,21.096505,9.463588e-29,197.927803,526.9114027,1658.33,662.1938949,828.2471069,1.88568128003e-27
517,63.53148155,1399.0668062,1399.52297157,86.369689,66.5058,76.38599,2.7862632,24.275959,8.726237e-29,199.925557,521.2295557,1673.67,625.7937172,833.8843662,1.74933238007e-27
518,62.65239169,1953.7915569,1954.42277467,86.176033,66.5022,76.58905,2.7651299,34.263413,8.0475702e-29,199.930159,515.7589538,1689.46,592.7801479,835.4346319,1.62360187982e-27
519,61.81545302,2196.28955,2197.07240978,85.986191,66.57065,76.75618,2.749965,42.613741,7.4257668e-29,199.930988,510.5085843,1707.01,562.743573,831.730639,1.50761985707e-27
520,61.01873995,2303.827512,2304.70833694,85.799681,66.68603,76.89384,2.733749,48.067701,6.856353e-29,199.930999,505.4764325,1725.56,535.277266,824.642956,1.40056683072e-27
521,60.25989369,1017.100602,1017.9565268,85.616714,66.81202,77.00996,2.7105943,45.321524,6.3351798e-29,199.91496,500.6574836,1743.49,510.0969773,816.8781673,1.30168913482e-27
522,59.53688741,463.4912259,464.2793129,85.437156,66.88616,77.11344,2.6789019,36.999266,5.8579747e-29,199.828858,496.036722,1757.62,487.0516959,812.9750699,1.21029145957e-27
523,58.84775537,222.3470222,223.3805212,85.260712,66.88928,77.20516,2.6455402,28.371292,5.4195033e-29,199.417137,491.6051339,1766.91,466.0976632,814.1712702,1.12575535694e-27
524,58.19044493,116.5295096,118.9776306,85.086971,66.83294,77.26178,2.6149466,21.045521,5.0161824e-29,197.800236,487.3557073,1771.7,447.3028376,819.6794476,1.04753073472e-27
525,57.56366317,1398.9774814,1399.4053831,84.915758,66.73923,77.37978,2.5948104,24.260758,4.6439249e-29,199.924451,483.2844318,1774.28,430.0408564,827.0181864,9.7511529975e-28
526,56.9659292,1953.759415,1954.35404102,84.746422,66.70429,77.48085,2.5887935,34.297322,4.3000163e-29,199.929629,479.3962996,1779.32,414.3275045,830.0293395,9.0807106484e-28
527,56.39600742,2196.3087987,2197.04927089,84.5788,66.74506,77.55884,2.5868536,42.67113,3.9837531e-29,199.930611,475.6933027,1787.87,400.0079676,827.5856536,8.4597732774e-28
528,55.85221066,2303.8620261,2304.69810571,84.413185,66.83614,77.62036,2.5826995,48.131085,3.6930239e-29,199.931325,472.1684318,1798.69,386.8962035,821.5749525,7.8843085987e-28
529,55.33338808,1017.1343165,1017.9507872,84.249483,66.94099,77.67061,2.5709396,45.368213,3.4258836e-29,199.914296,468.8126779,1809.74,374.8626236,814.7185466,7.3506739716e-28
530,54.83764034,463.5141372,464.2751142,84.087743,66.99697,77.71549,2.5500484,37.022663,3.1802938e-29,199.824,465.6100311,1817.43,363.8331444,811.5625664,6.8554696016e-28
531,54.36386564,222.3726827,223.4010767,83.927968,66.98429,77.75263,2.5265259,28.377869,2.9537091e-29,199.399225,462.547483,1820.64,353.7949799,813.3672929,6.395652619e-28
532,53.91059923,116.5991698,119.0919808,83.769811,66.91403,77.75773,2.5046325,21.043081,2.744417e-29,197.738224,459.6160263,1819.83,344.8347215,819.3697535,5.9684947307e-28
533,53.47692443,1398.9403271,1399.3523501,83.613375,66.80915,77.82925,2.4918465,24.269919,2.5504145e-29,199.924564,456.8106551,1817.36,336.4634615,827.1128045,5.571559549e-28
534,53.06206538,1953.7603717,1954.33377159,83.457858,66.76422,77.88766,2.4918917,34.32567,2.3704069e-29,199.930013,454.1363657,1818.17,328.7797957,830.4524877,5.2026665721e-28
535,52.66502248,2196.3193799,2197.03470887,83.303546,66.79639,77.92872,2.4953043,42.710326,2.2041631e-29,199.930156,451.5951539,1823.22,321.7634783,828.2777133,4.8597443836e-28
536,52.28506574,2303.8857669,2304.69481245,83.150536,66.88023,77.95844,2.4961438,48.174036,2.050682e-29,199.93092,449.1810146,1831.03,315.3343138,822.4818978,4.5407796114e-28
537,51.92106809,1017.1617846,1017.9539687,82.998493,66.97891,77.98125,2.4892247,45.405163,1.9090598e-29,199.913733,446.8859428,1839.39,309.4361357,815.7931287,4.2439459774e-28
538,51.57200496,463.5387408,464.2824128,82.848188,67.02933,78.00123,2.4730646,37.049187,1.7783238e-29,199.822507,444.6949323,1844.47,304.0229006,812.7645766,3.9675133902e-28
539,51.23702998,222.3991794,223.4222124,82.699075,67.0118,78.01502,2.4539227,28.39558,1.6571882e-29,199.390907,442.595978,1845.18,299.0888407,814.6657887,3.709975919e-28
540,50.91520707,116.6469834,119.1603184,82.551545,66.93701,77.99769,2.4359467,21.054562,1.54483e-29,197.706477,440.5810758,1842.03,294.7259257,820.7370557,3.4699227093e-28
541,50.60598221,1398.9417055,1399.3433733,82.40493,66.82871,78.04842,2.4264359,24.284804,1.4402241e-29,199.924187,438.6472226,1837.43,290.5106209,828.5274379,3.246133644e-28
542,50.30878295,1953.7696006,1954.32882222,82.259029,66.78078,78.08806,2.4291237,34.349122,1.3427572e-29,199.929422,436.7994167,1836.47,286.5844677,831.8966967,3.0375055313e-28
543,50.02319751,2196.3334425,2197.03165447,82.113927,66.81059,78.11267,2.4348759,42.739464,1.2523804e-29,199.931029,435.0426563,1840.07,282.9887129,829.7319659,2.8429486028e-28
544,49.74866446,2303.9017355,2304.69206116,81.969672,66.89242,78.12824,2.4379431,48.205582,1.1686109e-29,199.93076,433.3729387,1846.64,279.6957711,823.9333951,2.661455693e-28
545,49.48449073,1017.1843928,1017.9594414,81.826356,66.98947,78.13888,2.4332584,45.434036,1.0910129e-29,199.912886,431.7822608,1853.87,276.6790374,817.2299824,2.4920664073e-28
546,49.23009117,463.5591736,464.2901486,81.684296,67.03838,78.14772,2.419368,37.072025,1.0191025e-29,199.820923,430.2596189,1857.85,273.90803,814.181993,2.3338646726e-28
547,48.98458697,222.4198498,223.4373418,81.543358,67.01949,78.15082,2.4023758,28.412651,9.522194e-30,199.386059,428.7920097,1857.47,271.3762878,816.0589018,2.1860801284e-28
548,48.74759993,116.6788052,119.2011592,81.403594,66.94337,78.12313,2.3863337,21.067097,8.899522e-30,197.689609,427.3754307,1853.3,269.1771057,822.1042377,2.04797383353e-28
549,48.51872124,1398.9429876,1399.3369286,81.264622,66.83406,78.16452,2.3784194,24.298481,8.317676e-30,199.924221,426.0058802,1847.75,266.9205994,829.8681154,1.91888987881e-28
550,48.2976122,1953.7854147,1954.33389482,81.126189,66.78523,78.19541,2.3823201,34.367889,7.773542e-30,199.929306,424.6933578,1846.01,264.7670611,833.2033711,1.7982547506e-28
551,48.08417437,2196.3525247,2197.03758234,80.988404,66.81447,78.21232,2.3891377,42.76218,7.26724e-30,199.930902,423.439863,1848.98,262.7853337,831.0022287,1.685493715e-28
552,47.87797656,2303.9326809,2304.70843717,80.851158,66.89596,78.22131,2.3932425,48.230602,6.796385e-30,199.930754,422.2453941,1855.02,260.9752065,825.1632595,1.5800593253e-28
553,47.67853379,1017.2057044,1017.9672099,80.714748,66.99273,78.22625,2.3896687,45.457268,6.358799e-30,199.913531,421.1049495,1861.76,259.3224427,818.4178107,1.4814357873e-28
554,47.48546452,463.5768194,464.2974384,80.579612,67.04142,78.22992,2.3769721,37.091018,5.952012e-30,199.820432,420.0055264,1865.25,257.8029451,815.3298141,1.3891414028e-28
555,47.29817795,222.4356946,223.4476546,80.445245,67.02213,78.22811,2.361148,28.427124,5.572486e-30,199.38282,418.9381227,1864.39,256.410441,817.170637,1.30274021488e-28
556,47.1164698,116.7008269,119.2267709,80.311984,66.94557,78.19551,2.3461531,21.077796,5.218091e-30,197.679845,417.8987369,1859.75,255.2368741,823.1824711,1.22184089759e-28
557,46.93988665,1398.9526553,1399.3402155,80.179443,66.83605,78.23253,2.339075,24.31006,4.885923e-30,199.924187,416.8853679,1853.76,253.911951,830.914831,1.14608652853e-28
558,46.76851928,1953.7889144,1954.32844981,80.047301,66.78709,78.25916,2.3435633,34.383777,4.574404e-30,199.929923,415.907016,1851.67,252.6018033,834.2181723,1.0751596744e-28
559,46.60212313,2196.3688341,2197.04283732,79.915612,66.8162,78.27249,2.3508711,42.78147,4.283739e-30,199.930545,414.9696814,1854.35,251.3906531,831.9825881,1.00874956101e-28
560,46.4406831,2303.9401923,2304.70358977,79.784544,66.89771,78.27854,2.3554865,48.2515,4.012724e-30,199.930696,414.072363,1860.15,250.2876125,826.1088835,9.4654991125e-29
561,46.28367331,1017.221047,1017.9709411,79.654118,66.99456,78.28069,2.3525082,45.476912,3.760228e-30,199.912992,413.2120599,1866.67,249.2870492,819.3301782,8.8827574036e-29
562,46.13093942,463.5898753,464.3014253,79.524856,67.04319,78.28199,2.3405284,37.106925,3.524919e-30,199.820358,412.37577,1869.94,248.3666504,816.2117294,8.3365629892e-29
563,45.98192018,222.4486002,223.4551542,79.396279,67.02388,78.27779,2.3254015,28.439295,3.3048758e-30,199.38091,411.5574917,1868.85,247.5193025,818.0244815,7.8245198127e-29
564,45.83652009,116.7169506,119.2439446,79.268854,66.94718,78.24283,2.3110528,21.086839,3.0989181e-30,197.673442,410.7522241,1863.98,246.8373968,824.0127348,7.3444010942e-29
565,45.6945604,1398.9510027,1399.3329293,79.141787,66.83766,78.2776,2.3044685,24.320082,2.9054459e-30,199.924039,409.9589665,1857.79,245.9618435,831.7232545,6.89421897e-29
566,45.55593681,1953.8007264,1954.33232669,79.01526,66.78857,78.30226,2.3092471,34.397695,2.723603e-30,199.929282,409.1887197,1855.52,245.0590321,835.0050281,6.4721921714e-29
567,45.42087302,2196.3831938,2197.04733815,78.889141,66.81781,78.31382,2.3167933,42.798477,2.5535956e-30,199.930756,408.447484,1858.08,244.2215173,832.7456743,6.0765474664e-29
568,45.28906192,2303.9560123,2304.70833154,78.763645,66.89942,78.31812,2.3216698,48.270349,2.3947722e-30,199.931059,407.7342588,1863.76,243.4620738,826.8489578,5.7055491189e-29
569,45.16026155,1017.2355317,1017.9749486,78.638615,66.99633,78.3192,2.3190464,45.494369,2.2465306e-30,199.913349,407.0470435,1870.19,242.7777734,820.0484414,5.3575828308e-29
570,45.03441116,463.6024723,464.3057383,78.514482,67.04505,78.31917,2.3075235,37.121107,2.108138e-30,199.81985,406.3748364,1873.35,242.1478505,816.9099765,5.0310974819e-29
571,44.91101005,222.4602349,223.4615539,78.391166,67.02571,78.31371,2.2928895,28.449995,1.9784883e-30,199.380056,405.7106365,1872.15,241.5672715,818.7060225,4.7247003133e-29
572,44.78994211,116.7299681,119.2568421,78.268754,66.94896,78.27769,2.278992,21.094634,1.8569379e-30,197.668933,405.0504428,1867.17,241.125155,824.67927,4.4371429354e-29
573,44.67109837,1398.9583329,1399.3350858,78.147009,66.83947,78.31137,2.2727388,24.328952,1.7425768e-30,199.924341,404.3942553,1860.87,240.4703768,832.3773458,4.1672525007e-29
574,44.55470687,1953.8112962,1954.33559348,78.025555,66.79038,78.33495,2.2776682,34.410209,1.6349279e-30,199.929829,403.7530746,1858.51,239.7699252,835.6454722,3.9140334532e-29
575,44.44065848,2196.396187,2197.05122879,77.904469,66.81964,78.3455,2.2853247,42.813921,1.5341306e-30,199.930376,403.1329013,1861.0,239.1182307,833.3722327,3.6764372402e-29
