Time	AMP.ParticleNumber	CDK5.ParticleNumber	CK1.ParticleNumber	CK1P.ParticleNumber	CK1P_PP2B.ParticleNumber	Ca.ParticleNumber	D.ParticleNumber	D137.ParticleNumber	D137_CDK5.ParticleNumber	D137_PKA.ParticleNumber	D137_PP2C.ParticleNumber	D34.ParticleNumber	D34:137.ParticleNumber	D34:137_CDK5.ParticleNumber	D34:137_PP2B.ParticleNumber	D34:137_PP2C.ParticleNumber	D34:75.ParticleNumber	D34:75:137.ParticleNumber	D34:75:137_PP2A.ParticleNumber	D34:75:137_PP2ACa.ParticleNumber	D34:75:137_PP2AP.ParticleNumber	D34:75:137_PP2APCa.ParticleNumber	D34:75:137_PP2B.ParticleNumber	D34:75:137_PP2C.ParticleNumber	D34:75_CK1.ParticleNumber	D34:75_PP2A.ParticleNumber	D34:75_PP2ACa.ParticleNumber	D34:75_PP2AP.ParticleNumber	D34:75_PP2APCa.ParticleNumber	D34:75_PP2B.ParticleNumber	D34_CDK5.ParticleNumber	D34_CK1.ParticleNumber	D34_PP2B.ParticleNumber	D75.ParticleNumber	D75:137.ParticleNumber	D75:137_PKA.ParticleNumber	D75:137_PP2A.ParticleNumber	D75:137_PP2ACa.ParticleNumber	D75:137_PP2AP.ParticleNumber	D75:137_PP2APCa.ParticleNumber	D75:137_PP2C.ParticleNumber	D75_CK1.ParticleNumber	D75_PKA.ParticleNumber	D75_PP2A.ParticleNumber	D75_PP2ACa.ParticleNumber	D75_PP2AP.ParticleNumber	D75_PP2APCa.ParticleNumber	D_CDK5.ParticleNumber	D_CK1.ParticleNumber	D_PKA.ParticleNumber	Empty.ParticleNumber	PDE.ParticleNumber	PDEP.ParticleNumber	PDE_PKA.ParticleNumber	PKA.ParticleNumber	PP2A.ParticleNumber	PP2ACa.ParticleNumber	PP2ACa_PKA.ParticleNumber	PP2AP.ParticleNumber	PP2APCa.ParticleNumber	PP2A_PKA.ParticleNumber	PP2B.ParticleNumber	PP2Binactive.ParticleNumber	PP2BinactiveCa2.ParticleNumber	PP2C.ParticleNumber	R2C2.ParticleNumber	cAMP.ParticleNumber	cAMP2_R2C2.ParticleNumber	cAMP3_R2C2.ParticleNumber	cAMP4_R2.ParticleNumber	cAMP4_R2C.ParticleNumber	cAMP4_R2C2.ParticleNumber	cAMP_PDE.ParticleNumber	cAMP_PDEP.ParticleNumber	cAMP_R2C2.ParticleNumber
480	3878.73	55.8554	13.2746	68.0777	2.212	8.8964	1049.89	109.893	3.80505	1.36614	5.80914	611.858	93.6059	3.24152	1.53559	4.94881	326.784	45.297	0.830859	0.00521709	0.0236851	0.000131758	0.000919654	2.39477	2.11311	5.99399	0.0376369	0.17087	0.000950533	0.0661966	21.1881	3.95654	9.94088	548.323	61.8672	0.961407	1.13474	0.00712479	0.0323485	0.000179948	3.27042	3.54529	8.52082	10.0571	0.0631461	0.286702	0.00159486	36.3528	6.78832	13.0518	0	879.709	321.191	3.51494	18.0458	98.8304	0.292022	0.00437579	1.1854	0.00350307	1.48091	19.5672	136.751	29.8611	63.6713	3973.7	0.131445	0.00171054	0.000361073	23.3684	0.209428	0.00122135	0.00967845	0.0035336	1.42072
480.5	3878.81	55.8556	13.2739	68.0791	2.21189	8.89613	1050.21	109.93	3.80636	1.3652	5.81121	611.541	93.5487	3.23956	1.53448	4.94587	326.64	45.2724	0.830424	0.00521419	0.0236485	0.000131551	0.000919091	2.3935	2.11206	5.99147	0.0376199	0.170623	0.000949131	0.0661629	21.1772	3.95428	9.93505	548.514	61.8867	0.960728	1.13512	0.00712696	0.0323263	0.000179819	3.27151	3.54633	8.51507	10.0608	0.0631673	0.286514	0.00159376	36.3641	6.79003	13.0425	0	879.954	320.949	3.51233	18.0274	98.8324	0.292019	0.00437127	1.18422	0.00349945	1.47943	19.5659	136.76	29.8611	63.6724	3973.72	0.131081	0.00170429	0.000360037	23.349	0.20904	0.00121785	0.00965432	0.00352115	1.41679
481	3878.89	55.8559	13.2732	68.0804	2.21179	8.89587	1050.54	109.968	3.80768	1.36428	5.81329	611.222	93.4916	3.2376	1.53337	4.94293	326.495	45.2477	0.829989	0.00521129	0.023612	0.000131343	0.000918529	2.39224	2.11101	5.98893	0.0376027	0.170377	0.00094773	0.066129	21.1662	3.95201	9.92922	548.704	61.9065	0.960054	1.13551	0.00712916	0.0323043	0.000179691	3.27261	3.54737	8.50933	10.0645	0.0631886	0.286327	0.00159267	36.3754	6.79176	13.0332	0	880.198	320.707	3.50972	18.009	98.8345	0.292015	0.00436676	1.18303	0.00349584	1.47795	19.5646	136.768	29.861	63.6734	3973.75	0.130718	0.00169807	0.000359005	23.3296	0.208655	0.00121436	0.00963029	0.00350876	1.41288
481.5	3878.98	55.8561	13.2725	68.0817	2.21169	8.89561	1050.86	110.006	3.80901	1.36336	5.8154	610.903	93.4346	3.23563	1.53227	4.93999	326.349	45.2231	0.829554	0.0052084	0.0235756	0.000131137	0.00091797	2.39097	2.10996	5.98637	0.0375855	0.17013	0.00094633	0.0660952	21.1553	3.94974	9.92338	548.896	61.9265	0.959385	1.1359	0.00713138	0.0322824	0.000179563	3.27372	3.54843	8.50362	10.0682	0.06321	0.28614	0.00159159	36.3868	6.7935	13.0239	0	880.442	320.466	3.50712	17.9907	98.8365	0.292013	0.00436227	1.18185	0.00349224	1.47648	19.5633	136.776	29.8609	63.6744	3973.77	0.130357	0.00169188	0.000357977	23.3103	0.20827	0.00121089	0.00960634	0.00349644	1.40898
482	3879.06	55.8564	13.2718	68.083	2.21159	8.89535	1051.18	110.044	3.81036	1.36245	5.81751	610.582	93.3777	3.23368	1.53118	4.93705	326.202	45.1985	0.829119	0.00520551	0.0235392	0.00013093	0.000917412	2.38971	2.1089	5.9838	0.0375683	0.169884	0.000944931	0.0660613	21.1443	3.94747	9.91755	549.087	61.9467	0.958721	1.13629	0.00713364	0.0322608	0.000179437	3.27483	3.54949	8.49794	10.0719	0.0632314	0.285955	0.00159051	36.3981	6.79525	13.0146	0	880.686	320.224	3.50452	17.9724	98.8385	0.29201	0.00435779	1.18067	0.00348865	1.47501	19.5621	136.785	29.8609	63.6754	3973.79	0.129997	0.00168572	0.000356954	23.291	0.207887	0.00120743	0.00958248	0.00348416	1.4051
482.5	3879.14	55.8566	13.2712	68.0842	2.2115	8.8951	1051.51	110.083	3.81172	1.36154	5.81964	610.26	93.3208	3.23172	1.53009	4.93412	326.054	45.1738	0.828685	0.00520263	0.0235029	0.000130725	0.000916856	2.38844	2.10785	5.98121	0.0375509	0.169638	0.000943533	0.0660273	21.1332	3.9452	9.91171	549.28	61.9671	0.958061	1.13669	0.00713592	0.0322392	0.000179312	3.27596	3.55056	8.49227	10.0757	0.063253	0.28577	0.00158943	36.4095	6.79701	13.0054	0	880.929	319.984	3.50192	17.9541	98.8406	0.292007	0.00435332	1.17949	0.00348507	1.47354	19.5609	136.793	29.8609	63.6763	3973.82	0.129639	0.0016796	0.000355935	23.2718	0.207505	0.00120398	0.00955871	0.00347195	1.40124
483	3879.22	55.8569	13.2706	68.0854	2.2114	8.89485	1051.83	110.122	3.81309	1.36064	5.82179	609.937	93.264	3.22977	1.529	4.93119	325.905	45.1492	0.82825	0.00519975	0.0234667	0.000130519	0.000916302	2.38717	2.10679	5.97861	0.0375335	0.169392	0.000942137	0.0659933	21.1221	3.94293	9.90588	549.473	61.9877	0.957406	1.13709	0.00713823	0.0322178	0.000179188	3.27709	3.55164	8.48662	10.0794	0.0632746	0.285586	0.00158836	36.4209	6.79879	12.9962	0	881.172	319.743	3.49933	17.9359	98.8426	0.292004	0.00434886	1.17832	0.0034815	1.47207	19.5598	136.801	29.8609	63.6772	3973.84	0.129282	0.00167351	0.000354921	23.2527	0.207124	0.00120056	0.00953503	0.00345979	1.39739
483.5	3879.31	55.8571	13.27	68.0866	2.21131	8.89461	1052.16	110.162	3.81447	1.35974	5.82395	609.612	93.2073	3.22782	1.52793	4.92826	325.756	45.1246	0.827816	0.00519687	0.0234306	0.000130315	0.00091575	2.38591	2.10573	5.976	0.037516	0.169146	0.000940742	0.0659593	21.111	3.94065	9.90004	549.666	62.0085	0.956755	1.13749	0.00714056	0.0321966	0.000179064	3.27824	3.55273	8.481	10.0831	0.0632964	0.285402	0.00158729	36.4324	6.80059	12.9871	0	881.415	319.503	3.49675	17.9177	98.8446	0.292002	0.00434441	1.17715	0.00347793	1.47061	19.5586	136.809	29.8609	63.6781	3973.86	0.128927	0.00166746	0.000353911	23.2336	0.206745	0.00119714	0.00951143	0.00344769	1.39356
484	3879.39	55.8574	13.2694	68.0877	2.21123	8.89437	1052.48	110.201	3.81586	1.35886	5.82613	609.287	93.1507	3.22587	1.52685	4.92533	325.606	45.1	0.827381	0.005194	0.0233946	0.000130111	0.0009152	2.38464	2.10466	5.97336	0.0374984	0.1689	0.000939348	0.0659252	21.0998	3.93837	9.89421	549.86	62.0295	0.956109	1.1379	0.00714291	0.0321755	0.000178942	3.27939	3.55382	8.47539	10.0869	0.0633182	0.285219	0.00158623	36.4438	6.80239	12.9779	0	881.657	319.264	3.49416	17.8995	98.8466	0.292	0.00433998	1.17598	0.00347438	1.46915	19.5575	136.817	29.861	63.679	3973.89	0.128573	0.00166143	0.000352905	23.2146	0.206367	0.00119374	0.00948793	0.00343565	1.38974
484.5	3879.47	55.8577	13.2688	68.0888	2.21114	8.89414	1052.81	110.241	3.81726	1.35797	5.82832	608.961	93.0941	3.22393	1.52579	4.92241	325.455	45.0754	0.826947	0.00519113	0.0233586	0.000129907	0.000914651	2.38337	2.1036	5.97072	0.0374808	0.168654	0.000937955	0.0658911	21.0886	3.93609	9.88837	550.054	62.0506	0.955467	1.13831	0.0071453	0.0321545	0.00017882	3.28055	3.55492	8.46981	10.0907	0.0633401	0.285037	0.00158517	36.4553	6.80421	12.9688	0	881.899	319.025	3.49159	17.8814	98.8487	0.291998	0.00433556	1.17481	0.00347084	1.46769	19.5565	136.825	29.8611	63.6798	3973.91	0.12822	0.00165544	0.000351904	23.1956	0.20599	0.00119036	0.00946451	0.00342366	1.38594
485	3879.55	55.8579	13.2683	68.0898	2.21106	8.89391	1053.14	110.282	3.81867	1.3571	5.83052	608.633	93.0377	3.22199	1.52472	4.91949	325.303	45.0508	0.826513	0.00518826	0.0233228	0.000129704	0.000914104	2.3821	2.10253	5.96806	0.0374631	0.168409	0.000936564	0.0658569	21.0774	3.93381	9.88254	550.249	62.072	0.954829	1.13873	0.0071477	0.0321337	0.0001787	3.28172	3.55603	8.46425	10.0945	0.0633621	0.284855	0.00158412	36.4668	6.80604	12.9598	0	882.141	318.786	3.48902	17.8634	98.8507	0.291996	0.00433115	1.17365	0.0034673	1.46624	19.5555	136.833	29.8611	63.6806	3973.93	0.127869	0.00164948	0.000350907	23.1766	0.205615	0.00118699	0.00944118	0.00341173	1.38215
485.5	3879.63	55.8582	13.2677	68.0908	2.21098	8.89368	1053.47	110.322	3.82009	1.35623	5.83274	608.305	92.9813	3.22005	1.52367	4.91657	325.151	45.0263	0.826079	0.0051854	0.023287	0.000129502	0.000913559	2.38083	2.10146	5.96539	0.0374453	0.168163	0.000935174	0.0658227	21.0661	3.93153	9.8767	550.444	62.0935	0.954195	1.13914	0.00715013	0.032113	0.00017858	3.2829	3.55714	8.4587	10.0982	0.0633842	0.284674	0.00158307	36.4784	6.80788	12.9507	0	882.382	318.547	3.48645	17.8453	98.8527	0.291994	0.00432675	1.17249	0.00346378	1.46479	19.5545	136.841	29.8612	63.6814	3973.96	0.127519	0.00164356	0.000349914	23.1578	0.205241	0.00118363	0.00941793	0.00339985	1.37838
486	3879.71	55.8584	13.2672	68.0918	2.2109	8.89346	1053.8	110.363	3.82152	1.35536	5.83497	607.976	92.9249	3.21812	1.52261	4.91365	324.998	45.0017	0.825645	0.00518254	0.0232513	0.0001293	0.000913015	2.37956	2.10039	5.9627	0.0374275	0.167918	0.000933785	0.0657885	21.0548	3.92925	9.87087	550.64	62.1152	0.953566	1.13957	0.00715258	0.0320925	0.000178461	3.28408	3.55827	8.45318	10.102	0.0634063	0.284494	0.00158202	36.4899	6.80974	12.9417	0	882.622	318.309	3.48389	17.8274	98.8547	0.291992	0.00432236	1.17133	0.00346027	1.46334	19.5535	136.849	29.8614	63.6822	3973.98	0.127171	0.00163766	0.000348926	23.1389	0.204868	0.00118029	0.00939477	0.00338803	1.37462
486.5	3879.79	55.8587	13.2667	68.0928	2.21083	8.89325	1054.13	110.404	3.82296	1.3545	5.83721	607.645	92.8687	3.21618	1.52156	4.91073	324.844	44.9771	0.825211	0.00517968	0.0232157	0.000129098	0.000912473	2.37829	2.09931	5.96	0.0374096	0.167673	0.000932398	0.0657542	21.0435	3.92696	9.86503	550.836	62.137	0.952941	1.13999	0.00715506	0.0320721	0.000178343	3.28527	3.5594	8.44768	10.1058	0.0634285	0.284314	0.00158098	36.5015	6.8116	12.9327	0	882.863	318.071	3.48133	17.8094	98.8567	0.291991	0.00431799	1.17017	0.00345676	1.4619	19.5526	136.857	29.8615	63.683	3974	0.126824	0.0016318	0.000347942	23.1201	0.204496	0.00117696	0.0093717	0.00337627	1.37088
487	3879.88	55.8589	13.2662	68.0937	2.21075	8.89303	1054.46	110.446	3.82441	1.35365	5.83947	607.314	92.8126	3.21425	1.52052	4.90782	324.69	44.9526	0.824777	0.00517683	0.0231801	0.000128897	0.000911933	2.37702	2.09824	5.95729	0.0373916	0.167428	0.000931013	0.0657199	21.0321	3.92467	9.8592	551.032	62.159	0.95232	1.14042	0.00715755	0.0320518	0.000178226	3.28647	3.56053	8.44219	10.1096	0.0634508	0.284135	0.00157995	36.5131	6.81348	12.9238	0	883.103	317.834	3.47877	17.7915	98.8587	0.291989	0.00431363	1.16902	0.00345327	1.46046	19.5516	136.865	29.8617	63.6837	3974.03	0.126479	0.00162597	0.000346962	23.1014	0.204126	0.00117365	0.00934871	0.00336456	1.36715
487.5	3879.96	55.8592	13.2657	68.0946	2.21068	8.89282	1054.79	110.487	3.82587	1.3528	5.84173	606.982	92.7565	3.21232	1.51948	4.90491	324.535	44.928	0.824344	0.00517398	0.0231446	0.000128697	0.000911394	2.37575	2.09716	5.95457	0.0373736	0.167184	0.000929629	0.0656856	21.0207	3.92239	9.85336	551.229	62.1812	0.951702	1.14085	0.00716007	0.0320317	0.000178109	3.28768	3.56167	8.43673	10.1135	0.0634732	0.283957	0.00157892	36.5247	6.81536	12.9148	0	883.342	317.597	3.47622	17.7737	98.8607	0.291988	0.00430928	1.16787	0.00344978	1.45902	19.5508	136.872	29.8618	63.6844	3974.05	0.126135	0.00162017	0.000345986	23.0828	0.203757	0.00117035	0.00932581	0.00335291	1.36344
488	3880.04	55.8595	13.2652	68.0954	2.21061	8.89262	1055.12	110.529	3.82734	1.35195	5.84401	606.649	92.7005	3.2104	1.51845	4.902	324.379	44.9035	0.82391	0.00517113	0.0231093	0.000128497	0.000910856	2.37448	2.09608	5.95183	0.0373555	0.166939	0.000928247	0.0656512	21.0093	3.9201	9.84753	551.426	62.2035	0.951089	1.14128	0.00716261	0.0320117	0.000177993	3.2889	3.56282	8.43128	10.1173	0.0634956	0.283779	0.00157789	36.5363	6.81726	12.9059	0	883.582	317.36	3.47368	17.7558	98.8626	0.291987	0.00430494	1.16672	0.0034463	1.45759	19.5499	136.88	29.862	63.6851	3974.07	0.125792	0.0016144	0.000345014	23.0641	0.203389	0.00116707	0.009303	0.00334131	1.35975
488.5	3880.12	55.8597	13.2648	68.0963	2.21055	8.89242	1055.45	110.571	3.82882	1.35111	5.8463	606.316	92.6445	3.20848	1.51742	4.89909	324.223	44.879	0.823477	0.00516829	0.023074	0.000128298	0.000910321	2.37321	2.095	5.94908	0.0373374	0.166695	0.000926866	0.0656168	20.9979	3.91781	9.8417	551.624	62.226	0.95048	1.14171	0.00716517	0.0319918	0.000177879	3.29012	3.56397	8.42586	10.1211	0.0635181	0.283602	0.00157687	36.548	6.81917	12.8971	0	883.82	317.124	3.47114	17.7381	98.8646	0.291985	0.00430061	1.16558	0.00344284	1.45616	19.5491	136.888	29.8622	63.6858	3974.09	0.125451	0.00160867	0.000344047	23.0456	0.203022	0.0011638	0.00928027	0.00332976	1.35606
489	3880.2	55.86	13.2643	68.0971	2.21048	8.89222	1055.78	110.614	3.8303	1.35028	5.8486	605.981	92.5887	3.20656	1.51639	4.89619	324.066	44.8545	0.823043	0.00516545	0.0230387	0.000128099	0.000909786	2.37193	2.09392	5.94633	0.0373192	0.166451	0.000925488	0.0655824	20.9864	3.91552	9.83587	551.821	62.2486	0.949874	1.14215	0.00716774	0.0319721	0.000177765	3.29135	3.56513	8.42045	10.1249	0.0635406	0.283426	0.00157585	36.5596	6.82108	12.8882	0	884.059	316.888	3.46861	17.7203	98.8666	0.291984	0.00429629	1.16443	0.00343938	1.45473	19.5483	136.895	29.8624	63.6864	3974.12	0.125111	0.00160296	0.000343084	23.0271	0.202657	0.00116054	0.00925763	0.00331827	1.3524
489.5	3880.27	55.8602	13.2639	68.0978	2.21042	8.89202	1056.11	110.656	3.8318	1.34945	5.85091	605.646	92.5329	3.20464	1.51537	4.89329	323.909	44.83	0.82261	0.00516261	0.0230036	0.0001279	0.000909253	2.37066	2.09283	5.94356	0.037301	0.166207	0.00092411	0.0655479	20.9749	3.91323	9.83004	552.02	62.2714	0.949272	1.14259	0.00717034	0.0319524	0.000177651	3.29258	3.5663	8.41506	10.1288	0.0635633	0.28325	0.00157483	36.5713	6.82301	12.8794	0	884.297	316.653	3.46607	17.7026	98.8686	0.291983	0.00429199	1.16329	0.00343593	1.45331	19.5475	136.903	29.8627	63.687	3974.14	0.124773	0.00159728	0.000342125	23.0086	0.202293	0.0011573	0.00923507	0.00330684	1.34875
490	3880.35	55.8605	13.2635	68.0986	2.21036	8.89183	1056.45	110.699	3.8333	1.34863	5.85324	605.31	92.4772	3.20273	1.51435	4.89039	323.751	44.8055	0.822177	0.00515978	0.0229686	0.000127702	0.000908722	2.36939	2.09175	5.94077	0.0372827	0.165963	0.000922735	0.0655134	20.9633	3.91093	9.82421	552.218	62.2943	0.948674	1.14303	0.00717296	0.0319329	0.000177539	3.29383	3.56747	8.40969	10.1326	0.0635859	0.283075	0.00157382	36.583	6.82495	12.8706	0	884.535	316.418	3.46355	17.685	98.8705	0.291983	0.0042877	1.16215	0.00343249	1.45189	19.5468	136.91	29.8629	63.6876	3974.16	0.124436	0.00159164	0.00034117	22.9902	0.20193	0.00115407	0.00921259	0.00329545	1.34511
490.5	3880.43	55.8607	13.2631	68.0993	2.2103	8.89164	1056.78	110.742	3.83481	1.34781	5.85557	604.973	92.4216	3.20081	1.51334	4.88749	323.592	44.781	0.821744	0.00515694	0.0229336	0.000127505	0.000908192	2.36812	2.09066	5.93798	0.0372643	0.16572	0.000921361	0.0654789	20.9518	3.90864	9.81838	552.417	62.3174	0.94808	1.14348	0.00717559	0.0319135	0.000177427	3.29508	3.56865	8.40434	10.1365	0.0636087	0.2829	0.00157282	36.5947	6.82689	12.8618	0	884.772	316.183	3.46103	17.6674	98.8725	0.291982	0.00428342	1.16102	0.00342906	1.45047	19.546	136.917	29.8632	63.6882	3974.18	0.1241	0.00158602	0.000340219	22.9718	0.201569	0.00115086	0.0091902	0.00328413	1.34149
491	3880.51	55.861	13.2627	68.1	2.21024	8.89146	1057.11	110.786	3.83633	1.347	5.85792	604.636	92.366	3.1989	1.51233	4.88459	323.433	44.7565	0.821311	0.00515411	0.0228987	0.000127308	0.000907663	2.36684	2.08957	5.93518	0.0372459	0.165477	0.00091999	0.0654444	20.9402	3.90635	9.81256	552.616	62.3406	0.947489	1.14393	0.00717825	0.0318942	0.000177316	3.29633	3.56983	8.39901	10.1403	0.0636315	0.282726	0.00157181	36.6064	6.82885	12.8531	0	885.009	315.949	3.45851	17.6498	98.8744	0.291981	0.00427915	1.15989	0.00342564	1.44906	19.5453	136.925	29.8634	63.6888	3974.21	0.123766	0.00158044	0.000339272	22.9535	0.201208	0.00114766	0.0091679	0.00327285	1.33788
491.5	3880.59	55.8612	13.2623	68.1007	2.21019	8.89128	1057.45	110.829	3.83785	1.34619	5.86027	604.298	92.3105	3.197	1.51133	4.8817	323.273	44.7321	0.820879	0.00515129	0.0228639	0.000127112	0.000907136	2.36557	2.08848	5.93237	0.0372275	0.165234	0.00091862	0.0654098	20.9286	3.90405	9.80673	552.816	62.3639	0.946901	1.14438	0.00718092	0.0318751	0.000177205	3.29759	3.57101	8.39369	10.1442	0.0636543	0.282552	0.00157081	36.6181	6.83081	12.8444	0	885.245	315.715	3.456	17.6323	98.8764	0.291981	0.00427489	1.15876	0.00342223	1.44765	19.5447	136.932	29.8637	63.6893	3974.23	0.123433	0.00157489	0.00033833	22.9353	0.200849	0.00114447	0.00914568	0.00326163	1.33429
492	3880.67	55.8615	13.262	68.1013	2.21014	8.8911	1057.78	110.873	3.83939	1.34538	5.86263	603.959	92.2551	3.19509	1.51032	4.87881	323.113	44.7076	0.820446	0.00514847	0.0228291	0.000126916	0.000906609	2.3643	2.08739	5.92955	0.037209	0.164992	0.000917252	0.0653752	20.917	3.90176	9.80091	553.016	62.3874	0.946317	1.14483	0.00718361	0.0318561	0.000177096	3.29886	3.57221	8.38839	10.148	0.0636772	0.282379	0.00156982	36.6299	6.83278	12.8357	0	885.481	315.481	3.45349	17.6148	98.8783	0.29198	0.00427064	1.15763	0.00341883	1.44624	19.544	136.939	29.864	63.6899	3974.25	0.123101	0.00156936	0.000337391	22.9171	0.200491	0.0011413	0.00912354	0.00325046	1.33071
492.5	3880.75	55.8618	13.2616	68.1019	2.21009	8.89092	1058.12	110.917	3.84093	1.34458	5.865	603.62	92.1998	3.19319	1.50933	4.87593	322.952	44.6832	0.820014	0.00514565	0.0227945	0.000126721	0.000906085	2.36303	2.0863	5.92672	0.0371905	0.164749	0.000915886	0.0653406	20.9053	3.89946	9.79509	553.216	62.4109	0.945737	1.14529	0.00718631	0.0318371	0.000176987	3.30013	3.5734	8.38311	10.1519	0.0637002	0.282207	0.00156883	36.6416	6.83476	12.8271	0	885.717	315.248	3.45099	17.5973	98.8803	0.29198	0.00426641	1.1565	0.00341543	1.44483	19.5434	136.947	29.8643	63.6904	3974.27	0.122771	0.00156387	0.000336457	22.8989	0.200135	0.00113814	0.00910149	0.00323935	1.32715
493	3880.82	55.862	13.2613	68.1025	2.21004	8.89075	1058.45	110.961	3.84247	1.34379	5.86739	603.28	92.1445	3.19129	1.50833	4.87304	322.791	44.6588	0.819582	0.00514283	0.0227599	0.000126526	0.000905561	2.36175	2.0852	5.92388	0.0371719	0.164507	0.000914522	0.065306	20.8936	3.89717	9.78927	553.416	62.4346	0.94516	1.14574	0.00718904	0.0318183	0.000176879	3.30141	3.5746	8.37785	10.1558	0.0637232	0.282035	0.00156784	36.6534	6.83675	12.8184	0	885.952	315.015	3.44849	17.5799	98.8822	0.29198	0.00426219	1.15538	0.00341205	1.44343	19.5428	136.954	29.8646	63.6909	3974.29	0.122442	0.0015584	0.000335526	22.8808	0.199779	0.001135	0.00907951	0.00322828	1.3236
493.5	3880.9	55.8623	13.2609	68.1031	2.20999	8.89058	1058.79	111.006	3.84403	1.343	5.86978	602.94	92.0893	3.18939	1.50734	4.87016	322.63	44.6343	0.819149	0.00514001	0.0227254	0.000126332	0.000905039	2.36048	2.08411	5.92103	0.0371533	0.164266	0.000913159	0.0652714	20.8819	3.89487	9.78346	553.616	62.4585	0.944586	1.1462	0.00719177	0.0317996	0.000176771	3.30269	3.57581	8.37261	10.1597	0.0637463	0.281864	0.00156686	36.6652	6.83874	12.8098	0	886.187	314.783	3.446	17.5626	98.8842	0.29198	0.00425797	1.15426	0.00340867	1.44204	19.5422	136.961	29.865	63.6914	3974.32	0.122115	0.00155296	0.0003346	22.8627	0.199425	0.00113186	0.00905763	0.00321727	1.32007
494	3880.98	55.8625	13.2606	68.1036	2.20994	8.89041	1059.12	111.05	3.84559	1.34221	5.87218	602.599	92.0342	3.1875	1.50636	4.86728	322.467	44.6099	0.818718	0.0051372	0.022691	0.000126138	0.000904518	2.35921	2.08301	5.91817	0.0371346	0.164024	0.000911799	0.0652367	20.8702	3.89257	9.77764	553.817	62.4824	0.944016	1.14666	0.00719453	0.031781	0.000176664	3.30398	3.57702	8.36738	10.1636	0.0637694	0.281693	0.00156588	36.677	6.84074	12.8012	0	886.421	314.551	3.44351	17.5453	98.8861	0.29198	0.00425377	1.15315	0.00340531	1.44064	19.5416	136.968	29.8653	63.6918	3974.34	0.121788	0.00154756	0.000333677	22.8447	0.199072	0.00112875	0.00903582	0.00320631	1.31655
494.5	3881.06	55.8628	13.2603	68.1041	2.2099	8.89025	1059.46	111.095	3.84716	1.34143	5.87458	602.257	91.9791	3.18561	1.50538	4.8644	322.305	44.5856	0.818286	0.0051344	0.0226567	0.000125945	0.000903999	2.35793	2.08191	5.9153	0.0371159	0.163783	0.000910441	0.065202	20.8585	3.89028	9.77183	554.018	62.5064	0.943448	1.14713	0.0071973	0.0317625	0.000176558	3.30528	3.57824	8.36217	10.1674	0.0637925	0.281523	0.0015649	36.6888	6.84275	12.7927	0	886.655	314.319	3.44103	17.528	98.888	0.29198	0.00424958	1.15203	0.00340195	1.43925	19.5411	136.975	29.8657	63.6923	3974.36	0.121464	0.00154218	0.000332759	22.8268	0.19872	0.00112564	0.0090141	0.00319541	1.31304
495	3881.13	55.863	13.26	68.1046	2.20986	8.89009	1059.79	111.14	3.84873	1.34065	5.877	601.915	91.9242	3.18372	1.5044	4.86153	322.142	44.5612	0.817854	0.00513159	0.0226225	0.000125752	0.00090348	2.35666	2.08081	5.91242	0.0370971	0.163542	0.000909085	0.0651673	20.8467	3.88798	9.76602	554.22	62.5306	0.942884	1.14759	0.00720008	0.0317441	0.000176452	3.30658	3.57945	8.35698	10.1713	0.0638157	0.281354	0.00156393	36.7006	6.84477	12.7842	0	886.889	314.088	3.43855	17.5107	98.8899	0.29198	0.00424541	1.15092	0.0033986	1.43786	19.5406	136.982	29.8661	63.6927	3974.38	0.12114	0.00153683	0.000331844	22.8088	0.198369	0.00112255	0.00899246	0.00318455	1.30955
495.5	3881.21	55.8633	13.2597	68.1051	2.20981	8.88993	1060.13	111.185	3.85031	1.33988	5.87942	601.572	91.8693	3.18183	1.50342	4.85866	321.979	44.5368	0.817423	0.00512879	0.0225883	0.00012556	0.000902963	2.35539	2.07971	5.90954	0.0370784	0.163302	0.000907732	0.0651326	20.835	3.88568	9.76021	554.421	62.5549	0.942323	1.14806	0.00720288	0.0317258	0.000176347	3.30788	3.58068	8.35181	10.1752	0.063839	0.281185	0.00156296	36.7124	6.8468	12.7756	0	887.122	313.858	3.43608	17.4935	98.8918	0.29198	0.00424124	1.14981	0.00339526	1.43648	19.5401	136.989	29.8664	63.6931	3974.4	0.120818	0.00153151	0.000330934	22.791	0.19802	0.00111947	0.0089709	0.00317375	1.30608
496	3881.29	55.8635	13.2595	68.1056	2.20977	8.88978	1060.47	111.231	3.85189	1.33911	5.88186	601.229	91.8144	3.17995	1.50245	4.85579	321.815	44.5124	0.816991	0.00512599	0.0225542	0.000125368	0.000902447	2.35411	2.07861	5.90665	0.0370595	0.163062	0.00090638	0.0650978	20.8232	3.88339	9.7544	554.623	62.5793	0.941766	1.14853	0.00720569	0.0317077	0.000176243	3.30919	3.5819	8.34665	10.1791	0.0638622	0.281017	0.00156199	36.7242	6.84883	12.7672	0	887.355	313.627	3.43361	17.4764	98.8937	0.29198	0.00423708	1.1487	0.00339193	1.4351	19.5396	136.996	29.8668	63.6935	3974.43	0.120497	0.00152622	0.000330027	22.7732	0.197672	0.00111641	0.00894942	0.003163	1.30261
