Time	D137.ParticleNumber	D137_CDK5.ParticleNumber	D137_PKA.ParticleNumber	D137_PP2C.ParticleNumber	D34:137.ParticleNumber	D34:137_CDK5.ParticleNumber	D34:137_PP2B.ParticleNumber	D34:137_PP2C.ParticleNumber	D34:75:137.ParticleNumber	D34:75:137_PP2A.ParticleNumber	D34:75:137_PP2ACa.ParticleNumber	D34:75:137_PP2AP.ParticleNumber	D34:75:137_PP2APCa.ParticleNumber	D34:75:137_PP2B.ParticleNumber	D34:75:137_PP2C.ParticleNumber	D75:137.ParticleNumber	D75:137_PKA.ParticleNumber	D75:137_PP2A.ParticleNumber	D75:137_PP2ACa.ParticleNumber	D75:137_PP2AP.ParticleNumber	D75:137_PP2APCa.ParticleNumber	D75:137_PP2C.ParticleNumber
534.5	114.95	3.98201	1.28879	6.07887	87.8088	3.04221	1.43507	4.64418	42.6912	0.784622	0.0049188	0.0201709	0.000112025	0.00086542	2.25791	64.6054	0.905438	1.18732	0.00744283	0.0305243	0.000169521	3.41651
535	114.999	3.98371	1.28822	6.08143	87.7597	3.04051	1.43427	4.64157	42.6685	0.784217	0.00491623	0.020143	0.000111869	0.000864969	2.25671	64.6321	0.905028	1.18783	0.00744597	0.0305109	0.000169445	3.41792
535.5	115.047	3.98542	1.28765	6.08399	87.7106	3.03883	1.43347	4.63896	42.6458	0.783812	0.00491366	0.0201152	0.000111714	0.000864518	2.2555	64.6588	0.904619	1.18834	0.00744912	0.0304975	0.00016937	3.41932
536	115.096	3.98712	1.28708	6.08655	87.6616	3.03714	1.43267	4.63635	42.6231	0.783408	0.00491109	0.0200874	0.000111559	0.000864067	2.25429	64.6855	0.904211	1.18885	0.00745226	0.0304842	0.000169295	3.42072
536.5	115.145	3.98881	1.28651	6.0891	87.6127	3.03546	1.43187	4.63376	42.6004	0.783004	0.00490852	0.0200597	0.000111405	0.000863618	2.25309	64.7121	0.903803	1.18935	0.0074554	0.030471	0.00016922	3.42213
537	115.193	3.99051	1.28595	6.09166	87.5638	3.03378	1.43108	4.63116	42.5778	0.7826	0.00490596	0.0200321	0.00011125	0.000863168	2.25189	64.7388	0.903396	1.18986	0.00745854	0.0304577	0.000169146	3.42353
537.5	115.242	3.99221	1.28538	6.09421	87.5151	3.0321	1.43028	4.62857	42.5552	0.782197	0.00490341	0.0200045	0.000111097	0.00086272	2.25069	64.7654	0.90299	1.19037	0.00746168	0.0304445	0.000169071	3.42493
538	115.29	3.9939	1.28482	6.09676	87.4664	3.03042	1.42949	4.62598	42.5326	0.781794	0.00490085	0.019977	0.000110943	0.000862272	2.24949	64.792	0.902585	1.19088	0.00746481	0.0304313	0.000168997	3.42632
538.5	115.339	3.9956	1.28425	6.0993	87.4178	3.02875	1.4287	4.6234	42.5101	0.781392	0.0048983	0.0199496	0.00011079	0.000861824	2.24829	64.8186	0.902181	1.19139	0.00746794	0.0304181	0.000168922	3.42772
539	115.387	3.99729	1.28369	6.10185	87.3692	3.02708	1.42791	4.62082	42.4876	0.780991	0.00489575	0.0199223	0.000110638	0.000861378	2.24709	64.8451	0.901778	1.19189	0.00747107	0.0304049	0.000168848	3.42912
539.5	115.435	3.99898	1.28313	6.10439	87.3207	3.02541	1.42712	4.61824	42.4651	0.78059	0.00489321	0.019895	0.000110486	0.000860931	2.2459	64.8716	0.901376	1.1924	0.0074742	0.0303918	0.000168774	3.43051
540	115.484	4.00067	1.28257	6.10693	87.2724	3.02375	1.42633	4.61567	42.4427	0.780189	0.00489066	0.0198678	0.000110334	0.000860486	2.24471	64.8982	0.900974	1.1929	0.00747733	0.0303787	0.0001687	3.4319
540.5	115.532	4.00236	1.28202	6.10946	87.224	3.02208	1.42554	4.61311	42.4203	0.779789	0.00488812	0.0198407	0.000110183	0.000860041	2.24351	64.9246	0.900573	1.19341	0.00748045	0.0303656	0.000168627	3.4333
541	115.58	4.00404	1.28146	6.112	87.1758	3.02042	1.42476	4.61054	42.3979	0.779389	0.00488559	0.0198137	0.000110032	0.000859596	2.24232	64.9511	0.900173	1.19391	0.00748357	0.0303526	0.000168553	3.43469
541.5	115.628	4.00573	1.2809	6.11453	87.1276	3.01877	1.42397	4.60798	42.3755	0.77899	0.00488306	0.0197867	0.000109881	0.000859152	2.24114	64.9775	0.899773	1.19442	0.00748669	0.0303395	0.00016848	3.43608
542	115.676	4.00741	1.28035	6.11705	87.0795	3.01711	1.42319	4.60543	42.3532	0.778591	0.00488053	0.0197598	0.000109731	0.000858709	2.23995	65.004	0.899375	1.19492	0.0074898	0.0303265	0.000168406	3.43746
542.5	115.724	4.00909	1.27979	6.11958	87.0315	3.01546	1.42241	4.60288	42.3309	0.778193	0.004878	0.019733	0.000109581	0.000858266	2.23876	65.0304	0.898976	1.19543	0.00749291	0.0303135	0.000168333	3.43885
543	115.772	4.01077	1.27924	6.1221	86.9836	3.01381	1.42163	4.60033	42.3086	0.777796	0.00487548	0.0197062	0.000109432	0.000857823	2.23758	65.0567	0.898578	1.19593	0.00749602	0.0303005	0.00016826	3.44023
543.5	115.82	4.01245	1.27868	6.12462	86.9357	3.01216	1.42085	4.59779	42.2863	0.777398	0.00487296	0.0196795	0.000109283	0.000857381	2.2364	65.0831	0.898181	1.19643	0.00749913	0.0302875	0.000168187	3.44162
544	115.868	4.01412	1.27813	6.12714	86.8879	3.01052	1.42008	4.59525	42.2641	0.777002	0.00487044	0.0196529	0.000109134	0.000856941	2.23522	65.1094	0.897787	1.19693	0.00750223	0.0302746	0.000168114	3.443
544.5	115.916	4.0158	1.27759	6.12965	86.8402	3.00887	1.4193	4.59271	42.2419	0.776606	0.00486793	0.0196264	0.000108986	0.000856501	2.23404	65.1357	0.897394	1.19744	0.00750533	0.0302618	0.000168042	3.44438
545	115.964	4.01747	1.27704	6.13217	86.7926	3.00724	1.41853	4.59018	42.2198	0.77621	0.00486542	0.0195999	0.000108838	0.000856062	2.23286	65.1619	0.897002	1.19794	0.00750843	0.030249	0.00016797	3.44576
545.5	116.012	4.01914	1.2765	6.13467	86.745	3.0056	1.41775	4.58765	42.1977	0.775815	0.00486292	0.0195735	0.000108691	0.000855624	2.23168	65.1882	0.896612	1.19844	0.00751152	0.0302363	0.000167898	3.44714
546	116.06	4.02081	1.27596	6.13718	86.6976	3.00396	1.41698	4.58513	42.1756	0.775421	0.00486042	0.0195472	0.000108544	0.000855186	2.23051	65.2144	0.896223	1.19894	0.00751462	0.0302236	0.000167827	3.44851
546.5	116.107	4.02247	1.27542	6.13968	86.6502	3.00233	1.41621	4.5826	42.1535	0.775026	0.00485792	0.0195209	0.000108398	0.00085475	2.22934	65.2405	0.895835	1.19944	0.0075177	0.030211	0.000167756	3.44989
547	116.155	4.02414	1.27488	6.14218	86.6028	3.0007	1.41544	4.58009	42.1315	0.774633	0.00485543	0.0194948	0.000108252	0.000854314	2.22816	65.2667	0.895449	1.19993	0.00752079	0.0301984	0.000167685	3.45126
547.5	116.202	4.0258	1.27434	6.14468	86.5556	2.99908	1.41468	4.57757	42.1095	0.77424	0.00485294	0.0194686	0.000108107	0.00085388	2.22699	65.2928	0.895064	1.20043	0.00752386	0.0301859	0.000167614	3.45263
548	116.25	4.02746	1.27381	6.14717	86.5084	2.99745	1.41391	4.57506	42.0875	0.773847	0.00485045	0.0194426	0.000107962	0.000853446	2.22582	65.3189	0.894682	1.20093	0.00752694	0.0301735	0.000167544	3.454
548.5	116.297	4.02912	1.27328	6.14967	86.4613	2.99583	1.41315	4.57256	42.0656	0.773456	0.00484797	0.0194166	0.000107817	0.000853013	2.22466	65.345	0.894301	1.20143	0.00753001	0.0301611	0.000167475	3.45537
549	116.345	4.03077	1.27275	6.15215	86.4143	2.99421	1.41238	4.57005	42.0437	0.773064	0.0048455	0.0193907	0.000107673	0.000852581	2.22349	65.371	0.893921	1.20192	0.00753308	0.0301487	0.000167405	3.45674
549.5	116.392	4.03243	1.27222	6.15464	86.3674	2.9926	1.41162	4.56755	42.0218	0.772673	0.00484303	0.0193649	0.000107529	0.000852151	2.22232	65.397	0.893544	1.20242	0.00753614	0.0301365	0.000167336	3.4581
550	116.439	4.03408	1.2717	6.15712	86.3205	2.99099	1.41086	4.56506	41.9999	0.772283	0.00484056	0.0193392	0.000107386	0.000851721	2.22116	65.4229	0.893169	1.20291	0.0075392	0.0301243	0.000167268	3.45947
550.5	116.486	4.03573	1.27118	6.1596	86.2737	2.98937	1.4101	4.56257	41.9781	0.771893	0.0048381	0.0193135	0.000107244	0.000851293	2.22	65.4489	0.892796	1.20341	0.00754226	0.0301122	0.000167199	3.46083
551	116.534	4.03738	1.27067	6.16208	86.227	2.98777	1.40934	4.56008	41.9564	0.771504	0.00483564	0.0192879	0.000107101	0.000850866	2.21884	65.4748	0.892426	1.2039	0.00754531	0.0301002	0.000167132	3.46219
551.5	116.581	4.03902	1.27015	6.16455	86.1804	2.98616	1.40859	4.55759	41.9346	0.771115	0.00483318	0.0192624	0.000106959	0.000850438	2.21768	65.5006	0.892053	1.20439	0.00754836	0.0300882	0.000167064	3.46355
552	116.628	4.04067	1.26962	6.16702	86.1338	2.98456	1.40783	4.55511	41.9129	0.770727	0.00483072	0.0192369	0.000106818	0.00085001	2.21652	65.5265	0.891677	1.20489	0.00755141	0.0300759	0.000166995	3.4649
552.5	116.675	4.04231	1.2691	6.16948	86.0873	2.98296	1.40708	4.55264	41.8912	0.770339	0.00482827	0.0192115	0.000106676	0.000849581	2.21537	65.5523	0.891301	1.20538	0.00755445	0.0300637	0.000166926	3.46626
553	116.721	4.04395	1.26858	6.17195	86.0409	2.98136	1.40633	4.55017	41.8695	0.769952	0.00482582	0.0191861	0.000106535	0.000849154	2.21422	65.5781	0.890925	1.20587	0.00755749	0.0300514	0.000166857	3.46761
553.5	116.768	4.04559	1.26805	6.17441	85.9946	2.97977	1.40557	4.54771	41.8479	0.769565	0.00482337	0.0191608	0.000106394	0.000848726	2.21306	65.6038	0.890549	1.20636	0.00756053	0.0300392	0.000166788	3.46896
554	116.815	4.04722	1.26753	6.17686	85.9483	2.97817	1.40482	4.54524	41.8263	0.769179	0.00482093	0.0191356	0.000106253	0.000848299	2.21192	65.6295	0.890173	1.20685	0.00756356	0.0300269	0.000166719	3.47031
554.5	116.862	4.04886	1.267	6.17931	85.9021	2.97658	1.40408	4.54279	41.8047	0.768794	0.00481848	0.0191104	0.000106113	0.000847873	2.21077	65.6552	0.889797	1.20734	0.00756659	0.0300146	0.00016665	3.47166
555	116.908	4.05049	1.26648	6.18176	85.856	2.975	1.40333	4.54034	41.7832	0.768409	0.00481605	0.0190854	0.000105973	0.000847447	2.20962	65.6808	0.889421	1.20783	0.00756962	0.0300023	0.000166581	3.473
555.5	116.955	4.05212	1.26595	6.18421	85.81	2.97341	1.40258	4.53789	41.7617	0.768024	0.00481361	0.0190603	0.000105833	0.00084702	2.20848	65.7065	0.889045	1.20832	0.00757264	0.02999	0.000166512	3.47435
556	117.002	4.05374	1.26543	6.18665	85.7641	2.97183	1.40184	4.53545	41.7402	0.76764	0.00481118	0.0190354	0.000105694	0.000846595	2.20734	65.732	0.888668	1.20881	0.00757566	0.0299776	0.000166442	3.47569
556.5	117.048	4.05537	1.2649	6.18908	85.7182	2.97025	1.40109	4.53301	41.7188	0.767257	0.00480874	0.0190105	0.000105555	0.000846169	2.2062	65.7576	0.888291	1.20929	0.00757868	0.0299653	0.000166373	3.47703
557	117.094	4.05699	1.26437	6.19152	85.6724	2.96867	1.40035	4.53058	41.6974	0.766874	0.00480632	0.0189856	0.000105416	0.000845744	2.20506	65.7831	0.887913	1.20978	0.00758169	0.0299528	0.000166303	3.47837
557.5	117.141	4.05861	1.26384	6.19395	85.6267	2.9671	1.39961	4.52815	41.676	0.766492	0.00480389	0.0189609	0.000105278	0.000845318	2.20392	65.8086	0.887534	1.21027	0.0075847	0.0299404	0.000166233	3.4797
558	117.187	4.06023	1.26331	6.19637	85.581	2.96553	1.39887	4.52572	41.6547	0.76611	0.00480147	0.0189361	0.000105139	0.000844893	2.20279	65.834	0.887154	1.21075	0.0075877	0.0299279	0.000166163	3.48104
558.5	117.233	4.06185	1.26278	6.1988	85.5354	2.96396	1.39813	4.5233	41.6334	0.765729	0.00479905	0.0189115	0.000105001	0.000844467	2.20166	65.8594	0.886773	1.21124	0.0075907	0.0299153	0.000166092	3.48237
559	117.279	4.06346	1.26225	6.20122	85.4899	2.96239	1.39739	4.52089	41.6121	0.765348	0.00479663	0.0188869	0.000104864	0.000844044	2.20053	65.8848	0.886395	1.21172	0.0075937	0.0299029	0.000166022	3.4837
559.5	117.326	4.06507	1.26173	6.20363	85.4445	2.96083	1.39666	4.51847	41.5908	0.764968	0.00479422	0.0188624	0.000104727	0.000843623	2.1994	65.9102	0.886024	1.2122	0.00759669	0.0298908	0.000165954	3.48503
560	117.372	4.06668	1.26123	6.20605	85.3992	2.95927	1.39592	4.51606	41.5696	0.764589	0.00479182	0.0188381	0.000104591	0.000843205	2.19827	65.9354	0.88566	1.21268	0.00759967	0.029879	0.000165888	3.48636
560.5	117.417	4.06828	1.26072	6.20846	85.3539	2.95771	1.39519	4.51365	41.5485	0.76421	0.00478942	0.0188137	0.000104456	0.000842787	2.19714	65.9607	0.885294	1.21317	0.00760265	0.0298671	0.000165821	3.48768
561	117.463	4.06989	1.26021	6.21087	85.3087	2.95615	1.39446	4.51124	41.5273	0.763832	0.00478703	0.0187894	0.00010432	0.000842369	2.19602	65.9859	0.884928	1.21365	0.00760563	0.0298552	0.000165754	3.48901
561.5	117.509	4.07149	1.2597	6.21327	85.2636	2.9546	1.39373	4.50884	41.5062	0.763454	0.00478464	0.0187652	0.000104185	0.000841951	2.19489	66.0111	0.884563	1.21413	0.0076086	0.0298432	0.000165686	3.49033
562	117.555	4.07309	1.25919	6.21567	85.2186	2.95305	1.393	4.50645	41.4851	0.763076	0.00478225	0.018741	0.00010405	0.000841535	2.19377	66.0363	0.884198	1.21461	0.00761157	0.0298312	0.000165619	3.49165
562.5	117.601	4.07468	1.25868	6.21806	85.1736	2.9515	1.39227	4.50406	41.464	0.7627	0.00477986	0.0187169	0.000103916	0.000841118	2.19265	66.0614	0.883834	1.21509	0.00761453	0.0298193	0.000165552	3.49296
563	117.646	4.07628	1.25817	6.22046	85.1287	2.94995	1.39154	4.50167	41.443	0.762324	0.00477748	0.0186929	0.000103782	0.000840703	2.19153	66.0865	0.88347	1.21556	0.00761749	0.0298075	0.000165486	3.49428
563.5	117.692	4.07787	1.25767	6.22285	85.0839	2.94841	1.39082	4.49928	41.422	0.761948	0.0047751	0.0186689	0.000103648	0.000840288	2.19041	66.1115	0.883107	1.21604	0.00762045	0.0297956	0.000165419	3.49559
564	117.737	4.07946	1.25716	6.22523	85.0391	2.94687	1.39009	4.4969	41.4011	0.761573	0.00477273	0.018645	0.000103515	0.000839874	2.1893	66.1365	0.882745	1.21652	0.0076234	0.0297838	0.000165353	3.4969
564.5	117.783	4.08105	1.25665	6.22761	84.9945	2.94533	1.38937	4.49453	41.3802	0.761198	0.00477036	0.0186211	0.000103382	0.00083946	2.18819	66.1615	0.882383	1.21699	0.00762635	0.029772	0.000165286	3.49821
565	117.828	4.08263	1.25615	6.22999	84.9499	2.9438	1.38865	4.49215	41.3593	0.760824	0.00476799	0.0185974	0.00010325	0.000839047	2.18707	66.1864	0.882022	1.21747	0.00762929	0.0297602	0.00016522	3.49952
565.5	117.873	4.08422	1.25565	6.23236	84.9054	2.94226	1.38792	4.48979	41.3384	0.760451	0.00476563	0.0185736	0.000103117	0.000838635	2.18596	66.2113	0.881662	1.21794	0.00763222	0.0297484	0.000165154	3.50083
566	117.918	4.0858	1.25515	6.23473	84.8609	2.94073	1.3872	4.48742	41.3176	0.760078	0.00476327	0.01855	0.000102986	0.000838223	2.18486	66.2362	0.881303	1.21842	0.00763516	0.0297366	0.000165088	3.50213
566.5	117.964	4.08737	1.25465	6.2371	84.8166	2.9392	1.38649	4.48506	41.2968	0.759706	0.00476092	0.0185264	0.000102854	0.000837812	2.18375	66.261	0.880944	1.21889	0.00763809	0.0297249	0.000165022	3.50343
567	118.009	4.08895	1.25414	6.23947	84.7723	2.93768	1.38577	4.4827	41.276	0.759334	0.00475856	0.0185029	0.000102723	0.000837402	2.18264	66.2858	0.880586	1.21936	0.00764101	0.0297132	0.000164956	3.50473
567.5	118.054	4.09052	1.25365	6.24182	84.7281	2.93616	1.38505	4.48035	41.2553	0.758963	0.00475621	0.0184794	0.000102592	0.000836992	2.18154	66.3105	0.880228	1.21983	0.00764393	0.0297015	0.00016489	3.50603
568	118.098	4.09209	1.25315	6.24418	84.6839	2.93464	1.38434	4.478	41.2346	0.758592	0.00475387	0.018456	0.000102462	0.000836583	2.18044	66.3352	0.879871	1.22031	0.00764685	0.0296898	0.000164825	3.50732
568.5	118.143	4.09366	1.25265	6.24653	84.6399	2.93312	1.38362	4.47566	41.2139	0.758222	0.00475153	0.0184326	0.000102332	0.000836175	2.17934	66.3599	0.879514	1.22078	0.00764976	0.0296782	0.000164759	3.50862
569	118.188	4.09522	1.25215	6.24888	84.5959	2.9316	1.38291	4.47332	41.1933	0.757853	0.00474919	0.0184094	0.000102202	0.000835767	2.17824	66.3845	0.879159	1.22125	0.00765266	0.0296666	0.000164694	3.50991
569.5	118.233	4.09679	1.25166	6.25123	84.552	2.93009	1.3822	4.47098	41.1727	0.757484	0.00474685	0.0183861	0.000102072	0.00083536	2.17714	66.4091	0.878804	1.22171	0.00765557	0.029655	0.000164628	3.5112
570	118.277	4.09835	1.25116	6.25357	84.5081	2.92858	1.38149	4.46865	41.1521	0.757115	0.00474452	0.018363	0.000101943	0.000834953	2.17605	66.4337	0.878449	1.22218	0.00765846	0.0296434	0.000164563	3.51249
570.5	118.322	4.09991	1.25067	6.25591	84.4644	2.92707	1.38078	4.46632	41.1316	0.756748	0.0047422	0.0183399	0.000101815	0.000834547	2.17496	66.4582	0.878095	1.22265	0.00766136	0.0296318	0.000164498	3.51377
571	118.367	4.10146	1.25017	6.25824	84.4207	2.92557	1.38007	4.46399	41.1111	0.75638	0.00473987	0.0183168	0.000101686	0.000834142	2.17386	66.4827	0.877742	1.22312	0.00766424	0.0296202	0.000164433	3.51505
571.5	118.411	4.10302	1.24968	6.26057	84.377	2.92407	1.37937	4.46167	41.0906	0.756014	0.00473755	0.0182939	0.000101558	0.000833737	2.17278	66.5071	0.877389	1.22358	0.00766713	0.0296087	0.000164368	3.51634
572	118.455	4.10457	1.24919	6.2629	84.3335	2.92257	1.37866	4.45936	41.0701	0.755648	0.00473524	0.018271	0.00010143	0.000833333	2.17169	66.5315	0.877037	1.22405	0.00767001	0.0295972	0.000164304	3.51762
572.5	118.5	4.10611	1.2487	6.26522	84.29	2.92107	1.37796	4.45704	41.0497	0.755282	0.00473292	0.0182481	0.000101303	0.00083293	2.1706	66.5559	0.876685	1.22451	0.00767288	0.0295857	0.000164239	3.51889
573	118.544	4.10766	1.24821	6.26754	84.2466	2.91957	1.37725	4.45473	41.0294	0.754917	0.00473061	0.0182253	0.000101176	0.000832527	2.16952	66.5802	0.876334	1.22498	0.00767575	0.0295742	0.000164175	3.52017
573.5	118.588	4.1092	1.24772	6.26985	84.2033	2.91808	1.37655	4.45243	41.009	0.754552	0.00472831	0.0182026	0.000101049	0.000832125	2.16843	66.6045	0.875984	1.22544	0.00767862	0.0295628	0.00016411	3.52144
574	118.632	4.11075	1.24723	6.27216	84.1601	2.91659	1.37585	4.45013	40.9887	0.754189	0.00472601	0.0181799	0.000100923	0.000831724	2.16735	66.6287	0.875634	1.2259	0.00768148	0.0295513	0.000164046	3.52271
574.5	118.676	4.11228	1.24674	6.27447	84.1169	2.9151	1.37515	4.44783	40.9684	0.753825	0.00472371	0.0181573	0.000100797	0.000831323	2.16627	66.6529	0.875285	1.22636	0.00768434	0.0295399	0.000163982	3.52398
575	118.72	4.11382	1.24625	6.27678	84.0738	2.91362	1.37445	4.44554	40.9482	0.753462	0.00472141	0.0181347	0.000100671	0.000830923	2.1652	66.6771	0.874936	1.22682	0.00768719	0.0295285	0.000163918	3.52525
575.5	118.764	4.11535	1.24577	6.27908	84.0308	2.91214	1.37376	4.44325	40.928	0.7531	0.00471912	0.0181122	0.000100546	0.000830523	2.16412	66.7013	0.874588	1.22728	0.00769004	0.0295171	0.000163854	3.52651
576	118.808	4.11688	1.24528	6.28137	83.9878	2.91066	1.37306	4.44096	40.9078	0.752739	0.00471683	0.0180898	0.000100421	0.000830124	2.16305	66.7253	0.874241	1.22774	0.00769288	0.0295058	0.00016379	3.52778
576.5	118.851	4.11841	1.2448	6.28367	83.9449	2.90918	1.37237	4.43868	40.8876	0.752378	0.00471455	0.0180674	0.000100296	0.000829726	2.16197	66.7494	0.873894	1.2282	0.00769572	0.0294944	0.000163726	3.52904
577	118.895	4.11994	1.24431	6.28596	83.9021	2.90771	1.37167	4.4364	40.8675	0.752017	0.00471227	0.0180451	0.000100172	0.000829328	2.1609	66.7734	0.873547	1.22866	0.00769855	0.0294831	0.000163663	3.5303
577.5	118.939	4.12146	1.24383	6.28824	83.8594	2.90623	1.37098	4.43413	40.8474	0.751657	0.00470999	0.0180228	0.000100048	0.000828931	2.15983	66.7974	0.873202	1.22912	0.00770138	0.0294718	0.000163599	3.53156
578	118.982	4.12298	1.24335	6.29052	83.8167	2.90477	1.37029	4.43186	40.8274	0.751298	0.00470772	0.0180006	9.99241e-05	0.000828535	2.15877	66.8213	0.872857	1.22957	0.00770421	0.0294605	0.000163536	3.53281
578.5	119.026	4.1245	1.24287	6.2928	83.7741	2.9033	1.3696	4.42959	40.8073	0.750939	0.00470545	0.0179785	9.98007e-05	0.000828139	2.1577	66.8452	0.872512	1.23003	0.00770703	0.0294492	0.000163472	3.53406
579	119.069	4.12602	1.24239	6.29508	83.7316	2.90183	1.36891	4.42733	40.7874	0.75058	0.00470318	0.0179564	9.96776e-05	0.000827744	2.15664	66.8691	0.872168	1.23048	0.00770985	0.0294379	0.000163409	3.53531
579.5	119.112	4.12753	1.24191	6.29735	83.6892	2.90037	1.36822	4.42507	40.7674	0.750223	0.00470092	0.0179344	9.95548e-05	0.000827349	2.15557	66.8929	0.871824	1.23094	0.00771266	0.0294267	0.000163346	3.53656
580	119.156	4.12905	1.24143	6.29961	83.6468	2.89891	1.36754	4.42282	40.7475	0.749866	0.00469866	0.0179124	9.94324e-05	0.000826955	2.15451	66.9167	0.871481	1.23139	0.00771546	0.0294155	0.000163283	3.53781
580.5	119.199	4.13055	1.24095	6.30188	83.6045	2.89745	1.36685	4.42057	40.7276	0.749509	0.0046964	0.0178905	9.93103e-05	0.000826562	2.15346	66.9405	0.871139	1.23184	0.00771827	0.0294043	0.00016322	3.53905
581	119.242	4.13206	1.24047	6.30414	83.5623	2.896	1.36617	4.41832	40.7077	0.749153	0.00469415	0.0178686	9.91885e-05	0.000826169	2.1524	66.9642	0.870797	1.2323	0.00772106	0.0293931	0.000163157	3.5403
581.5	119.285	4.13356	1.23999	6.30639	83.5202	2.89455	1.36549	4.41608	40.6879	0.748797	0.0046919	0.0178468	9.90671e-05	0.000825777	2.15134	66.9878	0.870456	1.23275	0.00772386	0.0293819	0.000163094	3.54154
582	119.328	4.13507	1.23952	6.30864	83.4781	2.8931	1.3648	4.41384	40.6681	0.748442	0.00468966	0.0178251	9.89459e-05	0.000825386	2.15029	67.0115	0.870115	1.2332	0.00772665	0.0293708	0.000163032	3.54278
582.5	119.371	4.13657	1.23904	6.31089	83.4361	2.89165	1.36412	4.4116	40.6483	0.748088	0.00468742	0.0178034	9.88251e-05	0.000824995	2.14924	67.0351	0.869775	1.23365	0.00772943	0.0293596	0.000162969	3.54401
583	119.414	4.13806	1.23857	6.31314	83.3941	2.89021	1.36344	4.40937	40.6286	0.747734	0.00468518	0.0177818	9.87045e-05	0.000824605	2.14819	67.0586	0.869435	1.2341	0.00773221	0.0293485	0.000162907	3.54525
583.5	119.456	4.13956	1.23809	6.31538	83.3523	2.88876	1.36277	4.40715	40.6089	0.747381	0.00468294	0.0177602	9.85843e-05	0.000824215	2.14714	67.0821	0.869096	1.23454	0.00773498	0.0293374	0.000162844	3.54648
584	119.499	4.14105	1.23762	6.31761	83.3105	2.88732	1.36209	4.40492	40.5892	0.747028	0.00468071	0.0177387	9.84644e-05	0.000823827	2.14609	67.1056	0.868757	1.23499	0.00773775	0.0293263	0.000162782	3.54771
584.5	119.542	4.14254	1.23715	6.31985	83.2688	2.88589	1.36141	4.4027	40.5696	0.746676	0.00467849	0.0177172	9.83448e-05	0.000823438	2.14505	67.129	0.868419	1.23544	0.00774052	0.0293153	0.00016272	3.54894
585	119.584	4.14402	1.23667	6.32208	83.2271	2.88445	1.36074	4.40049	40.55	0.746324	0.00467626	0.0176958	9.82255e-05	0.000823051	2.144	67.1524	0.868081	1.23588	0.00774328	0.0293042	0.000162658	3.55017
585.5	119.627	4.14551	1.2362	6.3243	83.1855	2.88302	1.36006	4.39827	40.5304	0.745973	0.00467404	0.0176744	9.81066e-05	0.000822664	2.14296	67.1758	0.867744	1.23633	0.00774604	0.0292932	0.000162596	3.55139
586	119.669	4.14699	1.23573	6.32653	83.144	2.88159	1.35939	4.39607	40.5109	0.745623	0.00467183	0.0176531	9.79879e-05	0.000822277	2.14192	67.1991	0.867408	1.23677	0.00774879	0.0292821	0.000162534	3.55261
586.5	119.711	4.14847	1.23526	6.32874	83.1026	2.88016	1.35872	4.39386	40.4913	0.745273	0.00466961	0.0176319	9.78696e-05	0.000821891	2.14088	67.2224	0.867072	1.23722	0.00775154	0.0292711	0.000162472	3.55383
587	119.754	4.14995	1.23479	6.33096	83.0612	2.87873	1.35805	4.39166	40.4719	0.744924	0.0046674	0.0176107	9.77515e-05	0.000821506	2.13985	67.2456	0.866736	1.23766	0.00775428	0.0292602	0.00016241	3.55505
587.5	119.796	4.15142	1.23433	6.33317	83.0199	2.87731	1.35738	4.38946	40.4524	0.744575	0.0046652	0.0175896	9.76338e-05	0.000821122	2.13881	67.2688	0.866401	1.2381	0.00775702	0.0292492	0.000162349	3.55627
588	119.838	4.15289	1.23386	6.33538	82.9787	2.87589	1.35671	4.38727	40.433	0.744226	0.00466299	0.0175685	9.75163e-05	0.000820738	2.13778	67.292	0.866067	1.23854	0.00775975	0.0292382	0.000162287	3.55748
588.5	119.88	4.15436	1.23339	6.33758	82.9376	2.87447	1.35605	4.38508	40.4136	0.743879	0.0046608	0.0175475	9.73992e-05	0.000820354	2.13675	67.3151	0.865733	1.23899	0.00776248	0.0292273	0.000162226	3.55869
