# time 'Ca' 'D34:75:137_PP2ACa' 'D34:75:137_PP2APCa' 'D34:75_PP2ACa' 'D34:75_PP2APCa' 'D75:137_PP2ACa' 'D75:137_PP2APCa' 'D75_PP2ACa' 'D75_PP2APCa' 'PP2ACa' 'PP2ACa_PKA' 'PP2APCa' 'PP2BinactiveCa2_1' 'PP2BinactiveCa2_2' 'PP2BinactiveCa2_3' 'PP2BinactiveCa2_4' 'PP2BinactiveCa2_5' 'PP2BinactiveCa2_6' 'all_Ca2+' 'PP2Ba_missingCa2+_1' 'D_PP2Ba__missingCa2+_2' 'D_PP2Ba__missingCa2+_3' 'D_CDK5_PP2Ba__missingCa2+_4' 'CK1_PP2Ba__missingCa2+_5' 'D_PP2Ba_missingCa2+_6'
 2.235000E+02 9 0 0 0 0 0 0 0 0 0 14 0 22 14 14 18 15 20 291 7 0 0 1 1 10
 2.240000E+02 13 0 0 0 0 0 0 0 0 0 14 0 22 22 16 15 14 14 295 7 0 0 0 3 8
 2.245000E+02 12 0 0 0 0 0 0 0 0 0 9 0 20 18 14 15 16 14 294 8 0 0 0 2 12
 2.250000E+02 9 0 0 0 0 0 0 0 0 0 8 0 16 24 20 15 10 20 299 9 0 0 1 1 8
 2.255000E+02 5 0 0 0 0 0 0 0 0 0 12 0 19 24 15 13 9 14 297 8 0 0 0 2 16
 2.260000E+02 10 0 0 0 0 0 0 0 0 0 6 0 23 23 17 17 10 12 294 11 0 0 1 1 7
 2.265000E+02 8 0 0 0 0 0 0 0 0 0 9 0 17 24 12 19 15 16 298 9 0 0 0 5 7
 2.270000E+02 13 0 0 0 0 0 0 0 0 0 8 0 22 21 9 18 14 15 299 8 0 0 0 5 9
 2.275000E+02 9 0 0 0 0 0 0 0 0 1 8 0 17 15 10 14 14 16 298 13 0 0 0 0 16
 2.280000E+02 7 0 0 0 0 0 0 0 0 0 10 0 23 15 13 18 10 10 297 10 0 0 0 1 17
 2.285000E+02 9 0 0 0 0 0 0 0 0 0 9 0 20 12 17 18 18 9 301 9 0 0 2 1 14
 2.290000E+02 9 0 0 0 0 0 0 0 0 0 9 0 10 14 16 19 12 17 298 12 0 0 0 0 16
 2.295000E+02 7 0 0 0 0 0 0 0 0 1 14 0 11 16 11 16 15 11 300 11 0 0 0 3 19
 2.300000E+02 12 0 0 0 0 0 0 0 0 0 6 0 11 20 11 14 20 8 304 9 0 0 0 1 21
 2.305000E+02 9 0 0 0 0 0 0 0 0 0 5 0 10 12 14 19 22 9 305 11 0 0 0 1 19
 2.310000E+02 7 0 0 0 0 0 0 0 0 0 11 0 10 13 14 19 13 15 307 11 1 0 2 2 17
 2.315000E+02 12 0 0 0 0 0 0 0 0 0 10 0 17 11 8 18 11 9 312 14 1 0 1 3 19
 2.320000E+02 7 0 0 0 0 0 0 0 0 0 9 0 20 15 17 14 11 11 311 8 1 0 0 4 18
 2.325000E+02 10 0 0 0 0 0 0 0 0 0 6 0 15 20 15 15 10 11 310 8 1 0 0 2 21
 2.330000E+02 6 0 0 0 0 0 0 0 0 0 6 0 14 12 18 23 12 11 318 12 0 0 0 1 19
 2.335000E+02 7 0 0 0 0 0 0 0 0 0 3 0 5 21 16 20 14 12 315 6 0 0 2 1 24
 2.340000E+02 15 0 0 0 0 0 0 0 0 1 9 0 10 12 18 21 19 16 308 6 0 1 0 2 16
 2.345000E+02 4 0 0 0 0 0 0 0 0 0 3 0 10 11 21 16 26 21 306 9 0 0 1 4 9
 2.350000E+02 7 0 0 0 0 0 0 0 0 0 8 0 10 12 24 19 22 16 305 6 0 0 0 2 15
 2.355000E+02 7 0 0 0 0 0 0 0 0 0 8 0 8 12 17 14 25 17 297 12 0 0 0 0 14
 2.360000E+02 7 0 0 0 0 0 0 0 0 0 5 0 11 12 15 16 25 20 297 8 0 0 0 1 14
 2.365000E+02 8 0 0 0 0 0 0 0 0 1 4 0 14 17 12 22 23 14 297 7 0 0 0 0 14
 2.370000E+02 14 0 0 0 0 0 0 0 0 0 5 0 12 13 10 23 24 14 294 9 0 0 0 2 11
 2.375000E+02 8 0 0 0 0 0 0 0 0 0 4 0 11 13 14 21 21 17 290 7 0 0 0 0 15
 2.380000E+02 8 0 0 0 0 0 0 0 0 0 4 0 10 10 14 14 14 21 290 14 0 0 0 2 13
 2.385000E+02 6 0 0 0 0 0 0 0 0 0 8 0 8 12 17 20 17 21 292 8 1 0 0 0 15
 2.390000E+02 4 0 0 0 0 0 0 0 0 0 4 0 8 11 18 22 17 15 294 9 2 0 0 2 14
 2.395000E+02 10 0 0 0 0 0 0 0 0 0 7 0 8 10 18 14 20 16 294 10 2 0 1 2 13
 2.400000E+02 8 0 0 0 0 0 0 0 0 0 9 0 6 16 19 24 15 15 294 11 1 0 0 2 10
 2.405000E+02 14 0 0 0 0 0 0 0 0 0 3 0 12 20 12 15 17 17 292 8 0 0 1 0 14
 2.410000E+02 9 0 0 1 0 0 0 0 0 0 6 0 14 20 11 16 15 16 290 8 0 0 2 3 11
 2.415000E+02 7 0 0 0 0 0 0 0 0 1 5 0 19 23 12 12 16 17 294 8 0 0 0 2 12
 2.420000E+02 8 0 0 0 0 0 0 0 0 0 6 0 18 17 9 16 20 15 294 10 0 0 2 1 11
 2.425000E+02 5 0 0 0 0 0 0 0 0 0 5 0 19 13 16 22 17 15 293 11 1 0 1 1 7
 2.430000E+02 11 0 0 0 0 0 0 0 0 1 0 0 14 15 13 21 18 13 300 12 2 0 0 1 10
 2.435000E+02 4 1 0 0 0 0 0 0 0 0 3 0 21 12 13 15 16 14 299 10 2 0 0 0 16
 2.440000E+02 7 1 0 0 0 0 0 0 0 1 5 0 20 16 12 12 12 12 301 13 2 3 0 0 13
 2.445000E+02 12 0 0 0 0 0 0 0 0 1 6 0 19 16 14 13 16 13 303 7 2 0 0 2 16
 2.450000E+02 15 0 0 0 0 0 0 0 0 0 5 0 9 20 14 20 14 21 303 5 2 0 0 2 14
 2.455000E+02 11 0 0 0 0 0 0 0 0 0 0 0 9 20 12 21 10 15 301 12 1 0 0 0 16
 2.460000E+02 6 0 0 0 0 0 0 0 0 0 0 0 12 16 12 18 20 13 300 11 1 0 1 0 15
 2.465000E+02 6 0 0 0 0 0 0 0 0 0 1 0 9 15 16 16 22 17 296 14 1 0 0 3 7
 2.470000E+02 10 0 0 0 0 0 0 0 0 0 3 0 13 11 16 9 23 17 292 6 1 0 0 2 17
 2.475000E+02 10 0 0 0 0 0 0 0 0 0 3 0 19 12 14 13 20 12 294 10 1 0 1 1 13
 2.480000E+02 2 0 0 0 0 0 0 0 0 0 6 0 13 17 13 14 25 9 292 8 1 0 0 2 16
 2.485000E+02 9 0 0 0 0 0 0 0 0 0 8 0 10 14 14 13 21 13 299 9 1 0 1 0 19
 2.490000E+02 10 0 0 1 0 0 0 0 0 0 5 0 10 11 14 18 18 16 309 11 1 0 1 3 15
 2.495000E+02 12 0 0 0 0 0 0 0 0 0 3 0 12 22 21 10 18 19 304 11 1 0 0 0 10
 2.500000E+02 10 0 0 0 0 0 0 0 0 0 3 0 16 13 22 10 14 21 302 13 0 0 0 2 10
 2.505000E+02 1033 0 0 1 0 0 0 0 0 6 5 0 0 0 0 0 0 0 1840 96 1 0 2 8 93
 2.510000E+02 1764 0 0 4 0 0 0 2 0 16 2 2 0 0 0 0 0 0 2588 105 2 1 3 6 82
 2.515000E+02 2068 2 0 2 1 0 0 2 0 19 2 1 0 0 0 0 0 0 2896 92 6 1 0 6 92
 2.520000E+02 2223 1 0 7 0 0 0 2 0 28 2 2 0 0 0 0 0 0 3064 112 7 1 1 4 75
 2.525000E+02 1016 1 0 8 0 0 0 4 0 25 2 4 0 0 0 0 0 0 1859 107 8 0 4 8 72
 2.530000E+02 436 0 0 3 0 0 0 1 0 25 1 0 0 0 0 0 0 0 1268 111 7 1 3 3 75
 2.535000E+02 191 0 0 0 0 0 0 1 0 20 2 0 0 1 0 0 0 0 1010 107 5 2 1 6 77
 2.540000E+02 93 0 0 1 0 0 0 1 0 12 1 0 0 1 2 0 2 0 897 121 11 0 3 2 57
 2.545000E+02 1360 0 0 3 0 0 0 0 0 13 3 0 0 0 0 0 0 0 2177 119 13 0 2 6 60
 2.550000E+02 1945 1 0 2 0 0 0 0 0 22 4 0 0 0 0 0 0 0 2772 128 12 0 0 7 53
 2.555000E+02 2178 3 1 3 0 1 0 3 0 18 1 2 0 0 0 0 0 0 3011 125 16 0 3 4 52
 2.560000E+02 2286 4 0 4 0 2 0 1 0 34 4 1 0 0 0 0 0 0 3132 137 14 0 2 6 39
 2.565000E+02 1030 3 0 5 0 2 0 6 0 28 1 0 0 0 0 0 0 0 1876 137 14 1 3 8 34
 2.570000E+02 460 1 0 1 0 1 0 2 0 20 2 1 0 0 0 0 0 0 1287 140 12 2 0 7 37
 2.575000E+02 197 1 0 2 0 0 0 1 0 15 4 0 0 0 0 0 1 1 1012 136 10 0 0 4 45
 2.580000E+02 104 1 0 2 0 0 0 0 0 11 1 0 0 0 1 2 2 1 907 126 10 1 2 10 44
 2.585000E+02 1429 0 0 0 0 0 0 4 0 14 0 0 0 0 0 0 0 0 2248 139 10 0 1 3 45
 2.590000E+02 1916 2 0 2 0 0 0 3 0 23 2 0 0 0 0 0 0 0 2746 135 11 1 1 6 43
 2.595000E+02 2079 0 0 2 0 0 0 2 0 38 0 0 0 0 0 0 0 0 2921 142 17 1 1 6 31
 2.600000E+02 2291 2 0 3 0 0 0 9 0 34 1 1 0 0 0 0 0 0 3140 157 15 1 2 3 21
 2.605000E+02 969 0 0 1 1 1 0 2 0 28 1 0 0 0 1 0 0 0 1801 150 16 0 1 2 28
 2.610000E+02 429 0 0 0 0 1 0 3 0 27 4 0 0 0 0 0 0 0 1261 146 16 1 1 6 26
 2.615000E+02 198 1 0 2 0 0 0 3 1 20 1 0 0 2 1 0 0 1 1017 141 15 1 1 7 31
 2.620000E+02 95 0 0 2 0 0 0 0 0 15 4 0 0 0 1 1 2 1 902 152 14 0 1 4 22
 2.625000E+02 1349 0 0 0 0 1 0 2 0 17 3 0 0 0 0 0 0 0 2169 143 15 0 2 9 29
 2.630000E+02 1973 1 0 2 0 1 0 6 1 22 1 0 0 0 0 0 0 0 2808 145 14 0 1 5 33
 2.635000E+02 2198 2 0 2 0 2 0 5 0 28 1 1 0 0 0 0 0 0 3038 150 14 1 1 8 24
 2.640000E+02 2251 0 0 2 0 2 0 5 1 32 2 2 0 0 0 0 0 0 3097 153 13 0 0 7 26
 2.645000E+02 967 2 0 2 0 0 0 4 0 33 2 1 0 0 0 0 0 0 1811 149 14 0 0 9 25
 2.650000E+02 449 1 0 3 0 0 0 3 0 18 4 1 0 0 0 0 0 0 1276 156 13 0 1 5 23
 2.655000E+02 201 0 0 2 0 0 0 4 0 9 1 0 0 1 1 1 0 0 1010 146 20 0 0 5 25
 2.660000E+02 103 0 0 0 0 0 0 0 0 11 3 0 4 0 4 2 0 0 894 137 20 0 1 3 25
 2.665000E+02 1337 1 0 2 0 1 0 2 0 15 0 0 0 0 0 0 0 0 2159 147 19 1 0 6 24
 2.670000E+02 1876 1 0 1 0 0 0 8 0 22 0 0 0 0 0 0 0 0 2708 134 15 0 2 7 38
 2.675000E+02 2107 0 0 1 0 1 0 7 0 28 1 0 0 0 0 0 0 0 2945 156 14 0 0 5 24
 2.680000E+02 2321 2 0 1 0 1 0 4 0 33 1 0 0 0 0 0 0 0 3162 151 11 0 1 4 32
 2.685000E+02 1006 0 0 0 0 1 0 6 0 31 0 1 0 0 0 0 0 0 1845 148 13 0 1 5 31
 2.690000E+02 476 0 0 0 0 2 0 5 0 26 0 0 0 0 0 0 0 0 1309 151 13 0 0 5 29
 2.695000E+02 221 0 0 0 0 5 0 0 0 21 1 0 2 0 0 0 0 1 1042 156 11 0 0 6 24
 2.700000E+02 116 0 0 0 0 0 0 1 0 18 2 0 2 2 1 2 1 1 918 153 11 0 0 8 19
 2.705000E+02 1380 0 0 1 0 3 0 0 0 20 3 0 1 0 0 0 0 0 2202 166 9 0 2 5 16
 2.710000E+02 1956 2 0 1 0 1 1 5 0 28 3 1 0 0 0 0 0 0 2795 158 6 0 0 7 26
 2.715000E+02 2249 0 0 1 0 0 0 4 0 34 1 0 0 0 0 0 0 0 3089 175 8 0 0 3 13
 2.720000E+02 2278 3 0 0 0 2 0 5 0 37 1 0 0 0 0 0 0 0 3126 163 7 0 1 6 19
 2.725000E+02 992 2 0 1 0 2 0 5 0 28 2 0 0 0 0 0 0 0 1832 161 11 0 0 6 19
 2.730000E+02 423 1 0 1 0 2 0 2 0 26 3 0 0 2 0 0 0 0 1251 146 12 0 2 11 27
 2.735000E+02 208 0 0 0 0 2 0 3 0 14 2 0 1 1 0 0 0 1 1022 157 12 0 0 4 23
 2.740000E+02 125 1 0 0 0 1 0 4 0 7 2 0 3 3 2 4 1 1 910 151 16 0 0 4 15
 2.745000E+02 1290 1 0 0 0 0 0 3 0 15 3 0 0 0 0 0 0 0 2110 149 16 0 0 9 24
 2.750000E+02 1831 0 0 0 0 1 0 6 0 29 1 0 0 0 0 0 0 0 2668 151 13 0 2 10 20
 2.755000E+02 2077 1 0 0 0 1 0 3 0 39 2 2 0 0 0 0 0 0 2923 149 20 0 0 6 23
 2.760000E+02 2110 1 1 1 0 1 0 7 0 27 3 0 0 0 0 0 0 0 2950 153 18 2 1 8 16
 2.765000E+02 923 0 0 2 0 0 0 4 0 30 1 0 0 0 0 1 0 0 1759 159 15 0 0 7 16
 2.770000E+02 402 2 0 0 0 0 0 2 0 26 1 0 0 0 0 0 0 0 1232 167 13 0 2 2 16
 2.775000E+02 200 1 0 2 0 1 0 5 0 16 1 0 0 1 0 0 1 0 1022 162 13 0 0 7 15
 2.780000E+02 107 0 0 0 0 1 0 6 0 11 1 0 1 3 1 2 1 4 902 156 11 1 0 6 14
 2.785000E+02 1352 0 0 0 0 0 0 2 0 19 1 0 0 0 0 0 0 0 2174 162 12 0 0 4 21
 2.790000E+02 1874 1 0 0 0 3 0 3 1 20 1 0 0 0 0 0 0 0 2704 160 16 0 1 3 19
 2.795000E+02 2133 1 0 1 0 3 0 3 0 34 2 0 0 0 0 0 0 0 2975 152 14 0 0 8 25
 2.800000E+02 2277 1 0 0 1 3 0 4 0 33 1 1 0 0 0 0 0 0 3121 162 13 0 0 6 19
 2.805000E+02 1007 0 0 0 0 1 0 7 0 31 4 1 0 0 0 0 0 0 1848 165 10 0 0 6 19
 2.810000E+02 451 1 0 1 0 1 0 5 0 20 2 2 0 0 0 0 1 0 1279 168 10 0 0 5 16
 2.815000E+02 195 0 0 0 0 0 0 4 0 18 1 0 0 0 0 1 0 1 1013 160 10 0 2 7 19
 2.820000E+02 96 0 0 0 0 1 0 3 0 15 2 0 2 1 1 6 2 1 889 157 11 0 0 3 16
 2.825000E+02 1350 0 0 1 0 2 0 0 0 18 1 0 0 0 0 0 0 0 2171 166 8 0 0 9 15
 2.830000E+02 1897 2 0 1 0 4 0 2 0 19 1 1 0 0 0 0 0 0 2726 168 11 0 1 2 18
 2.835000E+02 2024 0 0 1 0 0 0 4 0 35 1 0 0 0 0 0 0 0 2865 159 14 0 2 8 17
 2.840000E+02 2154 1 0 0 0 6 0 5 0 27 0 0 0 0 0 0 0 0 2993 155 14 0 1 7 21
 2.845000E+02 918 0 0 1 0 2 0 1 0 31 0 0 0 0 0 0 0 0 1756 164 13 0 0 5 17
 2.850000E+02 423 0 0 0 0 1 0 6 0 21 1 0 0 0 1 0 0 0 1251 153 13 0 0 8 21
 2.855000E+02 210 0 0 0 0 2 0 2 0 19 0 0 0 0 1 1 1 1 1025 159 16 0 1 3 17
 2.860000E+02 104 1 0 0 0 1 0 1 0 12 4 0 1 1 0 2 0 2 907 155 13 1 0 4 17
 2.865000E+02 1431 0 0 1 0 1 0 3 0 17 0 1 0 0 0 0 0 0 2255 159 17 0 0 6 17
 2.870000E+02 1964 1 0 1 0 1 0 6 0 29 3 0 0 0 0 1 0 0 2800 154 16 0 0 5 24
 2.875000E+02 2190 1 0 3 0 1 0 11 0 27 1 0 0 0 0 0 0 0 3033 150 14 0 0 9 27
 2.880000E+02 2252 1 0 2 0 4 0 3 0 34 0 0 0 0 0 0 0 0 3099 165 13 0 0 2 17
 2.885000E+02 997 1 0 0 0 2 0 6 0 37 1 1 0 0 0 0 0 0 1847 148 18 1 0 9 24
 2.890000E+02 400 0 0 1 0 3 0 3 0 32 0 0 0 0 0 0 0 0 1239 157 15 0 0 7 17
 2.895000E+02 185 1 0 1 0 2 0 4 0 21 2 0 0 1 0 0 0 0 1012 152 20 0 0 2 22
 2.900000E+02 107 1 0 0 0 0 0 2 1 13 1 0 2 4 2 1 0 2 903 146 18 0 0 3 21
 2.905000E+02 75 1 0 0 0 1 0 3 0 6 0 2 2 2 3 3 7 1 848 133 13 1 0 4 28
 2.910000E+02 56 1 0 0 0 0 0 0 0 5 5 0 3 5 5 3 6 6 806 132 12 0 0 10 17
 2.915000E+02 51 0 0 1 0 1 0 0 0 2 1 0 8 13 4 7 4 4 767 121 12 0 1 6 16
 2.920000E+02 55 0 0 0 0 0 0 0 0 2 2 0 4 13 8 10 10 8 739 111 14 0 0 4 14
 2.925000E+02 31 0 0 0 0 0 0 0 0 0 4 0 10 8 6 15 5 5 725 109 12 1 0 11 15
 2.930000E+02 36 0 0 0 0 0 0 0 0 3 1 0 16 12 5 17 4 10 695 102 15 0 0 6 9
 2.935000E+02 26 0 0 0 0 0 0 1 0 2 1 0 13 11 5 17 9 14 675 94 12 0 0 5 15
 2.940000E+02 29 0 0 0 0 1 0 0 0 1 4 0 9 8 10 15 12 17 662 85 11 0 2 5 18
 2.945000E+02 23 0 0 0 0 0 0 0 0 0 5 0 13 13 16 8 11 17 655 90 11 1 0 4 13
 2.950000E+02 25 0 0 0 0 0 0 0 0 1 3 0 16 12 16 10 11 11 646 91 13 0 0 5 6
 2.955000E+02 24 0 0 0 0 0 0 0 0 0 4 0 20 15 16 12 13 6 636 81 14 0 0 4 13
 2.960000E+02 22 0 0 0 0 0 0 1 0 0 0 0 12 15 13 16 9 13 623 80 12 0 2 3 11
 2.965000E+02 27 0 0 0 0 0 0 1 0 0 1 0 10 9 17 20 16 11 610 73 12 0 0 2 15
 2.970000E+02 22 0 0 0 0 0 0 0 0 0 5 0 15 8 14 15 15 24 596 67 11 0 1 6 13
 2.975000E+02 18 0 0 0 0 0 0 0 0 1 2 0 19 8 13 15 18 9 591 72 11 0 1 4 14
 2.980000E+02 16 0 0 0 0 0 0 0 0 0 6 0 9 13 19 17 18 19 582 63 10 1 2 3 13
 2.985000E+02 19 0 0 0 0 0 0 0 0 0 4 0 10 19 18 18 19 20 567 63 10 0 0 2 10
 2.990000E+02 17 0 0 0 0 0 0 1 0 0 0 0 13 21 16 20 24 15 544 52 9 0 0 4 11
 2.995000E+02 20 0 0 0 0 0 0 1 0 0 0 0 17 23 20 18 14 5 543 53 9 0 0 4 15
 3.000000E+02 23 0 0 0 0 0 0 0 0 1 2 0 21 20 30 18 16 10 542 46 8 0 0 5 13
 3.005000E+02 21 0 0 0 0 0 0 0 0 1 0 0 18 18 18 25 13 18 538 52 8 0 1 3 9
 3.010000E+02 20 1 0 0 0 0 0 0 0 2 3 0 24 17 12 23 19 16 525 52 6 0 1 1 8
 3.015000E+02 11 0 0 0 0 0 0 1 0 1 2 0 21 14 16 21 22 10 517 43 6 1 1 6 16
 3.020000E+02 19 0 0 0 0 1 0 1 0 0 2 0 13 18 28 17 13 20 511 47 5 0 0 2 13
 3.025000E+02 11 1 0 0 0 0 0 0 0 1 1 0 20 19 13 18 17 22 507 57 6 0 0 3 3
 3.030000E+02 16 0 0 0 0 0 0 0 0 0 1 0 25 21 13 20 22 13 496 43 4 1 0 6 9
 3.035000E+02 16 0 0 0 0 0 0 0 0 0 0 0 20 22 16 18 15 24 490 46 3 0 0 3 8
 3.040000E+02 20 0 0 0 0 0 0 0 0 0 0 0 23 18 16 15 20 22 484 42 4 0 0 2 11
 3.045000E+02 12 0 0 0 0 0 0 1 0 0 1 0 17 21 20 13 19 18 473 41 4 1 0 4 11
 3.050000E+02 15 0 0 0 0 0 0 0 0 1 2 0 19 18 11 12 21 19 460 40 5 0 2 1 13
 3.055000E+02 13 0 0 0 0 0 0 0 0 0 4 0 21 14 24 17 15 25 457 32 5 0 0 2 14
 3.060000E+02 13 0 0 0 0 0 0 0 0 0 4 0 13 15 25 18 15 25 455 36 4 0 0 2 12
 3.065000E+02 16 0 0 0 0 0 0 0 0 0 2 0 20 23 18 12 21 24 448 34 5 0 0 3 7
 3.070000E+02 16 0 0 0 0 0 0 0 0 1 2 0 16 15 26 21 22 22 449 29 4 0 1 4 8
 3.075000E+02 9 0 0 0 0 0 0 0 0 0 1 0 21 20 27 19 23 16 441 31 5 0 0 1 8
 3.080000E+02 16 1 0 0 0 0 0 0 0 1 0 0 22 14 26 21 16 13 442 33 4 0 1 3 9
 3.085000E+02 10 0 0 0 0 0 0 0 0 0 0 0 19 24 28 17 11 14 432 32 4 0 0 0 12
 3.090000E+02 11 0 0 0 0 0 0 0 0 0 2 0 20 21 23 20 12 14 431 29 4 1 0 7 8
 3.095000E+02 13 0 0 0 0 0 0 0 0 0 3 0 15 17 23 25 25 15 433 32 3 0 0 1 8
 3.100000E+02 14 0 0 0 0 0 0 0 0 0 1 0 17 14 13 23 21 12 430 32 4 0 0 4 14
 3.105000E+02 13 0 0 0 0 0 0 0 0 0 1 0 21 20 20 20 16 19 425 33 3 0 0 2 5
 3.110000E+02 23 0 0 0 0 0 0 0 0 0 4 0 19 19 22 19 19 25 421 18 3 0 0 5 12
 3.115000E+02 7 0 0 0 0 0 0 1 0 1 3 0 21 15 21 17 24 24 417 23 3 0 1 3 11
 3.120000E+02 14 0 0 0 0 0 0 0 0 2 4 0 19 14 11 20 16 28 408 24 3 0 0 4 12
 3.125000E+02 13 0 0 0 0 0 0 0 0 0 2 0 21 17 18 23 20 22 403 23 3 0 0 4 6
 3.130000E+02 8 0 0 0 0 0 0 0 0 0 0 0 24 26 18 18 18 20 400 19 3 0 1 5 8
 3.135000E+02 12 0 0 0 0 0 0 0 0 0 1 0 19 19 18 18 15 21 400 30 1 0 0 1 8
 3.140000E+02 19 0 0 0 0 0 0 0 0 0 2 0 20 15 15 24 16 18 395 23 3 0 0 5 9
 3.145000E+02 16 0 0 0 0 0 0 0 0 0 0 0 24 17 15 20 20 17 386 24 2 0 1 3 5
 3.150000E+02 11 0 0 0 0 0 0 0 0 0 0 0 18 21 17 22 16 29 385 24 2 0 1 1 4
 3.155000E+02 9 0 0 0 0 0 0 0 0 0 2 0 19 15 14 27 22 21 381 19 2 0 0 3 10
 3.160000E+02 11 0 0 0 0 0 0 0 0 0 0 0 25 14 14 22 17 23 377 21 2 0 1 1 9
 3.165000E+02 17 0 0 0 0 0 0 0 0 0 0 0 15 23 15 20 18 20 379 22 2 0 1 2 8
 3.170000E+02 15 0 0 0 0 0 0 0 0 0 5 0 25 19 23 19 15 21 375 16 1 0 0 1 11
 3.175000E+02 12 0 0 0 0 0 0 0 0 0 4 0 24 16 25 23 18 14 372 19 2 0 0 2 7
 3.180000E+02 14 0 0 0 0 0 0 0 0 0 4 0 20 13 26 19 15 16 368 23 1 0 0 2 7
 3.185000E+02 12 0 0 0 0 0 0 0 0 0 1 0 13 13 20 25 18 16 362 21 2 0 0 1 11
 3.190000E+02 10 0 0 0 0 0 0 0 0 0 1 0 21 14 23 17 19 20 354 15 2 0 0 1 11
 3.195000E+02 10 0 0 0 0 0 0 0 0 0 5 0 22 12 11 24 25 18 354 15 2 0 0 5 8
 3.200000E+02 7 0 0 0 0 0 0 0 0 1 1 0 14 23 13 23 25 18 352 19 1 0 0 1 6
 3.205000E+02 8 0 0 0 0 0 0 1 0 0 3 0 15 18 15 14 19 24 347 15 0 0 1 4 11
 3.210000E+02 6 0 0 0 0 0 0 1 0 0 1 0 19 19 17 17 20 18 347 17 1 0 0 0 12
 3.215000E+02 10 0 0 0 0 0 0 0 0 2 2 0 18 19 15 17 15 22 352 21 1 0 0 4 6
 3.220000E+02 7 0 0 0 0 0 0 0 0 1 3 0 22 11 17 19 17 24 356 19 1 0 1 2 9
 3.225000E+02 15 0 0 0 0 0 0 0 0 0 1 0 17 17 10 17 21 23 353 20 1 0 0 0 10
 3.230000E+02 15 0 0 0 0 0 0 0 0 1 2 0 25 19 16 15 13 22 352 19 1 0 0 3 6
 3.235000E+02 7 0 0 0 0 0 0 1 0 0 2 0 28 23 20 12 14 22 354 14 1 0 2 1 9
 3.240000E+02 11 0 0 0 0 0 0 0 0 1 2 0 21 25 19 9 20 18 352 21 1 0 0 2 5
 3.245000E+02 10 0 0 0 0 0 0 0 0 1 2 0 18 12 15 13 18 18 351 21 0 1 2 4 10
 3.250000E+02 8 0 0 0 0 0 0 0 0 1 0 0 22 14 22 20 21 23 349 18 0 0 0 1 5
 3.255000E+02 8 0 0 0 0 0 0 0 0 0 2 0 26 21 26 18 19 20 352 13 0 1 0 2 5
 3.260000E+02 14 0 0 0 0 0 0 0 0 0 0 0 21 11 22 22 20 18 354 19 1 0 0 1 6
 3.265000E+02 10 0 0 0 0 0 0 0 0 0 0 0 23 19 16 16 20 18 358 19 2 0 1 2 7
 3.270000E+02 9 0 0 0 0 0 0 0 0 0 0 0 21 20 20 15 21 9 361 19 0 0 1 3 10
 3.275000E+02 15 0 0 0 0 0 0 0 0 0 3 0 20 30 19 16 23 10 363 18 2 0 0 2 6
 3.280000E+02 12 0 0 0 0 0 0 0 0 0 2 0 21 22 18 11 22 17 362 22 2 0 0 3 5
 3.285000E+02 17 0 0 0 0 0 0 0 0 1 3 0 20 17 16 12 18 17 362 20 1 0 1 3 11
 3.290000E+02 13 0 0 1 0 0 0 0 0 1 2 0 11 19 24 14 16 21 361 23 0 0 0 2 9
 3.295000E+02 9 0 0 0 0 0 0 0 0 1 0 1 11 16 21 21 19 24 359 22 0 0 0 3 6
 3.300000E+02 11 0 0 1 0 0 0 0 0 2 0 0 14 19 22 14 23 20 354 13 1 0 0 4 11
 3.305000E+02 3 1 0 0 0 0 0 0 0 2 3 0 14 21 23 20 22 19 352 15 1 0 0 3 8
 3.310000E+02 10 0 0 1 0 0 0 1 0 0 2 0 19 27 19 24 19 15 350 11 0 0 2 4 5
 3.315000E+02 13 0 0 0 0 0 0 0 1 0 1 0 20 22 17 17 19 17 346 13 0 0 0 0 14
 3.320000E+02 8 0 0 0 0 0 0 0 0 2 1 0 20 17 22 15 22 20 342 15 1 1 0 2 6
 3.325000E+02 7 0 0 1 0 0 0 1 0 1 1 0 17 18 22 21 16 15 336 20 0 0 0 3 4
 3.330000E+02 13 0 0 0 0 0 0 1 0 1 0 0 17 26 24 14 21 12 335 15 0 0 0 0 8
 3.335000E+02 12 1 0 0 0 0 0 0 0 0 0 0 14 22 17 17 15 15 325 17 0 0 0 1 10
 3.340000E+02 9 0 0 0 0 0 0 0 0 0 1 0 16 28 14 14 15 20 319 12 0 0 0 3 9
 3.345000E+02 10 0 0 0 0 0 0 0 0 0 2 0 22 21 16 9 20 24 314 11 0 0 0 0 9
 3.350000E+02 11 0 0 0 0 0 0 0 0 0 4 0 32 12 19 9 17 19 311 10 0 0 0 3 8
 3.355000E+02 19 0 0 0 0 0 0 0 0 0 3 0 22 20 17 12 13 18 311 15 0 0 0 0 7
 3.360000E+02 10 0 0 0 0 0 0 0 0 0 2 0 11 19 24 17 15 14 318 14 0 0 1 6 6
 3.365000E+02 11 0 0 0 0 0 0 0 0 0 3 0 14 15 29 16 23 14 317 11 0 0 1 3 6
 3.370000E+02 8 0 0 0 0 0 0 0 0 1 1 0 18 17 17 13 20 19 313 17 0 0 0 0 7
