Time	AMP.ParticleNumber	CDK5.ParticleNumber	CK1.ParticleNumber	CK1P.ParticleNumber	CK1P_PP2B.ParticleNumber	Ca.ParticleNumber	D.ParticleNumber	D137.ParticleNumber	D137_CDK5.ParticleNumber	D137_PKA.ParticleNumber	D137_PP2C.ParticleNumber	D34.ParticleNumber	D34:137.ParticleNumber	D34:137_CDK5.ParticleNumber	D34:137_PP2B.ParticleNumber	D34:137_PP2C.ParticleNumber	D34:75.ParticleNumber	D34:75:137.ParticleNumber	D34:75:137_PP2A.ParticleNumber	D34:75:137_PP2ACa.ParticleNumber	D34:75:137_PP2AP.ParticleNumber	D34:75:137_PP2APCa.ParticleNumber	D34:75:137_PP2B.ParticleNumber	D34:75:137_PP2C.ParticleNumber	D34:75_CK1.ParticleNumber	D34:75_PP2A.ParticleNumber	D34:75_PP2ACa.ParticleNumber	D34:75_PP2AP.ParticleNumber	D34:75_PP2APCa.ParticleNumber	D34:75_PP2B.ParticleNumber	D34_CDK5.ParticleNumber	D34_CK1.ParticleNumber	D34_PP2B.ParticleNumber	D75.ParticleNumber	D75:137.ParticleNumber	D75:137_PKA.ParticleNumber	D75:137_PP2A.ParticleNumber	D75:137_PP2ACa.ParticleNumber	D75:137_PP2AP.ParticleNumber	D75:137_PP2APCa.ParticleNumber	D75:137_PP2C.ParticleNumber	D75_CK1.ParticleNumber	D75_PKA.ParticleNumber	D75_PP2A.ParticleNumber	D75_PP2ACa.ParticleNumber	D75_PP2AP.ParticleNumber	D75_PP2APCa.ParticleNumber	D_CDK5.ParticleNumber	D_CK1.ParticleNumber	D_PKA.ParticleNumber	Empty.ParticleNumber	PDE.ParticleNumber	PDEP.ParticleNumber	PDE_PKA.ParticleNumber	PKA.ParticleNumber	PP2A.ParticleNumber	PP2ACa.ParticleNumber	PP2ACa_PKA.ParticleNumber	PP2AP.ParticleNumber	PP2APCa.ParticleNumber	PP2A_PKA.ParticleNumber	PP2B.ParticleNumber	PP2Binactive.ParticleNumber	PP2BinactiveCa2.ParticleNumber	PP2C.ParticleNumber	R2C2.ParticleNumber	cAMP.ParticleNumber	cAMP2_R2C2.ParticleNumber	cAMP3_R2C2.ParticleNumber	cAMP4_R2.ParticleNumber	cAMP4_R2C.ParticleNumber	cAMP4_R2C2.ParticleNumber	cAMP_PDE.ParticleNumber	cAMP_PDEP.ParticleNumber	cAMP_R2C2.ParticleNumber
356	0	52	11	73	3	6	1662	199	6	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	897	117	0	3	0	0	0	7	5	0	21	0	0	0	62	8	0	0	1204	0	0	0	96	0	0	0	0	0	13	149	35	61	3999	0	0	0	0	0	0	0	0	0
356.5	0	54	14	72	2	10	1664	206	4	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	902	110	0	2	0	0	0	4	2	0	20	0	0	0	62	10	0	0	1204	0	0	0	98	0	0	0	0	0	21	158	19	63	3999	0	0	0	0	0	0	0	0	0
357	0	55	12	69	3	8	1679	197	8	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	891	108	0	3	0	0	0	7	6	0	21	0	0	0	57	10	0	0	1204	0	0	0	96	0	0	0	0	0	18	154	25	61	3999	0	0	0	0	0	0	0	0	0
357.5	0	54	16	64	2	10	1642	193	7	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	942	101	0	1	0	0	0	9	6	0	14	0	0	0	59	12	0	0	1204	0	0	0	105	0	0	0	0	0	17	155	26	58	3999	0	0	0	0	0	0	0	0	0
358	0	56	11	70	2	8	1645	201	5	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	933	101	0	2	0	0	0	8	5	0	19	0	0	0	59	12	0	0	1204	0	0	0	99	0	0	0	0	0	16	150	32	63	3999	0	0	0	0	0	0	0	0	0
358.5	0	54	13	68	3	7	1644	188	10	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	938	109	0	2	0	0	0	7	5	0	20	0	0	0	56	11	0	0	1204	0	0	0	98	0	0	0	0	0	19	153	25	64	3999	0	0	0	0	0	0	0	0	0
359	0	59	16	70	1	4	1648	190	7	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	945	105	0	4	0	0	0	8	3	0	18	0	0	0	54	10	0	0	1204	0	0	0	98	0	0	0	0	0	18	149	32	65	3999	0	0	0	0	0	0	0	0	0
359.5	0	62	15	70	0	9	1625	201	4	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	961	93	0	3	0	0	0	3	4	0	25	0	0	0	54	11	0	0	1204	0	0	0	92	0	0	0	0	0	17	151	32	62	3999	0	0	0	0	0	0	0	0	0
360	0	65	15	69	4	5	1626	214	4	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	967	92	0	2	0	0	0	4	3	0	17	0	0	0	51	9	0	0	1204	0	0	0	101	0	0	0	0	0	17	153	26	66	3999	0	0	0	0	0	0	0	0	0
360.5	0	54	14	67	2	8	1638	201	10	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	947	97	0	0	0	0	0	6	7	0	16	0	0	0	56	10	0	0	1204	0	0	0	104	0	0	0	0	0	18	153	27	63	3999	0	0	0	0	0	0	0	0	0
361	0	47	15	69	4	15	1650	201	10	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	921	100	0	3	0	0	0	5	7	0	24	0	0	0	63	5	0	0	1204	0	0	0	93	0	0	0	0	0	10	152	34	65	3999	0	0	0	0	0	0	0	0	0
361.5	0	48	11	66	4	10	1617	211	4	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	939	109	0	0	0	0	0	7	7	0	18	0	0	0	68	12	0	0	1204	0	0	0	102	0	0	0	0	0	14	154	28	66	3999	0	0	0	0	0	0	0	0	0
362	0	51	12	73	1	7	1635	211	7	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	909	114	0	3	0	0	0	7	2	0	24	0	0	0	62	12	0	0	1204	0	0	0	93	0	0	0	0	0	16	149	34	60	3999	0	0	0	0	0	0	0	0	0
362.5	0	59	13	73	1	8	1649	204	5	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	922	113	0	2	0	0	0	6	3	0	13	0	0	0	56	10	0	0	1204	0	0	0	105	0	0	0	0	0	16	156	27	58	3999	0	0	0	0	0	0	0	0	0
363	0	50	11	74	4	2	1651	212	9	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910	108	0	0	0	0	0	9	3	0	21	0	0	0	61	8	0	0	1204	0	0	0	99	0	0	0	0	0	13	154	29	64	3999	0	0	0	0	0	0	0	0	0
363.5	0	55	19	71	4	12	1662	199	12	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	914	111	0	3	0	0	0	4	1	0	24	0	0	0	53	5	0	0	1204	0	0	0	93	0	0	0	0	0	12	158	26	65	3999	0	0	0	0	0	0	0	0	0
364	0	54	17	70	1	4	1656	205	6	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	919	102	0	2	0	0	0	10	4	0	17	0	0	0	60	8	0	0	1204	0	0	0	101	0	0	0	0	0	16	156	27	60	3999	0	0	0	0	0	0	0	0	0
364.5	0	64	14	71	0	6	1676	208	4	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	904	108	0	1	0	0	0	5	10	0	16	0	0	0	52	5	0	0	1204	0	0	0	103	0	0	0	0	0	17	159	24	65	3999	0	0	0	0	0	0	0	0	0
365	0	58	15	70	1	8	1674	208	5	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	899	106	0	5	0	0	0	6	5	0	12	0	0	0	57	9	0	0	1204	0	0	0	103	0	0	0	0	0	18	160	21	61	3999	0	0	0	0	0	0	0	0	0
365.5	0	47	13	69	1	8	1666	196	11	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	903	102	0	3	0	0	0	4	4	0	20	0	0	0	62	13	0	0	1204	0	0	0	97	0	0	0	0	0	14	156	29	61	3999	0	0	0	0	0	0	0	0	0
366	0	60	12	69	3	10	1673	198	8	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	908	106	0	2	0	0	0	5	6	0	17	0	0	0	52	10	0	0	1204	0	0	0	101	0	0	0	0	0	12	156	29	61	3999	0	0	0	0	0	0	0	0	0
366.5	0	58	8	73	1	6	1677	197	8	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	912	106	0	1	0	0	0	6	7	0	9	0	0	0	54	11	0	0	1204	0	0	0	110	0	0	0	0	0	16	159	24	63	3999	0	0	0	0	0	0	0	0	0
367	0	58	9	76	4	9	1674	196	4	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	914	113	0	2	0	0	0	4	6	0	14	0	0	0	58	5	0	0	1204	0	0	0	103	1	0	0	0	0	12	159	25	67	3999	0	0	0	0	0	0	0	0	0
367.5	0	55	11	77	1	7	1658	185	5	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	941	114	0	2	0	0	0	7	1	0	10	0	0	0	60	10	0	0	1204	0	0	0	107	1	0	0	0	0	19	161	19	67	3999	0	0	0	0	0	0	0	0	0
368	0	50	9	71	2	9	1654	182	3	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	937	109	0	2	0	0	0	4	5	0	12	0	0	0	67	13	0	0	1204	0	0	0	106	0	0	0	0	0	19	163	16	65	3999	0	0	0	0	0	0	0	0	0
368.5	0	53	10	69	2	5	1674	175	4	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	922	105	0	1	0	0	0	6	6	0	14	0	0	0	63	13	0	0	1204	0	0	0	105	0	0	0	0	0	12	154	32	58	3999	0	0	0	0	0	0	0	0	0
369	0	63	12	69	3	8	1676	186	5	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	931	105	0	0	0	0	0	6	7	0	15	0	0	0	52	9	0	0	1204	0	0	0	105	0	0	0	0	0	13	156	28	67	3999	0	0	0	0	0	0	0	0	0
369.5	0	52	12	74	0	12	1669	184	6	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	935	106	0	1	0	0	0	3	4	0	11	0	0	0	62	10	0	0	1204	0	0	0	108	0	0	0	0	0	18	159	23	69	3999	0	0	0	0	0	0	0	0	0
370	0	62	7	75	2	6	1687	194	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	923	93	0	2	0	0	0	7	4	0	15	0	0	0	56	12	0	0	1204	0	0	0	103	0	0	0	0	0	16	154	28	69	3999	0	0	0	0	0	0	0	0	0
370.5	0	59	12	72	3	5	1686	200	5	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	918	93	0	2	0	0	0	2	2	0	17	0	0	0	56	11	0	0	1204	0	0	0	101	0	0	0	0	0	14	152	31	71	3999	0	0	0	0	0	0	0	0	0
371	0	55	11	72	4	10	1686	194	8	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	913	92	0	0	0	0	0	3	5	0	23	0	0	0	57	8	0	0	1204	0	0	0	97	0	0	0	0	0	13	154	29	67	3999	0	0	0	0	0	0	0	0	0
371.5	0	55	9	72	5	12	1708	187	12	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910	84	0	4	0	0	0	3	5	0	15	0	0	0	53	9	0	0	1204	0	0	0	101	0	0	0	0	0	12	155	28	68	3999	0	0	0	0	0	0	0	0	0
372	0	55	10	79	2	5	1678	190	3	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	931	88	0	3	0	0	0	6	1	0	12	0	0	0	62	8	0	0	1204	0	0	0	105	0	0	0	0	0	16	152	30	57	3999	0	0	0	0	0	0	0	0	0
372.5	0	52	13	76	1	6	1691	204	4	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	911	80	0	4	0	0	0	9	3	0	17	0	0	0	64	7	0	0	1204	0	0	0	99	0	0	0	0	0	18	153	28	66	3999	0	0	0	0	0	0	0	0	0
373	0	69	11	71	4	9	1730	198	5	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	893	85	0	3	0	0	0	4	5	0	11	0	0	0	46	9	0	0	1204	0	0	0	106	0	0	0	0	0	14	152	30	66	3999	0	0	0	0	0	0	0	0	0
373.5	0	58	16	66	3	9	1723	187	7	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	899	90	0	0	0	0	0	4	4	0	12	0	0	0	55	11	0	0	1204	0	0	0	108	0	0	0	0	0	17	152	28	69	3999	0	0	0	0	0	0	0	0	0
374	0	59	10	69	4	11	1721	178	4	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	887	94	0	1	0	0	0	6	9	0	17	0	0	0	57	8	0	0	1204	0	0	0	102	0	0	0	0	0	14	149	33	57	3999	0	0	0	0	0	0	0	0	0
374.5	0	49	12	71	3	10	1725	178	5	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	886	93	0	3	0	0	0	6	4	0	14	0	0	0	66	10	0	0	1204	0	0	0	103	0	0	0	0	0	14	149	34	65	3999	0	0	0	0	0	0	0	0	0
375	0	53	10	69	1	6	1721	165	9	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	911	86	0	3	0	0	0	4	6	0	12	0	0	0	58	14	0	0	1204	0	0	0	105	0	0	0	0	0	18	148	33	66	3999	0	0	0	0	0	0	0	0	0
375.5	0	64	13	64	4	11	1727	164	6	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	913	83	0	2	0	0	0	2	7	0	17	0	0	0	50	12	0	0	1204	0	0	0	101	0	0	0	0	0	14	151	31	62	3999	0	0	0	0	0	0	0	0	0
376	0	57	11	71	2	7	1722	162	10	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	920	80	0	4	0	0	0	6	4	0	19	0	0	0	53	12	0	0	1204	0	0	0	95	2	0	0	0	0	16	153	29	67	3999	0	0	0	0	0	0	0	0	0
376.5	0	55	10	74	2	3	1718	168	4	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	916	89	0	2	0	0	0	1	5	0	21	0	0	0	61	9	0	0	1204	0	0	0	96	1	0	0	0	0	12	147	39	74	3999	0	0	0	0	0	0	0	0	0
377	0	61	18	64	1	4	1717	169	7	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	927	82	0	3	0	0	0	2	4	0	14	0	0	0	52	13	0	0	1204	0	0	0	103	0	0	0	0	0	15	149	35	69	3999	0	0	0	0	0	0	0	0	0
377.5	0	58	15	62	2	7	1716	168	9	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910	87	0	1	0	0	0	3	10	0	18	0	0	0	53	11	0	0	1204	0	0	0	100	1	0	0	0	0	12	150	36	64	3999	0	0	0	0	0	0	0	0	0
378	0	54	15	65	0	11	1710	180	4	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	901	81	0	3	0	0	0	5	6	0	23	0	0	0	62	14	0	0	1204	0	0	0	93	1	0	0	0	0	12	149	39	65	3999	0	0	0	0	0	0	0	0	0
378.5	0	60	12	65	2	9	1681	181	6	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	928	94	0	2	0	0	0	3	7	0	13	0	0	0	54	14	0	0	1204	0	0	0	104	1	0	0	0	0	13	152	33	61	3999	0	0	0	0	0	0	0	0	0
379	0	52	13	72	0	6	1680	206	7	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	892	99	0	1	0	0	0	2	3	0	27	0	0	0	61	12	0	0	1204	0	0	0	91	1	0	0	0	0	17	149	34	69	3999	0	0	0	0	0	0	0	0	0
379.5	0	56	12	67	5	9	1687	202	8	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	895	96	0	1	0	0	0	6	6	0	18	0	0	0	56	10	0	0	1204	0	0	0	100	1	0	0	0	0	13	149	33	60	3999	0	0	0	0	0	0	0	0	0
380	0	62	13	68	1	6	1694	202	8	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	880	98	0	4	0	0	0	10	6	0	24	0	0	0	50	12	0	0	1204	0	0	0	92	0	0	0	0	0	17	144	38	59	3999	0	0	0	0	0	0	0	0	0
380.5	0	48	14	62	4	8	1689	195	8	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	878	108	0	4	0	0	0	4	6	0	21	0	0	0	64	14	0	0	1204	0	0	0	95	0	0	0	0	0	22	154	20	68	3999	0	0	0	0	0	0	0	0	0
381	0	58	14	64	2	6	1683	208	7	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	887	106	0	2	0	0	0	5	7	0	14	0	0	0	55	13	0	0	1204	0	0	0	104	0	0	0	0	0	20	149	29	63	3999	0	0	0	0	0	0	0	0	0
381.5	0	49	15	71	0	8	1702	199	11	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	868	112	0	1	0	0	0	4	7	0	18	0	0	0	60	7	0	0	1204	0	0	0	101	0	0	0	0	0	23	149	28	66	3999	0	0	0	0	0	0	0	0	0
382	0	56	14	65	2	13	1690	208	6	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	876	109	0	1	0	0	0	4	7	0	20	0	0	0	58	12	0	0	1204	0	0	0	98	1	0	0	0	0	18	148	32	68	3999	0	0	0	0	0	0	0	0	0
382.5	0	57	16	66	2	11	1679	213	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	873	125	0	3	0	0	0	6	4	0	12	0	0	0	54	12	0	0	1204	0	0	0	104	1	0	0	0	0	18	148	32	65	3999	0	0	0	0	0	0	0	0	0
383	0	49	23	65	1	10	1678	214	8	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	865	126	0	1	0	0	0	8	2	0	14	0	0	0	63	9	0	0	1204	0	0	0	104	1	0	0	0	0	21	147	31	61	3999	0	0	0	0	0	0	0	0	0
383.5	0	55	12	70	3	8	1671	201	8	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	870	143	0	0	0	0	0	3	5	0	15	0	0	0	57	10	0	0	1204	0	0	0	104	1	0	0	0	0	14	145	38	61	3999	0	0	0	0	0	0	0	0	0
384	0	52	10	70	4	16	1698	207	10	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	858	131	0	3	0	0	0	6	5	0	9	0	0	0	58	11	0	0	1204	0	0	0	108	0	0	0	0	0	17	154	25	71	3999	0	0	0	0	0	0	0	0	0
384.5	0	55	10	72	2	5	1705	194	2	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	846	139	0	1	0	0	0	5	3	0	20	0	0	0	63	13	0	0	1204	0	0	0	99	0	0	0	0	0	15	150	33	67	3999	0	0	0	0	0	0	0	0	0
385	0	56	11	72	5	6	1707	187	9	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	863	134	0	2	0	0	0	3	3	0	16	0	0	0	55	9	0	0	1204	0	0	0	102	0	0	0	0	0	10	145	40	66	3999	0	0	0	0	0	0	0	0	0
385.5	0	52	18	73	2	8	1700	190	11	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	879	119	0	4	0	0	0	9	2	0	18	0	0	0	57	5	0	0	1204	0	0	0	98	0	0	0	0	0	18	152	28	66	3999	0	0	0	0	0	0	0	0	0
386	0	52	9	72	0	7	1685	187	8	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	884	117	0	2	0	0	0	11	7	0	15	0	0	0	60	12	0	0	1204	0	0	0	103	0	0	0	0	0	21	154	25	58	3999	0	0	0	0	0	0	0	0	0
386.5	0	63	9	74	3	9	1674	186	8	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	907	123	0	4	0	0	0	5	6	0	19	0	0	0	49	8	0	0	1204	0	0	0	97	0	0	0	0	0	14	153	30	65	3999	0	0	0	0	0	0	0	0	0
387	0	49	10	73	2	8	1651	206	4	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	905	111	0	3	0	0	0	7	5	0	20	0	0	0	67	10	0	0	1204	0	0	0	97	0	0	0	0	0	16	153	29	63	3999	0	0	0	0	0	0	0	0	0
387.5	0	52	10	75	1	7	1674	203	8	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	902	107	0	4	0	0	0	4	7	0	15	0	0	0	60	7	0	0	1204	0	0	0	101	0	0	0	0	0	15	152	32	68	3999	0	0	0	0	0	0	0	0	0
388	0	61	10	74	3	9	1677	205	5	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	906	102	0	4	0	0	0	4	6	0	18	0	0	0	54	7	0	0	1204	0	0	0	97	1	0	0	0	0	12	150	35	65	3999	0	0	0	0	0	0	0	0	0
388.5	0	50	9	75	2	8	1654	211	6	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	918	100	0	1	0	0	0	8	5	0	15	0	0	0	64	9	0	0	1204	0	0	0	104	0	0	0	0	0	13	147	38	64	3999	0	0	0	0	0	0	0	0	0
389	0	54	12	78	0	7	1671	207	6	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	908	105	0	3	0	0	0	3	4	0	14	0	0	0	60	6	0	0	1204	0	0	0	103	0	0	0	0	0	17	150	33	65	3999	0	0	0	0	0	0	0	0	0
389.5	0	49	6	72	2	9	1668	195	10	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	905	100	0	5	0	0	0	9	5	0	13	0	0	0	61	15	0	0	1204	0	0	0	102	0	0	0	0	0	16	152	30	58	3999	0	0	0	0	0	0	0	0	0
390	0	56	15	71	4	12	1666	201	5	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	918	100	0	4	0	0	0	6	3	0	20	0	0	0	59	7	0	0	1204	0	0	0	96	0	0	0	0	0	12	151	33	64	3999	0	0	0	0	0	0	0	0	0
390.5	0	58	13	70	2	7	1665	199	7	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	913	108	0	0	0	0	0	5	6	0	19	0	0	0	55	9	0	0	1204	0	0	0	101	0	0	0	0	0	17	150	31	62	3999	0	0	0	0	0	0	0	0	0
391	0	63	19	70	0	17	1671	207	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	919	99	0	4	0	0	0	5	6	0	23	0	0	0	52	5	0	0	1204	0	0	0	93	0	0	0	0	0	20	156	24	72	3999	0	0	0	0	0	0	0	0	0
391.5	0	55	14	71	1	7	1640	190	9	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	962	105	0	1	0	0	0	6	5	0	12	0	0	0	56	9	0	0	1204	0	0	0	107	0	0	0	0	0	18	150	31	70	3999	0	0	0	0	0	0	0	0	0
392	0	56	13	66	2	12	1615	210	4	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	964	99	0	4	0	0	0	4	7	0	14	0	0	0	60	12	0	0	1204	0	0	0	102	0	0	0	0	0	14	149	35	70	3999	0	0	0	0	0	0	0	0	0
392.5	0	46	14	66	3	7	1630	197	11	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	941	98	0	2	0	0	0	5	7	0	23	0	0	0	63	10	0	0	1204	0	0	0	95	0	0	0	0	0	14	147	36	63	3999	0	0	0	0	0	0	0	0	0
393	0	48	17	70	2	5	1625	210	5	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	957	97	0	1	0	0	0	4	6	0	16	0	0	0	67	5	0	0	1204	0	0	0	103	0	0	0	0	0	19	151	28	70	3999	0	0	0	0	0	0	0	0	0
393.5	0	60	13	67	1	11	1626	200	3	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	957	103	0	2	0	0	0	5	4	0	17	0	0	0	57	15	0	0	1204	0	0	0	101	0	0	0	0	0	15	149	35	65	3999	0	0	0	0	0	0	0	0	0
394	0	58	14	67	3	11	1618	194	8	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	971	110	0	3	0	0	0	3	4	0	9	0	0	0	54	12	0	0	1204	0	0	0	108	0	0	0	0	0	14	150	33	64	3999	0	0	0	0	0	0	0	0	0
394.5	0	65	14	70	1	7	1628	200	4	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	958	105	0	3	0	0	0	9	5	0	14	0	0	0	51	10	0	0	1204	0	0	0	103	0	0	0	0	0	16	151	32	59	3999	0	0	0	0	0	0	0	0	0
395	0	62	14	69	2	9	1629	203	4	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	950	113	0	1	0	0	0	4	3	0	19	0	0	0	54	12	0	0	1204	0	0	0	100	0	0	0	0	0	15	152	31	69	3999	0	0	0	0	0	0	0	0	0
395.5	0	45	10	70	2	9	1621	204	7	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	932	99	0	3	0	0	0	6	7	0	30	0	0	0	68	11	0	0	1204	0	0	0	87	0	0	0	0	0	21	159	18	63	3999	0	0	0	0	0	0	0	0	0
396	0	53	11	67	2	10	1606	208	4	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	970	99	0	0	0	0	0	4	4	0	15	0	0	0	63	16	0	0	1204	0	0	0	105	0	0	0	0	0	18	155	25	66	3999	0	0	0	0	0	0	0	0	0
