Time	AMP.ParticleNumber	CDK5.ParticleNumber	CK1.ParticleNumber	CK1P.ParticleNumber	CK1P_PP2B.ParticleNumber	Ca.ParticleNumber	D.ParticleNumber	D137.ParticleNumber	D137_CDK5.ParticleNumber	D137_PKA.ParticleNumber	D137_PP2C.ParticleNumber	D34.ParticleNumber	D34:137.ParticleNumber	D34:137_CDK5.ParticleNumber	D34:137_PP2B.ParticleNumber	D34:137_PP2C.ParticleNumber	D34:75.ParticleNumber	D34:75:137.ParticleNumber	D34:75:137_PP2A.ParticleNumber	D34:75:137_PP2ACa.ParticleNumber	D34:75:137_PP2AP.ParticleNumber	D34:75:137_PP2APCa.ParticleNumber	D34:75:137_PP2B.ParticleNumber	D34:75:137_PP2C.ParticleNumber	D34:75_CK1.ParticleNumber	D34:75_PP2A.ParticleNumber	D34:75_PP2ACa.ParticleNumber	D34:75_PP2AP.ParticleNumber	D34:75_PP2APCa.ParticleNumber	D34:75_PP2B.ParticleNumber	D34_CDK5.ParticleNumber	D34_CK1.ParticleNumber	D34_PP2B.ParticleNumber	D75.ParticleNumber	D75:137.ParticleNumber	D75:137_PKA.ParticleNumber	D75:137_PP2A.ParticleNumber	D75:137_PP2ACa.ParticleNumber	D75:137_PP2AP.ParticleNumber	D75:137_PP2APCa.ParticleNumber	D75:137_PP2C.ParticleNumber	D75_CK1.ParticleNumber	D75_PKA.ParticleNumber	D75_PP2A.ParticleNumber	D75_PP2ACa.ParticleNumber	D75_PP2AP.ParticleNumber	D75_PP2APCa.ParticleNumber	D_CDK5.ParticleNumber	D_CK1.ParticleNumber	D_PKA.ParticleNumber	Empty.ParticleNumber	PDE.ParticleNumber	PDEP.ParticleNumber	PDE_PKA.ParticleNumber	PKA.ParticleNumber	PP2A.ParticleNumber	PP2ACa.ParticleNumber	PP2ACa_PKA.ParticleNumber	PP2AP.ParticleNumber	PP2APCa.ParticleNumber	PP2A_PKA.ParticleNumber	PP2B.ParticleNumber	PP2Binactive.ParticleNumber	PP2BinactiveCa2.ParticleNumber	PP2C.ParticleNumber	R2C2.ParticleNumber	cAMP.ParticleNumber	cAMP2_R2C2.ParticleNumber	cAMP3_R2C2.ParticleNumber	cAMP4_R2.ParticleNumber	cAMP4_R2C.ParticleNumber	cAMP4_R2C2.ParticleNumber	cAMP_PDE.ParticleNumber	cAMP_PDEP.ParticleNumber	cAMP_R2C2.ParticleNumber
295.5	0	52	13	64	1	8	1670	162	5	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	954	107	0	0	0	0	0	2	6	0	8	0	0	0	63	16	0	0	1204	0	0	0	112	0	0	0	0	0	22	156	21	72	3999	0	0	0	0	0	0	0	0	0
296	0	59	18	61	3	12	1671	166	5	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	948	110	0	0	0	0	0	3	7	0	15	0	0	0	56	11	0	0	1204	0	0	0	105	0	0	0	0	0	10	148	39	70	3999	0	0	0	0	0	0	0	0	0
296.5	0	52	15	66	0	12	1643	170	8	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	954	117	0	3	0	0	0	4	5	0	15	0	0	0	60	14	0	0	1204	0	0	0	102	0	0	0	0	0	12	150	38	70	3999	0	0	0	0	0	0	0	0	0
297	0	52	16	68	2	7	1646	169	8	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	960	101	0	4	0	0	0	4	3	0	22	0	0	0	60	11	0	0	1204	0	0	0	93	1	0	0	0	0	10	149	39	65	3999	0	0	0	0	0	0	0	0	0
297.5	0	56	12	70	2	8	1644	185	4	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	951	102	0	4	0	0	0	6	5	0	16	0	0	0	60	11	0	0	1204	0	0	0	99	1	0	0	0	0	13	153	32	63	3999	0	0	0	0	0	0	0	0	0
298	0	53	7	78	0	11	1640	178	7	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	963	101	0	4	0	0	0	6	4	0	14	0	0	0	60	11	0	0	1204	0	0	0	102	0	0	0	0	0	17	157	26	63	3999	0	0	0	0	0	0	0	0	0
298.5	0	61	10	69	5	9	1630	184	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	970	103	0	2	0	0	0	5	5	0	20	0	0	0	58	11	0	0	1204	0	0	0	98	0	0	0	0	0	13	156	26	65	3999	0	0	0	0	0	0	0	0	0
299	0	62	11	75	1	5	1640	175	5	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	980	99	0	3	0	0	0	4	3	0	16	0	0	0	53	10	0	0	1204	0	0	0	101	0	0	0	0	0	18	153	28	65	3999	0	0	0	0	0	0	0	0	0
299.5	0	54	11	73	3	7	1644	173	7	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	961	104	0	2	0	0	0	5	1	0	19	0	0	0	59	12	0	0	1204	0	0	0	99	0	0	0	0	0	11	148	38	63	3999	0	0	0	0	0	0	0	0	0
300	0	49	9	72	3	12	1630	183	6	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	964	103	0	4	0	0	0	6	4	0	14	0	0	0	65	12	0	0	1204	0	0	0	102	0	0	0	0	0	15	153	29	66	3999	0	0	0	0	0	0	0	0	0
Time	AMP.ParticleNumber	CDK5.ParticleNumber	CK1.ParticleNumber	CK1P.ParticleNumber	CK1P_PP2B.ParticleNumber	Ca.ParticleNumber	D.ParticleNumber	D137.ParticleNumber	D137_CDK5.ParticleNumber	D137_PKA.ParticleNumber	D137_PP2C.ParticleNumber	D34.ParticleNumber	D34:137.ParticleNumber	D34:137_CDK5.ParticleNumber	D34:137_PP2B.ParticleNumber	D34:137_PP2C.ParticleNumber	D34:75.ParticleNumber	D34:75:137.ParticleNumber	D34:75:137_PP2A.ParticleNumber	D34:75:137_PP2ACa.ParticleNumber	D34:75:137_PP2AP.ParticleNumber	D34:75:137_PP2APCa.ParticleNumber	D34:75:137_PP2B.ParticleNumber	D34:75:137_PP2C.ParticleNumber	D34:75_CK1.ParticleNumber	D34:75_PP2A.ParticleNumber	D34:75_PP2ACa.ParticleNumber	D34:75_PP2AP.ParticleNumber	D34:75_PP2APCa.ParticleNumber	D34:75_PP2B.ParticleNumber	D34_CDK5.ParticleNumber	D34_CK1.ParticleNumber	D34_PP2B.ParticleNumber	D75.ParticleNumber	D75:137.ParticleNumber	D75:137_PKA.ParticleNumber	D75:137_PP2A.ParticleNumber	D75:137_PP2ACa.ParticleNumber	D75:137_PP2AP.ParticleNumber	D75:137_PP2APCa.ParticleNumber	D75:137_PP2C.ParticleNumber	D75_CK1.ParticleNumber	D75_PKA.ParticleNumber	D75_PP2A.ParticleNumber	D75_PP2ACa.ParticleNumber	D75_PP2AP.ParticleNumber	D75_PP2APCa.ParticleNumber	D_CDK5.ParticleNumber	D_CK1.ParticleNumber	D_PKA.ParticleNumber	Empty.ParticleNumber	PDE.ParticleNumber	PDEP.ParticleNumber	PDE_PKA.ParticleNumber	PKA.ParticleNumber	PP2A.ParticleNumber	PP2ACa.ParticleNumber	PP2ACa_PKA.ParticleNumber	PP2AP.ParticleNumber	PP2APCa.ParticleNumber	PP2A_PKA.ParticleNumber	PP2B.ParticleNumber	PP2Binactive.ParticleNumber	PP2BinactiveCa2.ParticleNumber	PP2C.ParticleNumber	R2C2.ParticleNumber	cAMP.ParticleNumber	cAMP2_R2C2.ParticleNumber	cAMP3_R2C2.ParticleNumber	cAMP4_R2.ParticleNumber	cAMP4_R2C.ParticleNumber	cAMP4_R2C2.ParticleNumber	cAMP_PDE.ParticleNumber	cAMP_PDEP.ParticleNumber	cAMP_R2C2.ParticleNumber
0	0	120	100	0	0	0	2999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1204	0	0	0	120	0	0	0	0	0	0	200	0	80	3999	0	0	0	0	0	0	0	0	0
0.5	0	40	24	22	0	3	2705	55	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	2	0	0	0	0	0	0	3	0	2	0	0	0	80	51	0	0	1204	0	0	0	118	0	0	0	0	0	0	197	3	77	3999	0	0	0	0	0	0	0	0	0
1	0	49	23	44	0	3	2584	100	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	5	0	0	0	0	0	0	2	0	3	0	0	0	68	31	0	0	1204	0	0	0	117	0	0	0	0	0	0	194	6	76	3999	0	0	0	0	0	0	0	0	0
1.5	0	38	21	56	0	1	2467	122	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280	13	0	0	0	0	0	1	2	0	6	0	0	0	80	21	0	0	1204	0	0	0	114	0	0	0	0	0	0	192	8	74	3999	0	0	0	0	0	0	0	0	0
2	0	52	18	61	0	3	2371	141	4	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360	22	0	1	0	0	0	0	0	0	9	0	0	0	64	21	0	0	1204	0	0	0	110	0	0	0	0	0	1	191	8	74	3999	0	0	0	0	0	0	0	0	0
2.5	0	47	13	66	0	4	2282	150	3	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	418	29	0	3	0	0	0	1	2	0	8	0	0	0	70	19	0	0	1204	0	0	0	109	0	0	0	0	0	1	191	8	65	3999	0	0	0	0	0	0	0	0	0
3	0	46	8	75	0	4	2229	155	4	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	466	35	0	2	0	0	0	1	6	0	6	0	0	0	70	11	0	0	1204	0	0	0	112	0	0	0	0	0	2	187	11	65	3999	0	0	0	0	0	0	0	0	0
3.5	0	39	7	78	0	1	2162	171	4	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	524	30	0	0	0	0	0	3	1	0	8	0	0	0	77	14	0	0	1204	0	0	0	112	0	0	0	0	0	2	187	11	72	3999	0	0	0	0	0	0	0	0	0
4	0	50	5	79	1	5	2137	162	3	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	555	38	0	0	0	0	0	2	1	0	13	0	0	0	67	14	0	0	1204	0	0	0	107	0	0	0	0	0	2	188	9	71	3999	0	0	0	0	0	0	0	0	0
4.5	0	44	9	81	1	6	2084	150	4	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	616	41	0	1	0	0	0	3	3	0	11	0	0	0	72	6	0	0	1204	0	0	0	108	0	0	0	0	0	4	186	9	69	3999	0	0	0	0	0	0	0	0	0
5	0	46	8	80	2	4	2054	144	7	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	648	41	0	1	0	0	0	4	1	0	14	0	0	0	67	9	0	0	1204	0	0	0	105	0	0	0	0	0	3	185	10	67	3999	0	0	0	0	0	0	0	0	0
5.5	0	52	8	80	0	8	2034	143	4	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	662	52	0	2	0	0	0	2	4	0	15	0	0	0	64	8	0	0	1204	0	0	0	103	0	0	0	0	0	6	185	9	69	3999	0	0	0	0	0	0	0	0	0
6	0	49	3	77	1	7	1990	146	5	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	688	51	0	0	0	0	0	3	9	0	24	0	0	0	66	10	0	0	1204	0	0	0	96	0	0	0	0	0	5	183	11	70	3999	0	0	0	0	0	0	0	0	0
6.5	0	50	8	79	1	3	1956	143	6	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	733	53	0	2	0	0	0	2	4	0	21	0	0	0	64	8	0	0	1204	0	0	0	97	0	0	0	0	0	3	180	16	71	3999	0	0	0	0	0	0	0	0	0
7	0	54	11	82	0	8	1944	136	6	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	761	63	0	1	0	0	0	1	4	0	12	0	0	0	60	3	0	0	1204	0	0	0	107	0	0	0	0	0	5	184	11	71	3999	0	0	0	0	0	0	0	0	0
7.5	0	45	9	86	1	7	1914	138	7	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	788	55	0	1	0	0	0	3	0	0	12	0	0	0	68	4	0	0	1204	0	0	0	107	0	0	0	0	0	3	181	15	68	3999	0	0	0	0	0	0	0	0	0
8	0	44	4	88	1	5	1896	135	9	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	806	52	0	1	0	0	0	1	1	0	12	0	0	0	67	6	0	0	1204	0	0	0	107	0	0	0	0	0	4	180	15	66	3999	0	0	0	0	0	0	0	0	0
8.5	0	51	6	88	0	5	1886	136	6	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	820	57	0	0	0	0	0	0	1	0	14	0	0	0	63	5	0	0	1204	0	0	0	106	0	0	0	0	0	3	177	20	69	3999	0	0	0	0	0	0	0	0	0
9	0	52	6	88	1	7	1890	128	4	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	825	56	0	0	0	0	0	1	3	0	15	0	0	0	64	2	0	0	1204	0	0	0	105	0	0	0	0	0	5	177	17	68	3999	0	0	0	0	0	0	0	0	0
9.5	0	56	5	85	1	10	1886	130	7	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	841	50	0	0	0	0	0	3	1	0	12	0	0	0	57	8	0	0	1204	0	0	0	108	0	0	0	0	0	2	179	18	73	3999	0	0	0	0	0	0	0	0	0
10	0	59	8	86	0	4	1867	126	5	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	860	50	0	0	0	0	0	5	2	0	17	0	0	0	56	4	0	0	1204	0	0	0	103	0	0	0	0	0	5	178	17	68	3999	0	0	0	0	0	0	0	0	0
10.5	0	53	3	86	1	3	1857	130	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	866	47	0	1	0	0	0	3	1	0	12	0	0	0	65	9	0	0	1204	0	0	0	107	0	0	0	0	0	6	178	15	71	3999	0	0	0	0	0	0	0	0	0
11	0	59	3	90	0	5	1863	122	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	865	48	0	0	0	0	0	3	3	0	25	0	0	0	56	4	0	0	1204	0	0	0	95	0	0	0	0	0	5	176	19	72	3999	0	0	0	0	0	0	0	0	0
11.5	0	54	4	90	0	2	1875	115	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	865	48	0	1	0	0	0	1	0	0	18	0	0	0	63	6	0	0	1204	0	0	0	101	0	0	0	0	0	7	174	19	75	3999	0	0	0	0	0	0	0	0	0
12	0	58	6	85	0	5	1855	107	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	890	48	0	1	0	0	0	3	3	0	22	0	0	0	60	6	0	0	1204	0	0	0	97	0	0	0	0	0	9	175	16	75	3999	0	0	0	0	0	0	0	0	0
12.5	0	50	11	84	1	11	1846	107	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	894	51	0	0	0	0	0	3	3	0	19	0	0	0	68	1	0	0	1204	0	0	0	101	0	0	0	0	0	7	175	17	72	3999	0	0	0	0	0	0	0	0	0
13	0	55	4	82	2	6	1824	103	2	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	918	47	0	4	0	0	0	2	2	0	15	0	0	0	63	10	0	0	1204	0	0	0	101	0	0	0	0	0	7	169	22	69	3999	0	0	0	0	0	0	0	0	0
13.5	0	53	7	81	1	7	1843	103	3	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	893	57	0	1	0	0	0	0	5	0	18	0	0	0	64	6	0	0	1204	0	0	0	101	0	0	0	0	0	7	166	26	74	3999	0	0	0	0	0	0	0	0	0
14	0	49	7	81	1	4	1827	114	4	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	896	56	0	0	0	0	0	5	2	0	14	0	0	0	67	9	0	0	1204	0	0	0	106	0	0	0	0	0	6	164	29	70	3999	0	0	0	0	0	0	0	0	0
14.5	0	53	5	81	1	7	1822	113	3	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	907	48	0	2	0	0	0	4	3	0	17	0	0	0	64	10	0	0	1204	0	0	0	101	0	0	0	0	0	12	170	17	70	3999	0	0	0	0	0	0	0	0	0
15	0	54	3	85	0	6	1795	112	2	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	934	47	0	1	0	0	0	5	3	0	16	0	0	0	64	9	0	0	1204	0	0	0	103	0	0	0	0	0	10	168	22	64	3999	0	0	0	0	0	0	0	0	0
15.5	0	57	5	83	2	3	1794	100	7	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	950	49	0	1	0	0	0	3	4	0	18	0	0	0	56	6	0	0	1204	0	0	0	101	0	0	0	0	0	11	168	19	66	3999	0	0	0	0	0	0	0	0	0
16	0	56	7	84	0	5	1798	101	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	951	44	0	4	0	0	0	2	3	0	23	0	0	0	60	6	0	0	1204	0	0	0	93	0	0	0	0	0	12	168	20	75	3999	0	0	0	0	0	0	0	0	0
16.5	0	51	6	84	0	10	1782	99	4	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	962	45	0	1	0	0	0	5	2	0	18	1	0	0	65	8	0	0	1204	0	0	0	100	0	0	0	0	0	11	171	18	68	3999	0	0	0	0	0	0	0	0	0
17	0	52	5	83	1	6	1802	102	3	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	931	52	0	1	0	0	0	2	4	0	24	1	0	0	65	7	0	0	1204	0	0	0	94	0	0	0	0	0	8	168	23	73	3999	0	0	0	0	0	0	0	0	0
17.5	0	57	8	81	2	5	1791	98	4	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	958	51	0	1	0	0	0	1	5	0	20	0	0	0	59	4	0	0	1204	0	0	0	99	0	0	0	0	0	6	165	27	72	3999	0	0	0	0	0	0	0	0	0
18	0	52	10	78	1	8	1774	99	5	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	975	44	0	3	0	0	0	3	4	0	14	0	0	0	63	7	0	0	1204	0	0	0	103	0	0	0	0	0	9	169	21	69	3999	0	0	0	0	0	0	0	0	0
18.5	0	65	6	79	1	8	1788	109	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	967	42	0	3	0	0	0	3	6	0	10	0	0	0	54	8	0	0	1204	0	0	0	107	0	0	0	0	0	8	169	22	69	3999	0	0	0	0	0	0	0	0	0
19	0	54	6	77	2	6	1763	112	5	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	958	49	0	0	0	0	0	2	7	0	27	0	0	0	61	8	0	0	1204	0	0	0	93	0	0	0	0	0	10	173	15	71	3999	0	0	0	0	0	0	0	0	0
19.5	0	49	11	79	2	8	1759	121	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	964	52	0	0	0	0	0	4	5	0	16	0	0	0	67	3	0	0	1204	0	0	0	104	0	0	0	0	0	9	172	17	72	3999	0	0	0	0	0	0	0	0	0
20	0	55	13	77	1	6	1778	123	9	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	946	54	0	0	0	0	0	5	3	0	14	0	0	0	56	6	0	0	1204	0	0	0	106	0	0	0	0	0	9	169	21	70	3999	0	0	0	0	0	0	0	0	0
20.5	0	49	7	83	0	8	1781	114	3	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	938	56	0	2	0	0	0	3	3	0	14	0	0	0	68	7	0	0	1204	0	0	0	104	0	0	0	0	0	10	170	20	67	3999	0	0	0	0	0	0	0	0	0
21	0	61	8	83	0	10	1771	118	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	961	56	0	0	0	0	0	3	3	0	17	0	0	0	57	6	0	0	1204	0	0	0	103	0	0	0	0	0	12	173	15	72	3999	0	0	0	0	0	0	0	0	0
21.5	0	43	8	80	2	7	1768	110	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	949	59	0	1	0	0	0	2	1	0	21	0	0	0	72	9	0	0	1204	0	0	0	98	0	0	0	0	0	9	168	21	76	3999	0	0	0	0	0	0	0	0	0
22	0	48	6	85	3	9	1765	121	3	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	958	52	0	0	0	0	0	4	4	0	16	0	0	0	69	2	0	0	1204	0	0	0	104	0	0	0	0	0	5	165	27	71	3999	0	0	0	0	0	0	0	0	0
22.5	0	63	3	83	2	8	1773	118	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	965	48	0	1	0	0	0	2	3	0	17	0	0	0	55	9	0	0	1204	0	0	0	102	0	0	0	0	0	11	165	22	72	3999	0	0	0	0	0	0	0	0	0
23	0	50	6	81	2	8	1786	112	3	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	942	47	0	2	0	0	0	3	4	0	20	0	0	0	67	7	0	0	1204	0	0	0	98	0	0	0	0	0	9	165	24	71	3999	0	0	0	0	0	0	0	0	0
23.5	0	54	6	83	1	11	1795	110	3	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	943	45	0	5	0	0	0	3	5	0	14	0	0	0	63	5	0	0	1204	0	0	0	101	0	0	0	0	0	10	165	24	69	3999	0	0	0	0	0	0	0	0	0
24	0	59	7	82	0	7	1792	97	2	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	953	63	0	0	0	0	0	2	7	0	12	0	0	0	59	4	0	0	1204	0	0	0	108	0	0	0	0	0	15	167	18	70	3999	0	0	0	0	0	0	0	0	0
24.5	0	59	6	83	2	8	1801	98	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	940	65	0	1	0	0	0	2	5	0	16	0	0	0	59	4	0	0	1204	0	0	0	103	0	0	0	0	0	8	164	26	72	3999	0	0	0	0	0	0	0	0	0
25	0	52	6	85	1	6	1817	93	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	912	73	0	0	0	0	0	3	2	0	23	0	0	0	63	6	0	0	1204	0	0	0	97	0	0	0	0	0	10	165	24	75	3999	0	0	0	0	0	0	0	0	0
25.5	0	55	6	82	1	5	1820	95	5	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	915	64	0	2	0	0	0	6	5	0	14	0	0	0	60	6	0	0	1204	0	0	0	104	0	0	0	0	0	12	165	22	67	3999	0	0	0	0	0	0	0	0	0
26	0	50	11	78	2	9	1812	101	3	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	924	61	0	1	0	0	0	6	5	0	8	0	0	0	67	4	0	0	1204	0	0	0	111	0	0	0	0	0	9	165	24	67	3999	0	0	0	0	0	0	0	0	0
26.5	0	47	7	79	1	3	1811	96	3	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	909	68	0	2	0	0	0	4	3	0	15	0	0	0	70	10	0	0	1204	0	0	0	103	0	0	0	0	0	8	160	31	68	3999	0	0	0	0	0	0	0	0	0
27	0	57	7	75	3	10	1791	99	3	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	927	71	0	1	0	0	0	6	4	0	18	0	0	0	60	11	0	0	1204	0	0	0	101	0	0	0	0	0	4	159	34	66	3999	0	0	0	0	0	0	0	0	0
27.5	0	65	12	73	1	8	1798	108	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	920	74	0	3	0	0	0	7	7	0	17	0	0	0	50	7	0	0	1204	0	0	0	100	0	0	0	0	0	9	158	32	70	3999	0	0	0	0	0	0	0	0	0
28	0	55	15	70	1	7	1783	111	3	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	923	71	0	2	0	0	0	3	3	0	20	0	0	0	62	11	0	0	1204	0	0	0	97	1	0	0	0	0	11	158	30	70	3999	0	0	0	0	0	0	0	0	0
28.5	0	56	11	74	0	5	1809	106	2	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	900	73	0	1	0	0	0	3	3	0	16	0	0	0	62	12	0	0	1204	0	0	0	102	1	0	0	0	0	10	157	33	65	3999	0	0	0	0	0	0	0	0	0
29	0	55	17	69	0	10	1776	108	5	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	933	70	0	2	0	0	0	4	9	0	21	0	0	0	60	5	0	0	1204	0	0	0	96	1	0	0	0	0	13	160	27	70	3999	0	0	0	0	0	0	0	0	0
29.5	0	52	10	69	0	14	1751	129	4	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	927	76	0	1	0	0	0	3	8	0	13	0	0	0	64	13	0	0	1204	0	0	0	105	1	0	0	0	0	16	162	22	67	3999	0	0	0	0	0	0	0	0	0
30	0	61	10	72	1	5	1757	135	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	914	85	0	1	0	0	0	6	8	0	21	0	0	0	56	9	0	0	1204	0	0	0	98	0	0	0	0	0	16	158	25	70	3999	0	0	0	0	0	0	0	0	0
30.5	0	58	12	65	6	8	1747	145	3	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	911	91	0	0	0	0	0	3	6	0	16	0	0	0	59	11	0	0	1204	0	0	0	104	0	0	0	0	0	8	159	27	70	3999	0	0	0	0	0	0	0	0	0
31	0	47	11	75	1	7	1719	141	5	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	929	90	0	2	0	0	0	2	2	0	19	0	0	0	68	11	0	0	1204	0	0	0	99	0	0	0	0	0	15	159	25	67	3999	0	0	0	0	0	0	0	0	0
31.5	0	43	7	81	1	5	1718	142	5	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	931	86	0	4	0	0	0	4	5	0	18	0	0	0	72	6	0	0	1204	0	0	0	98	0	0	0	0	0	15	156	28	68	3999	0	0	0	0	0	0	0	0	0
