'cAMP_on' 'free_Ca2+' 'all_Ca2+' 'PKAa?' 'CDK5!_' 'CK1u~?' 'PP2Ap~?' 'PP2Aca_!' 'PP2C!_' 'PP2Ba~?' 'PDEp~?' 'DARPP_unphosph~?' 'Thr75~?' 'Thr34~?' 'Ser137~?' 'Thr75:Ser137~?' 'Thr34:Thr75~?' 'Thr34:Ser137~?' 'Thr34:Thr75:Ser137~?'
106 11 370 26 57 12 2 1 58 36 353 1 0 3 54 32 2 1908 1000
106 8 373 25 60 10 3 1 66 39 360 1 0 3 53 33 2 1898 1010
105 7 370 26 74 13 2 1 48 38 363 1 0 4 51 34 1 1916 993
105 10 369 25 60 11 1 1 56 39 363 2 0 3 51 33 1 1899 1011
105 17 369 26 58 10 0 0 60 38 363 2 0 3 51 33 1 1876 1034
104 12 360 26 69 7 0 0 59 35 366 2 0 3 52 31 1 1895 1016
103 13 355 26 66 9 2 0 60 33 365 2 0 3 54 31 1 1899 1010
103 8 352 25 57 7 3 0 52 36 362 2 0 3 57 27 1 1883 1027
102 8 350 26 60 11 1 0 61 35 364 2 0 3 56 28 1 1890 1020
102 12 349 26 62 12 0 1 59 32 367 2 0 4 52 31 0 1886 1025
101 8 345 26 70 12 2 1 60 28 374 2 0 4 51 32 0 1889 1022
101 5 346 26 71 14 2 1 62 34 368 2 0 4 53 30 0 1878 1033
98 13 346 26 68 14 1 1 56 30 372 2 0 4 52 31 0 1878 1033
97 11 346 26 60 11 2 1 56 30 370 3 0 3 48 34 0 1882 1030
97 5 342 24 61 7 3 1 58 34 365 3 0 3 52 30 0 1886 1026
97 10 339 23 71 7 1 1 58 32 377 2 0 3 56 27 1 1900 1011
97 11 338 24 57 12 0 1 61 26 371 2 0 3 55 29 1 1893 1017
94 11 346 24 61 13 1 1 62 31 368 2 0 3 58 27 1 1893 1016
93 10 346 24 68 9 1 2 60 34 366 1 1 3 54 30 1 1907 1003
93 13 348 24 66 11 4 1 63 28 368 2 1 2 56 28 1 1893 1017
93 12 348 24 68 10 5 0 68 34 362 2 1 3 55 28 0 1898 1013
93 7 349 24 61 10 4 0 59 30 364 2 1 3 56 25 0 1898 1015
92 11 346 24 64 12 4 1 61 28 359 2 1 3 52 29 0 1905 1008
92 9 347 24 66 15 2 0 68 28 356 2 1 3 50 30 0 1926 988
92 13 345 24 64 19 2 0 51 32 358 2 1 3 48 32 0 1947 967
91 12 342 24 71 18 3 0 63 32 349 2 1 3 53 26 0 1946 969
90 10 342 24 64 13 1 0 65 31 352 1 1 4 53 26 0 1945 970
88 6 340 23 70 16 2 0 62 30 347 1 1 4 55 24 0 1929 986
87 7 339 24 71 13 1 0 61 31 336 1 1 4 54 25 0 1946 969
87 9 335 24 62 13 3 0 64 30 338 1 1 3 55 23 1 1927 989
86 9 331 23 60 14 1 0 65 29 336 1 1 3 53 23 1 1921 997
84 7 332 23 64 13 5 1 61 26 330 1 1 3 54 23 1 1913 1004
84 6 327 24 67 14 1 1 61 28 328 1 1 3 55 23 1 1914 1002
83 6 319 23 67 10 1 1 63 27 327 1 1 3 50 25 1 1924 995
82 8 316 24 56 7 1 0 64 22 322 1 1 3 52 23 1 1933 986
81 11 317 24 65 6 2 0 56 24 312 1 1 3 55 20 1 1934 985
81 14 320 24 55 8 1 0 62 25 316 1 1 3 53 21 1 1930 990
80 7 319 24 70 10 1 0 67 32 309 1 1 3 51 22 1 1931 990
80 16 322 24 67 11 1 0 61 28 311 1 1 3 50 22 1 1936 986
80 7 319 24 70 10 1 0 58 30 304 1 1 4 47 24 0 1950 973
80 9 317 23 73 15 0 0 62 24 307 1 1 4 50 20 0 1954 970
80 12 314 24 74 9 1 0 63 26 310 1 1 4 48 22 0 1962 962
79 9 315 24 64 6 1 0 50 26 312 1 1 4 43 26 0 1971 954
79 10 310 24 66 11 1 0 57 26 317 1 1 3 42 26 0 1961 966
78 8 312 24 67 10 2 0 58 26 317 1 1 3 42 25 0 1966 962
78 5 309 24 62 10 0 0 58 31 316 1 1 2 44 24 1 1949 978
78 13 311 23 66 10 1 0 61 28 320 1 1 2 46 22 1 1920 1007
77 10 308 24 51 8 2 0 57 30 325 1 1 2 46 21 1 1945 983
77 5 311 24 59 11 2 0 63 31 322 1 1 2 44 23 1 1939 989
77 5 315 24 75 9 2 0 59 29 329 1 1 2 47 20 1 1940 988
77 7 317 24 60 8 0 0 63 31 331 1 1 2 48 18 1 1933 996
77 9 321 24 56 13 1 0 53 32 327 1 1 1 50 17 2 1909 1019
76 10 318 24 67 15 3 0 60 29 323 1 1 1 47 20 1 1892 1037
76 4 312 24 66 11 1 0 63 31 334 1 1 1 44 23 1 1865 1064
76 6 306 24 63 8 1 0 68 32 332 1 1 1 41 25 1 1901 1029
76 3 311 24 61 9 1 0 65 32 323 2 0 1 44 22 1 1898 1032
76 14 310 23 63 6 2 0 63 26 319 2 0 1 45 22 1 1919 1010
76 10 308 24 69 8 3 0 49 28 319 2 0 2 45 22 0 1914 1015
76 5 309 23 64 8 2 0 59 27 307 2 0 2 41 25 0 1936 994
76 5 309 22 52 6 1 0 59 19 305 2 0 2 39 26 0 1923 1008
76 9 311 22 69 9 0 2 60 28 307 2 0 2 40 25 0 1924 1007
76 11 308 22 73 12 3 1 55 23 308 2 0 2 40 23 0 1908 1025
76 14 301 22 62 13 2 1 66 24 311 2 0 2 40 24 0 1908 1024
76 15 300 22 73 18 2 1 60 23 311 2 0 2 38 26 0 1927 1005
76 5 298 22 71 19 1 3 54 23 308 2 0 2 37 26 0 1930 1003
76 10 297 22 61 12 1 3 59 23 315 2 0 2 38 25 0 1939 994
75 10 297 22 67 13 1 1 62 22 316 2 0 2 36 26 0 1939 995
74 13 295 22 61 12 1 2 59 24 318 2 0 2 38 24 0 1911 1023
74 6 295 22 71 10 4 1 53 24 305 2 0 2 34 28 0 1912 1022
74 7 296 22 68 12 2 1 65 28 306 1 0 2 35 28 0 1889 1045
73 9 305 21 68 10 1 0 59 28 308 1 0 2 32 31 0 1917 1017
73 9 301 22 78 9 1 0 60 27 307 1 0 2 30 33 0 1905 1029
71 7 289 21 66 9 1 0 59 22 301 1 0 2 30 33 0 1905 1029
71 5 295 22 61 9 0 0 64 24 297 1 0 2 33 30 0 1898 1036
71 5 297 22 71 11 0 0 60 25 292 1 0 2 35 28 0 1893 1041
71 8 296 22 63 6 2 0 63 25 295 1 0 2 33 29 0 1868 1067
70 7 295 21 73 5 2 0 65 30 289 1 0 2 33 29 0 1887 1048
70 9 297 22 60 6 1 0 58 23 291 1 0 2 35 27 0 1888 1047
70 10 298 22 59 6 1 0 62 27 298 0 1 1 36 27 1 1869 1065
70 4 308 22 56 6 1 0 51 28 298 0 1 1 35 28 1 1856 1078
69 4 306 22 69 6 3 0 57 26 286 0 1 1 33 30 1 1880 1054
69 6 300 22 69 7 1 0 63 28 290 0 1 1 32 32 1 1878 1055
69 8 297 21 62 9 1 1 62 26 287 0 1 1 33 31 1 1879 1054
69 4 295 22 66 9 0 1 63 26 282 1 1 1 34 31 0 1875 1057
69 7 297 22 74 9 0 0 62 27 292 1 1 1 34 31 0 1893 1039
68 4 296 22 59 4 1 0 55 29 286 1 1 1 33 32 0 1878 1054
67 7 289 22 59 7 1 0 66 28 282 1 1 1 31 34 0 1862 1070
67 4 288 22 67 8 2 0 61 26 278 1 1 0 29 37 1 1892 1039
67 13 287 22 56 13 1 0 65 24 276 1 1 0 35 31 1 1910 1021
66 13 285 22 68 6 0 0 61 23 279 1 1 0 34 32 1 1910 1021
66 7 289 20 61 6 0 0 63 26 287 1 1 0 34 31 1 1893 1039
65 6 292 20 61 6 1 0 59 21 282 1 1 0 32 33 1 1885 1047
64 13 290 20 68 8 2 1 58 23 278 1 1 0 37 28 1 1887 1045
64 7 284 20 63 8 2 1 64 20 281 1 1 0 34 30 1 1905 1028
64 8 277 20 66 8 0 1 61 24 283 1 1 0 39 25 1 1912 1021
62 12 277 20 62 9 2 1 57 22 279 1 1 0 42 21 1 1903 1031
62 7 276 20 70 11 5 1 58 20 276 1 1 0 43 21 1 1908 1025
62 2 275 20 61 8 3 1 55 22 277 1 1 0 44 20 1 1906 1027
62 10 275 20 63 8 0 1 57 20 280 1 1 0 45 19 1 1897 1036
62 4 274 20 56 8 2 0 64 24 280 1 1 0 46 18 1 1890 1043
62 5 276 20 70 8 1 1 61 26 271 1 1 0 43 21 1 1909 1024
62 8 271 20 73 10 0 1 54 17 264 1 1 0 40 21 1 1893 1043
62 7 274 20 58 6 0 1 60 21 269 1 1 0 40 21 1 1898 1038
61 6 279 20 56 8 0 1 56 20 273 2 0 0 43 17 1 1888 1049
61 8 280 20 64 9 4 2 55 22 281 2 0 0 40 17 1 1894 1046
61 9 281 20 75 7 0 0 56 23 277 2 0 1 41 15 0 1914 1027
61 10 282 20 57 6 0 0 60 19 271 2 0 0 39 17 1 1886 1055
61 10 284 20 69 9 2 0 62 22 272 2 0 1 36 17 0 1907 1037
61 10 290 20 59 8 2 0 61 20 275 2 0 1 36 16 0 1891 1054
60 7 287 20 56 9 1 0 55 22 271 2 0 1 35 17 0 1889 1056
60 11 285 20 65 6 1 0 52 20 268 2 0 1 38 14 0 1875 1070
60 7 285 20 63 11 1 0 61 21 271 2 0 1 33 19 0 1877 1068
59 5 281 20 53 10 4 0 59 22 275 2 0 1 34 18 0 1888 1057
58 11 287 20 64 8 1 0 61 23 279 1 0 1 35 17 0 1909 1037
58 11 289 19 62 11 2 0 60 21 276 1 0 1 33 19 0 1906 1040
58 5 289 20 68 6 0 0 66 25 276 1 0 1 34 17 0 1909 1038
58 7 287 20 64 3 0 0 60 22 277 1 0 1 35 16 0 1913 1034
58 14 288 20 68 5 2 0 62 19 276 1 0 1 37 14 0 1909 1038
57 6 282 20 65 6 3 0 58 28 266 1 0 1 36 15 0 1931 1016
57 6 280 19 66 8 2 0 60 29 274 0 1 1 36 15 0 1934 1013
57 9 281 20 60 7 1 0 56 20 274 0 1 1 33 19 0 1963 983
57 6 288 20 77 9 0 0 59 19 276 0 1 1 33 19 0 1968 978
55 6 292 20 69 7 0 0 55 23 270 0 1 1 33 18 0 1968 979
54 6 294 20 70 10 3 0 52 21 267 0 1 1 34 16 0 1959 989
54 8 290 20 71 7 0 0 58 24 268 0 1 1 33 15 0 1984 966
54 4 292 20 70 7 0 0 57 23 271 0 1 1 32 15 0 1977 974
54 5 289 20 60 7 1 0 60 23 284 0 1 1 32 15 0 1977 974
54 7 285 20 63 9 2 0 60 25 276 0 1 1 31 17 0 1975 975
54 9 291 20 64 12 3 0 53 23 271 0 1 1 31 17 0 1960 990
54 12 294 20 56 7 1 0 62 22 269 0 1 1 30 18 0 1949 1001
54 9 291 20 71 8 1 0 58 22 270 0 1 0 34 14 1 1949 1001
54 8 298 20 68 7 1 0 63 18 271 0 1 0 35 13 1 1969 981
54 10 302 19 60 7 0 0 58 24 268 0 1 0 34 14 1 1947 1003
54 9 299 20 72 9 0 0 60 15 265 0 1 0 35 13 1 1945 1005
54 9 303 20 63 9 0 0 64 25 268 0 1 0 35 14 1 1943 1006
54 10 294 20 69 10 2 0 51 21 265 0 1 0 35 15 1 1957 991
54 6 287 20 58 10 0 1 50 27 256 0 1 0 34 15 1 1951 998
54 15 288 20 65 12 1 1 64 24 248 0 1 0 36 13 1 1943 1006
54 6 294 20 69 10 2 2 65 25 251 0 1 0 36 12 1 1954 996
54 12 296 20 67 11 3 2 62 28 256 0 1 0 35 13 1 1936 1014
54 9 296 20 54 7 0 1 58 27 256 0 1 0 33 15 1 1912 1038
54 5 297 20 57 8 4 0 55 26 260 0 1 0 32 16 1 1905 1045
54 5 289 20 57 7 2 0 55 30 252 0 1 0 31 17 1 1913 1037
53 8 288 20 68 10 1 0 57 25 254 0 1 0 31 17 1 1910 1040
53 5 287 20 65 17 3 0 60 24 251 0 1 0 32 16 1 1910 1040
53 9 289 20 65 11 2 0 59 24 255 0 1 1 33 15 0 1960 990
53 8 286 19 70 10 2 0 58 26 257 0 1 1 34 14 0 1957 993
53 5 283 20 59 8 1 0 62 25 255 0 1 1 35 13 0 1957 993
53 11 279 20 62 7 2 0 58 20 259 0 1 1 38 10 0 1955 995
53 5 277 20 60 5 1 0 62 23 261 0 1 1 38 10 0 1941 1009
52 6 273 20 69 5 3 1 60 25 266 0 1 1 35 13 0 1941 1009
52 11 274 19 72 7 1 1 63 28 266 0 1 1 33 14 0 1943 1008
51 9 269 20 64 14 0 0 67 27 265 0 1 1 31 15 0 1945 1007
51 6 266 20 63 13 0 0 62 26 273 0 1 1 31 17 0 1932 1018
51 10 268 20 64 10 0 0 61 22 263 0 1 1 31 15 0 1927 1025
50 3 270 20 77 10 0 1 61 26 273 0 1 1 31 16 0 1914 1037
50 11 268 20 58 5 0 1 51 23 266 0 1 1 32 15 0 1907 1044
50 10 267 20 62 7 0 1 64 26 261 0 1 0 31 17 1 1913 1037
49 14 270 20 64 5 1 2 57 23 261 1 0 0 31 17 1 1902 1048
49 7 269 20 60 6 2 2 57 21 260 1 0 0 31 16 1 1900 1051
49 10 270 20 69 8 1 2 58 19 259 1 0 0 29 17 1 1895 1057
49 5 273 20 55 6 2 0 56 21 259 1 0 0 29 18 1 1902 1049
49 7 275 19 65 7 1 0 55 19 255 1 0 0 30 17 1 1888 1063
49 5 279 20 71 6 1 0 64 22 251 1 0 0 31 16 1 1886 1065
49 9 279 20 61 6 1 0 65 21 257 1 0 0 32 15 1 1882 1069
49 12 278 20 56 8 2 0 59 16 269 1 0 0 32 15 1 1879 1072
49 11 275 20 65 10 1 0 52 21 267 1 0 0 29 17 1 1889 1063
49 7 273 19 55 5 2 0 54 20 265 1 0 0 29 18 1 1887 1064
49 5 269 20 73 7 1 0 57 22 269 1 0 0 32 16 1 1894 1056
49 7 267 20 58 10 4 0 62 22 274 1 0 0 34 14 1 1919 1031
49 4 269 20 63 7 3 1 60 16 272 1 0 0 33 15 1 1892 1058
49 8 272 20 63 8 2 0 63 18 261 1 0 0 32 16 1 1896 1054
49 5 271 20 79 8 2 0 58 18 262 1 0 0 32 16 1 1896 1054
49 8 272 20 56 5 2 0 56 18 256 1 0 0 34 15 1 1902 1047
49 10 272 19 59 7 1 0 61 12 263 1 0 0 32 16 1 1910 1040
49 6 270 19 53 7 1 0 58 10 269 1 0 0 32 16 1 1913 1037
49 5 269 20 61 8 1 0 59 13 274 1 0 0 30 18 1 1897 1053
49 8 266 19 63 7 0 0 63 16 269 1 0 0 28 19 1 1901 1050
49 5 269 20 72 6 2 0 59 22 264 1 0 0 30 17 1 1927 1024
49 13 267 20 50 7 2 0 55 17 263 1 0 0 27 20 1 1915 1036
49 5 261 20 65 9 0 0 61 18 266 1 0 0 28 19 1 1915 1036
49 5 264 20 72 8 3 1 60 20 269 1 0 0 28 20 1 1937 1013
49 4 268 20 61 5 3 0 66 19 254 1 0 0 28 21 1 1932 1017
48 9 257 20 58 6 2 0 63 16 257 1 0 0 29 20 1 1923 1026
48 10 258 19 58 8 3 0 63 16 267 1 0 0 27 22 1 1926 1023
48 7 257 20 67 8 1 0 62 18 270 1 0 0 28 21 1 1920 1029
48 5 257 20 73 8 0 0 57 16 269 1 0 0 30 21 1 1897 1050
48 11 265 20 69 7 3 0 54 20 260 1 0 0 29 22 1 1881 1066
48 8 270 19 59 4 3 0 49 19 275 1 0 0 31 19 1 1908 1040
48 9 275 20 67 6 2 0 67 22 265 1 0 0 31 19 1 1919 1029
48 7 275 20 57 5 3 0 62 17 262 1 0 0 29 19 1 1924 1026
48 7 280 20 73 3 0 1 64 20 266 1 0 0 27 21 1 1923 1027
48 5 279 19 71 10 2 0 55 20 268 1 0 0 28 20 1 1916 1034
48 6 282 19 63 9 2 0 62 22 274 1 0 0 28 19 1 1927 1024
48 8 284 18 68 11 2 0 64 21 274 1 0 0 26 20 1 1932 1020
48 7 279 18 62 8 2 0 59 18 272 1 0 0 23 21 1 1952 1002
48 14 278 17 68 7 0 0 58 20 268 1 0 0 22 22 1 1951 1003
47 10 285 18 66 8 3 1 55 22 260 1 0 0 22 22 1 1950 1004
47 8 283 18 75 10 3 1 57 20 257 1 0 0 22 22 1 1971 983
47 5 283 18 63 8 2 0 61 22 260 1 0 0 22 23 1 1962 991
46 15 279 18 61 11 1 0 61 21 260 1 0 0 21 24 1 1988 965
46 10 282 18 67 13 0 0 55 23 258 1 0 0 22 23 1 1985 968
46 5 279 18 66 13 0 0 67 21 254 1 0 0 21 24 1 1978 975
46 10 282 18 65 11 0 0 58 20 259 1 0 0 19 25 1 1983 971
46 7 283 18 73 9 0 0 66 21 257 1 0 0 19 25 1 2005 949
46 7 277 18 64 10 0 0 66 24 255 1 0 0 20 24 1 2007 947
46 8 276 18 72 8 1 0 63 24 255 1 0 1 23 21 0 2019 935
46 6 280 18 68 8 3 0 54 25 255 1 0 1 26 18 0 2020 934
46 5 278 18 63 6 2 1 57 23 250 1 0 1 29 15 0 2014 940
46 12 273 18 72 8 1 1 62 19 243 1 0 1 29 16 0 2009 944
46 11 274 18 65 9 2 1 56 29 249 1 0 1 30 15 0 2012 941
46 6 281 18 63 4 2 1 61 26 248 1 0 1 30 14 0 1997 957
46 3 284 18 82 4 1 1 66 29 246 1 0 1 30 14 0 2003 951
46 13 282 18 62 7 1 3 55 25 249 1 0 1 29 14 0 1991 964
46 8 284 18 58 9 1 2 58 23 246 1 0 1 28 14 0 2005 951
46 7 285 18 69 8 1 2 67 25 240 1 0 1 29 14 0 2004 951
46 5 286 18 67 8 0 1 57 23 233 1 0 1 30 12 0 1998 958
46 4 285 18 68 10 0 1 59 21 231 1 0 1 28 13 0 1986 971
45 9 285 18 72 7 0 0 61 24 234 1 0 1 27 14 0 2001 956
45 15 290 18 68 4 4 1 60 23 238 1 0 1 26 15 0 2024 933
45 8 292 17 60 4 4 0 63 27 232 1 0 1 25 17 0 2022 934
45 7 297 17 64 5 3 0 57 22 238 1 0 1 25 17 0 2036 920
45 6 300 18 65 6 1 0 59 22 245 1 0 1 25 16 0 2038 919
44 7 299 18 61 5 2 0 63 21 250 1 0 1 27 15 0 2006 950
44 11 297 18 73 4 3 0 62 25 251 1 0 1 26 16 0 2007 949
43 13 303 18 57 4 4 0 59 23 248 1 0 1 25 16 0 2002 955
43 7 301 18 58 2 0 0 60 23 245 1 0 1 24 17 0 1974 983
43 6 300 18 66 4 3 0 61 27 245 1 0 1 23 17 0 1954 1004
43 12 304 18 67 5 0 0 60 24 251 1 0 1 23 16 0 1965 994
43 10 311 18 65 5 0 1 61 29 246 1 0 1 24 15 0 1965 994
43 10 310 18 55 7 1 0 61 27 243 1 0 1 25 14 0 1979 980
43 9 311 18 57 9 0 0 60 26 241 1 0 1 24 14 0 1979 981
43 8 308 17 66 8 0 0 58 28 242 1 0 1 23 14 0 1967 994
43 6 310 18 58 12 1 0 60 28 248 1 0 1 23 14 0 1948 1013
43 10 310 18 67 9 0 0 55 28 238 1 0 1 24 14 0 1956 1004
43 10 308 18 62 8 0 0 58 28 235 1 0 1 24 13 0 1940 1021
42 8 313 18 67 7 2 1 54 29 233 1 0 1 24 13 0 1922 1039
42 0 312 18 64 6 1 2 63 30 227 1 0 1 22 15 0 1935 1026
41 11 321 18 61 9 0 0 55 38 224 1 0 1 26 11 0 1941 1020
41 8 320 17 57 11 0 0 58 33 230 1 0 1 25 12 0 1928 1033
41 8 318 18 63 11 0 0 59 31 229 1 0 1 23 14 0 1943 1018
40 12 324 17 59 12 0 0 65 28 226 0 1 1 23 14 0 1940 1021
40 6 322 18 61 8 1 0 57 28 227 0 1 1 24 14 0 1935 1025
40 7 317 18 59 6 1 0 66 30 229 0 1 1 24 15 0 1938 1021
40 8 316 18 68 4 1 0 59 30 240 0 1 1 25 14 0 1926 1033
40 7 321 18 65 6 3 0 63 31 247 0 1 1 28 12 0 1914 1044
40 9 319 17 58 7 2 0 63 31 246 0 1 1 25 15 0 1907 1051
40 10 320 18 75 4 1 0 54 34 250 0 1 1 27 14 0 1923 1034
40 14 322 17 66 6 0 0 59 32 248 0 1 0 29 13 1 1920 1036
40 7 319 18 65 7 2 0 64 31 250 0 1 0 30 12 1 1933 1023
40 8 320 17 68 5 0 0 59 36 251 0 1 0 28 15 1 1925 1030
40 16 316 18 58 7 0 0 60 29 251 0 1 0 27 16 1 1927 1028
40 8 316 18 69 9 0 0 58 34 252 0 1 0 29 15 1 1935 1019
39 7 311 18 67 5 1 0 59 34 257 0 1 0 29 15 1 1934 1020
39 10 312 18 61 5 3 0 56 33 261 0 1 0 28 16 1 1948 1006
39 9 313 18 71 9 1 0 60 30 255 0 1 0 31 14 1 1944 1009
38 6 310 18 60 6 3 0 61 28 259 0 1 0 33 12 1 1932 1021
38 5 313 18 66 9 0 0 64 32 257 0 1 0 32 13 1 1943 1010
38 8 312 17 62 14 0 0 51 27 252 0 1 0 29 16 1 1927 1026
38 6 310 18 57 15 1 0 59 28 258 0 0 0 29 17 1 1938 1015
38 9 307 18 63 10 2 0 61 24 257 0 0 0 32 15 1 1940 1012
38 10 309 18 55 7 0 1 66 25 247 0 0 0 34 13 1 1928 1024
38 6 312 18 62 4 0 0 64 34 247 0 0 0 35 12 1 1931 1021
38 9 311 18 61 3 1 0 51 32 248 0 0 1 34 13 0 1924 1028
38 3 314 18 69 4 2 1 62 39 243 0 0 1 36 11 0 1940 1012
38 12 319 18 65 9 0 1 59 31 243 0 0 1 37 9 0 1926 1027
38 8 323 18 60 10 0 1 59 38 246 0 0 1 37 10 0 1937 1015
38 7 327 18 64 9 0 0 51 32 249 0 0 1 35 12 0 1919 1033
38 7 323 18 70 7 1 0 57 27 248 0 0 1 34 12 0 1918 1035
38 9 321 18 67 11 0 0 56 30 254 0 0 1 33 13 0 1934 1019
38 8 316 18 71 9 1 0 61 33 250 0 0 1 32 14 0 1944 1009
38 8 320 18 67 10 1 0 53 35 263 0 0 1 33 13 0 1938 1015
38 10 318 18 61 10 1 0 58 29 262 0 0 1 30 15 0 1947 1007
38 9 323 18 62 10 3 0 61 35 260 0 0 1 27 18 0 1976 978
38 9 330 18 65 9 2 1 63 37 255 0 0 0 25 20 1 1982 972
38 14 334 18 75 7 2 0 64 31 255 0 0 0 26 19 1 1966 988
38 9 333 18 69 8 1 0 61 37 256 0 0 0 28 18 1 1979 974
38 5 335 18 62 11 3 0 64 30 262 0 0 0 28 20 1 1980 971
38 8 334 17 57 8 3 0 63 34 265 0 0 0 30 18 1 1969 982
38 12 333 18 57 7 3 1 61 29 265 0 0 0 29 19 1 1932 1019
38 9 341 17 66 7 2 0 54 31 266 0 0 0 30 19 1 1929 1021
38 4 336 17 64 4 1 0 67 37 270 0 0 0 32 18 1 1910 1039
38 10 334 18 60 5 2 0 61 31 269 0 0 0 33 17 1 1912 1037
38 10 332 18 69 6 1 0 66 30 270 0 0 0 31 18 1 1927 1023
38 7 329 18 58 9 2 0 61 25 270 0 0 0 32 17 1 1913 1037
38 7 331 17 63 9 1 0 60 27 274 0 0 0 32 17 1 1932 1018
38 9 329 18 72 7 1 0 59 27 275 0 0 1 33 17 0 1925 1024
38 9 326 18 60 4 0 1 55 29 270 0 0 1 33 17 0 1914 1035
38 7 321 17 56 8 0 0 62 23 277 0 0 1 30 19 0 1907 1043
38 10 320 18 64 9 1 0 57 28 270 0 0 1 29 20 0 1907 1043
38 18 312 18 69 8 2 0 61 23 272 0 0 1 30 20 0 1894 1055
38 7 313 18 61 9 1 0 62 23 270 0 0 1 33 17 0 1890 1059
38 16 312 18 50 7 3 0 57 27 266 0 0 0 32 18 1 1885 1064
38 8 314 18 65 15 1 0 59 27 264 0 0 0 34 16 1 1882 1067
38 19 319 18 57 13 1 0 62 27 269 0 0 0 34 15 1 1867 1083
38 7 323 18 67 13 1 0 61 25 269 0 0 0 32 16 1 1870 1081
38 8 325 18 57 11 1 1 60 30 260 0 0 0 33 15 1 1868 1083
38 12 324 18 62 14 2 0 62 29 257 0 0 0 33 16 1 1864 1086
38 13 323 18 65 12 0 0 53 25 258 0 0 0 33 16 1 1899 1051
38 8 318 18 69 6 2 0 60 27 253 0 0 0 34 18 1 1922 1025
38 5 321 18 56 6 1 0 67 27 250 0 0 0 33 19 1 1916 1031
38 5 323 18 77 11 3 0 55 26 248 0 0 0 31 21 1 1924 1023
37 14 318 18 53 10 1 0 58 31 250 0 0 0 31 20 1 1932 1016
37 16 318 18 63 9 0 0 62 32 253 0 0 0 31 20 1 1934 1014
37 17 313 17 65 9 0 0 57 27 255 0 0 0 31 20 1 1955 993
37 5 313 18 64 9 1 0 56 27 253 0 0 0 30 20 0 1953 997
37 8 313 18 59 8 3 1 61 23 258 0 0 0 33 18 0 1956 993
37 12 318 18 60 7 0 2 61 31 261 0 0 0 34 18 0 1946 1002
37 14 309 18 70 4 3 1 63 22 261 0 0 0 36 16 0 1919 1029
37 7 307 18 56 5 2 0 56 25 259 0 0 0 35 17 0 1909 1039
37 9 307 18 55 3 0 0 54 25 261 0 0 0 36 16 0 1923 1025
37 5 307 18 75 4 3 0 65 25 268 0 0 0 34 17 0 1903 1046
37 4 301 18 65 5 0 1 59 32 269 0 0 0 31 19 0 1901 1049
37 11 295 18 66 4 0 0 61 24 271 0 0 0 32 20 0 1908 1040
37 14 304 18 59 7 2 0 62 23 270 0 0 0 34 18 0 1901 1047
37 8 306 18 57 4 1 0 54 25 274 0 0 0 32 20 0 1920 1028
37 9 307 18 50 5 2 0 59 26 275 0 0 0 29 22 0 1915 1034
37 12 312 18 56 6 2 0 57 29 268 0 0 0 30 21 0 1905 1044
37 5 311 18 67 7 1 0 59 30 267 0 0 0 32 20 0 1936 1012
37 8 310 18 68 5 1 0 55 31 260 0 0 0 31 21 0 1923 1025
37 6 306 16 62 9 0 0 55 32 261 0 0 0 34 18 0 1929 1019
37 7 303 16 66 10 1 0 60 26 254 0 0 0 36 17 0 1920 1027
37 6 298 16 62 9 0 0 57 22 255 0 0 0 31 21 0 1934 1014
36 4 304 16 58 5 1 0 61 26 252 0 0 0 34 19 0 1925 1022
36 9 309 16 67 9 1 0 66 25 252 0 0 0 34 18 0 1936 1012
36 8 312 16 65 20 0 0 62 28 253 0 0 0 32 20 0 1922 1026
36 11 311 16 66 17 2 0 54 32 252 0 0 0 33 19 0 1917 1031
36 10 314 16 65 12 3 0 59 28 245 0 0 0 31 21 0 1935 1013
36 9 322 16 53 8 3 1 59 33 245 0 0 0 35 17 0 1962 986
36 8 317 16 66 9 1 1 69 33 235 0 0 0 37 16 0 1941 1006
36 6 318 15 62 9 0 0 64 32 233 0 0 0 38 16 0 1908 1038
35 6 320 16 56 11 2 0 59 30 231 0 0 0 35 19 0 1918 1028
35 5 325 16 70 11 1 0 64 25 236 0 0 0 35 19 0 1927 1019
35 10 324 16 66 7 0 0 60 28 236 0 0 0 36 19 0 1921 1024
35 5 323 16 67 9 2 0 61 27 237 0 0 0 36 18 0 1937 1009
35 9 317 16 73 12 0 0 61 27 241 0 0 0 36 17 0 1942 1005
35 13 318 16 69 10 3 1 59 29 240 0 0 0 35 18 0 1926 1021
35 7 322 16 64 9 2 1 59 34 243 0 0 0 37 16 0 1941 1006
35 9 318 16 60 11 0 1 62 27 252 0 0 0 37 17 0 1934 1012
35 7 314 16 64 12 0 1 66 23 249 0 0 0 37 17 0 1933 1013
35 7 316 16 72 12 0 1 61 29 254 0 0 0 35 18 0 1926 1021
35 8 315 16 61 16 2 1 63 27 255 0 0 0 35 17 0 1924 1024
35 9 315 15 66 9 2 0 58 23 252 0 0 0 34 18 0 1906 1042
35 8 316 15 57 6 1 0 51 27 254 0 0 0 34 18 0 1910 1038
35 11 323 16 53 9 0 0 62 31 254 0 0 0 34 18 0 1900 1048
35 3 313 16 58 6 0 0 67 29 250 0 0 0 34 18 0 1893 1055
35 4 312 16 62 8 0 0 67 27 248 0 0 0 38 14 0 1898 1050
